stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,20,0.20463217062280958,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,1.5,0.023000000000000003,0.55,16.592520326999875,1.1928897424153302,0.731829270740392,14.101715797531572,122,37,85,30.327868852459016,10261.5,8602.22,1659.2800000000007,1106.6,0,1,14.323655325499857,1.388903972718782,1.341692834771389,10.07325494977939,62,21,41,33.87096774193548,5115.5,3683.12,1432.38,543.32,0,1,0.04297096597649957,0.09722599317969549,-0.0,0.049206349206349205,0.016592520326999875,0.00964448712076651,-0.011008145187501069
1c_risk,21,0.23696222000429265,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.0,0.03,0.65,23.53502719999957,1.1691306672492492,0.726484497497368,21.48349661924591,122,37,85,30.327868852459016,16268.499999999998,13915.040000000005,2353.4599999999937,1820.53,0,1,22.172270988999827,1.3748788987009823,1.3712000241002698,14.394941328001096,62,21,41,33.87096774193548,8131.6799999999985,5914.469999999999,2217.209999999999,879.82,0,1,0.06651681296699948,0.09371972467524559,-0.0,0.049206349206349205,0.023535027199999572,0.00845653336246246,-0.00447222740676364
1c_risk,22,0.23644986305781285,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.0,0.028,0.7,21.347201902499602,1.1457121033925162,0.6690668753258506,22.842427512779622,122,37,85,30.327868852459016,16784.9,14650.189999999997,2134.7100000000046,1937.76,0,1,23.98097674199971,1.381533854970455,1.4267853104780572,14.187379874043668,62,21,41,33.87096774193548,8683.41,6285.34,2398.0699999999997,948.03,0,1,0.07194293022599914,0.09538346374261375,-0.0,0.049206349206349205,0.021347201902499603,0.007285605169625809,-0.00871568718927467
1c_risk,23,0.2409272717392905,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.03,0.6000000000000001,22.678961378999702,1.1430422140789287,0.6705624728549252,24.281990317017755,122,37,85,30.327868852459016,18122.820000000003,15854.899999999998,2267.9200000000055,2097.52,0,1,25.753497496499783,1.3796732158152574,1.4301364864449977,15.13419190276331,62,21,41,33.87096774193548,9358.419999999998,6783.070000000001,2575.3499999999976,1023.0699999999999,0,1,0.07726049248949934,0.09491830395381434,-0.0007668108729332042,0.049206349206349205,0.022678961378999704,0.007152110703946436,-0.009522135120385336
1c_risk,24,0.22639882147719664,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.025,0.6000000000000001,17.673250357999695,1.1161654038968285,0.5852598384612275,23.599289486026308,122,37,85,30.327868852459016,16981.239999999998,15213.91,1767.329999999998,2046.74,0,1,27.293364086999684,1.4156868538566043,1.5697789863341998,13.493247730607253,62,21,41,33.87096774193548,9295.230000000001,6565.88,2729.3500000000013,1018.29,0,1,0.08188009226099904,0.10392171346415108,-0.0,0.049206349206349205,0.017673250357999697,0.005808270194841425,-0.032090854007143794
1c_risk,25,0.2349145691090767,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,3.5,0.028,0.5,19.099115987999575,1.1065042364138649,0.5754840562486605,26.703151112341672,122,37,85,30.327868852459016,19842.52,17932.62,1909.9000000000015,2427.2,0,1,32.310409304999666,1.4167467428863294,1.6011120377737993,15.225191236742933,62,21,41,33.87096774193548,10984.079999999998,7753.03,3231.0499999999984,1209.14,0,1,0.09693122791499899,0.10418668572158235,-0.0012868070671024766,0.049206349206349205,0.019099115987999574,0.005325211820693243,-0.03854721447544417
1c_risk,26,0.22227603706347474,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,3.0,0.025,0.6000000000000001,16.77480199499956,1.0950575470142476,0.5371583715377506,26.325028890851517,122,37,85,30.327868852459016,19324.820000000003,17647.31,1677.510000000002,2438.57,0,1,31.606041555499655,1.4108266759562316,1.6259531074155793,14.388149614753843,62,21,41,33.87096774193548,10853.8,7693.219999999999,3160.58,1220.81,0,1,0.09481812466649896,0.10270666898905789,-0.0,0.049206349206349205,0.01677480199499956,0.004752877350712382,-0.04598278514414325
1c_risk,27,0.23337286572041044,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.03,0.7,20.398773364499554,1.11170869040689,0.592846394962534,27.247319133102575,122,37,85,30.327868852459016,20300.590000000004,18260.710000000003,2039.880000000001,2448.05,0,1,31.564580851499613,1.4025719445563951,1.5478958017210258,15.861462947847304,62,21,41,33.87096774193548,10997.230000000001,7840.76,3156.470000000001,1210.25,0,1,0.09469374255449883,0.10064298613909878,-0.00492264541627031,0.049206349206349205,0.020398773364499554,0.005585434520344501,-0.03223177464811013
1c_risk,28,0.20257147111931237,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,1.5,0.028,0.5,14.017053524999849,1.1779828023180812,0.6614633619292258,13.469586347486182,122,37,85,30.327868852459016,9277.18,7875.479999999999,1401.7000000000016,995.35,0,1,12.961660755999837,1.3897274607909167,1.336658149041442,9.17182322855733,62,21,41,33.87096774193548,4621.9,3325.76,1296.1399999999994,490.53,0,1,0.03888498226799951,0.09743186519772917,-0.0,0.049206349206349205,0.014017053524999849,0.008899140115904059,-0.005867919193669435
1c_risk,29,0.16837316348773776,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,3.0,0.017,0.75,10.251068479999613,1.0640406337465014,0.41327521891004027,22.79548592187771,122,37,85,30.327868852459016,17031.460000000003,16006.400000000001,1025.0600000000013,2477.71,0,1,27.250706672999627,1.3678277125753353,1.60667928008912,12.59917529847239,62,21,41,33.87096774193548,10133.62,7408.55,2725.0700000000006,1291.5,0,1,0.08175212001899887,0.09195692814383383,-0.0,0.049206349206349205,0.010251068479999613,0.003202031687325069,-0.06799533404876881
