trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
81,0.0904600896550052,True,11,3.0,0.30000000000000004,16,0.4,0.1,16.115694171499708,1.124667271592246,0.5146017263660451,20.268641628231094,108.0,26.0,82.0,24.074074074074073,14538.81,12927.210000000001,1611.5999999999985,1674.38,60.0,1.0,49.93496224649985,1.9026846547513379,2.4408948975446414,20.057811719351825,53.0,16.0,37.0,30.18867924528302,10525.289999999999,5531.81,4993.479999999999,864.13,20.0,2.0,,0.8983050847457628,,0.01511038438754636,-0.010169568845407468,0.0,0.009804120890783155,0.08328122285912816,-0.007566069637045013
61,0.08362126836189886,True,12,2.7,0.2,16,0.4,0.1,16.541287243499628,1.1256689367210932,0.5235501326151665,20.268641628231094,110.0,27.0,83.0,24.545454545454547,14816.82,13162.68,1654.1399999999994,1731.21,54.0,1.0,48.92885338899983,1.8727327210557951,2.360041556794703,20.057811719351825,54.0,17.0,37.0,31.48148148148148,10499.269999999999,5606.389999999999,4892.879999999999,875.33,19.0,2.0,,0.9152542372881356,,0.00575040510768926,-0.01399394410557711,0.0,0.009991933102441994,0.08943894389438972,-0.007566069637045013
132,0.0787465529217554,True,12,2.9000000000000004,0.2,18,0.5,0.12,13.272888288499708,1.1045705083559973,0.45906610712966267,23.1632540445487,105.0,25.0,80.0,23.80952380952381,14019.960000000001,12692.68,1327.2800000000007,1588.17,81.0,1.0,50.17686080899981,2.001620894366394,2.535626039697371,17.820195628637627,47.0,15.0,32.0,31.914893617021278,10027.279999999999,5009.58,5017.699999999999,780.22,33.0,2.0,,0.7966101694915254,,0.04602795926725134,-0.009248829592909352,0.01673375033644877,0.0060359777839865125,0.04212552834230831,-0.022927833215330172
133,0.0773286168929737,True,11,3.0,0.0,17,0.4,0.15,9.02538724199967,1.0715831183952134,0.3609451393288108,23.189075740121346,106.0,24.0,82.0,22.641509433962263,13510.82,12608.279999999999,902.5400000000009,1580.98,82.0,1.0,57.71299986449987,2.1299399521104867,2.7415322405612352,18.135939700535097,49.0,16.0,33.0,32.6530612244898,10878.86,5107.59,5771.27,824.6899999999999,30.0,2.0,,0.8305084745762712,,0.08612766481228037,0.019398630295818873,0.014372495208157489,-0.00014915783366048485,-0.019356146140929554,-0.023064869448692998
122,0.0750381413893485,True,13,2.9000000000000004,0.4,17,0.5,0.13,8.506600570999707,1.0695656653792465,0.3491617768925369,22.364926388366342,103.0,22.0,81.0,21.359223300970875,13079.279999999999,12228.59,850.6899999999987,1524.03,91.0,1.0,54.72340389949982,2.162427512373345,2.717776497181874,17.81096647522111,43.0,14.0,29.0,32.55813953488372,10180.06,4707.700000000001,5472.359999999999,715.37,43.0,2.0,,0.7288135593220338,,0.09628002739442365,0.008035369768807733,0.01680276948130104,-0.000527430274154278,-0.02686150193966765,-0.01869109304136199
125,0.07270822305561755,True,12,2.9000000000000004,0.30000000000000004,17,0.30000000000000004,0.12,10.686459673999707,1.082554710862295,0.3990233091387768,24.57993126836692,111.0,26.0,85.0,23.423423423423422,14013.529999999999,12944.87,1068.659999999998,1643.34,63.0,1.0,56.893174625999876,2.0652804433917225,2.6992178742839936,18.13857919153205,52.0,17.0,35.0,32.69230769230769,11029.94,5340.649999999999,5689.290000000002,870.09,21.0,2.0,,0.8813559322033898,,0.06592156833766655,0.016282106599708496,0.014352756083317625,0.0019080157539173304,0.004689942678478329,-0.030446166397470772
53,0.06656225689723229,True,10,2.9000000000000004,0.2,17,0.4,0.16,6.255293070999741,1.048740387619792,0.2948039008870341,24.593139727850698,107.0,24.0,83.0,22.429906542056074,13459.23,12833.709999999997,625.5200000000023,1588.48,82.0,1.0,61.27591691249994,2.184583531485971,2.8755712696870024,16.739220884401078,50.0,17.0,33.0,34.0,11300.37,5172.78,6127.590000000001,859.84,30.0,2.0,,0.847457627118644,,0.10320378336711927,0.03294436978591487,0.02481769358530494,-0.004432169854051982,-0.05945515604191951,-0.030516263945135298
129,0.05313707925263017,True,14,2.9000000000000004,0.1,17,0.45,0.13,11.667536749999709,1.0927255372735647,0.4231380194404696,23.189353482112868,105.0,24.0,81.0,22.857142857142858,13749.23,12582.51,1166.7199999999993,1595.25,85.0,1.0,50.99307063549985,1.9916649974621612,2.5177004952287696,17.820195628637627,49.0,16.0,33.0,32.6530612244898,10241.480000000001,5142.17,5099.310000000001,810.59,32.0,2.0,,0.8305084745762712,,0.04291674148467865,-0.00614637169049926,0.01673375033644877,0.00381504570603039,0.01888425684673747,-0.02306634343076585
147,0.04273364456769185,True,10,3.0,0.0,13,0.55,0.15,3.910206472499758,1.032307406259684,0.23671951301041094,28.010136177629185,105.0,24.0,81.0,22.857142857142858,12492.210000000001,12101.25,390.96000000000095,1523.88,90.0,1.0,62.33793353649989,2.2724819501401323,2.913326648767882,16.761470698153722,48.0,16.0,32.0,33.333333333333336,11132.73,4898.93,6233.799999999999,820.24,33.0,2.0,,0.8135593220338984,,0.13067203919654463,0.036982012891109826,0.024651300954364214,-0.007513353859072244,-0.09340802501302739,-0.048650329602227184
62,0.040364438687157604,True,11,3.0,0.0,15,0.4,0.14,8.005536072999657,1.062866786399464,0.3368567867440293,22.665782416875775,107.0,24.0,83.0,22.429906542056074,13534.45,12733.91,800.5400000000009,1599.78,77.0,1.0,56.893174625999876,2.0652804433917225,2.6992178742839936,18.13857919153205,52.0,17.0,35.0,32.69230769230769,11029.94,5340.649999999999,5689.290000000002,870.09,26.0,2.0,,0.8813559322033898,,0.06592156833766655,0.016282106599708496,0.014352756083317625,-0.0017834700828634753,-0.034120780499102235,-0.020287741751569353
