trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
0,0.2433662221901641,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.03,0.55,23.81511597249957,1.162627697350451,0.7172926297338362,22.555323681316274,122.0,37.0,85.0,30.327868852459016,17025.52,14643.999999999996,2381.520000000004,1925.97,0.0,1.0,23.361452423999708,1.3742858333039603,1.387773086915694,14.66811105146944,62.0,21.0,41.0,33.87096774193548,8577.66,6241.54,2336.12,932.72,0.0,1.0,0.07008435727199912,0.09357145832599006,-0.0,0.049206349206349205,0.023815115972499572,0.00813138486752255,-0.001442443454196401,
1,-1.3259637188208617,False,69,21,74.0,35.0,9,6,1.1,18,34,1.6,1.0,5.0,0.026000000000000002,0.35,2.758795629499982,99.0,1.2704277869999099,0.7180446228542172,2.0,2.0,0.0,100.0,275.88,0.0,275.88,35.34,0.0,0.0,0.5394149835000098,99.0,1.244185466644316,0.26135842949997823,1.0,1.0,0.0,100.0,53.94,0.0,53.94,17.46,0.0,0.0,,,,,,,,1.95578231292517
2,-1.1577975154011366,False,43,9,62.0,33.0,13,8,2.8,6,21,1.0,2.4000000000000004,4.5,0.01,0.5,-52.169939402500454,0.7007715541321049,-2.2695011475347573,58.924062369045416,352.0,96.0,256.0,27.272727272727273,12217.91,17434.94,-5217.029999999999,4116.6,0.0,6.0,-18.507016511500378,0.7979836900698484,-1.484409359568985,21.972787613549656,146.0,49.0,97.0,33.56164383561644,7310.56,9161.289999999999,-1850.7299999999987,2381.23,0.0,4.0,,,,,,,,0.9467850924068194
3,-1.136506108442051,False,97,7,70.0,24.0,7,20,3.9000000000000004,17,22,0.6,3.1,2.5,0.008,0.5,-27.877312210000337,0.7849387710390178,-1.3231783584302108,31.519618160676693,249.0,62.0,187.0,24.899598393574298,10175.02,12962.82,-2787.7999999999993,2204.31,0.0,4.0,-17.52342775050018,0.6667192864003346,-1.9001821422959861,21.773471197218615,98.0,22.0,76.0,22.448979591836736,3505.5099999999998,5257.85,-1752.3400000000006,853.68,0.0,4.0,,,,,,,,0.8190366506523056
4,-1.0748349122720247,False,24,20,61.0,37.0,11,12,2.6,7,49,1.7000000000000002,3.9000000000000004,5.0,0.02,0.75,-30.61523307750047,0.8011828371076015,-0.6588434958882642,59.391164527622884,109.0,22.0,87.0,20.18348623853211,12337.07,15398.57,-3061.5,2524.24,0.0,2.0,14.09684025949984,1.2400678463715644,0.9394962107197289,27.44101211201843,36.0,11.0,25.0,30.555555555555557,7281.79,5872.09,1409.6999999999998,1118.03,0.0,3.0,,,,,,,,0.4490094736321476
5,-1.112496143091076,False,31,9,56.0,28.0,12,8,3.5,10,21,1.3,1.4,4.5,0.006,0.75,-15.259117999000319,0.795802760243184,-1.280887928697443,20.44199163204311,201.0,92.0,109.0,45.77114427860697,5946.66,7472.530000000001,-1525.8700000000008,2640.15,0.0,2.0,-11.16430545600022,0.6187202448037268,-2.509480055476929,15.397213429277917,71.0,29.0,42.0,40.84507042253521,1811.65,2928.06,-1116.4099999999999,975.27,0.0,3.0,,,,,,,,0.6749768585464561
6,-1.1240463006606494,False,121,9,55.0,41.0,17,16,3.3000000000000003,5,24,0.6,3.6,3.5,0.013000000000000001,0.25,-9.940045023500153,0.7665096832536673,-0.8523997756601217,15.473229702778617,140.0,33.0,107.0,23.571428571428573,3263.3,4257.349999999999,-994.0499999999993,1197.39,0.0,1.0,-8.537999906500081,0.4625277776029109,-2.33583228577423,9.061227087092732,47.0,10.0,37.0,21.27659574468085,734.7300000000001,1588.5100000000002,-853.7800000000001,387.12,0.0,0.0,,,,,,,,0.7442778039638968
7,-2.0,False,60,11,73.0,36.0,20,12,1.3,16,41,1.3,3.3000000000000003,3.0,0.018000000000000002,0.45,,,,,,,,,,,,,,,-0.48730189149999203,0.0,-1.3300922645531255,0.49143374440056675,1.0,0.0,1.0,0.0,0.0,48.73,-48.73,13.46,0.0,0.0,,,,,,,,6.0
8,-1.104875283446712,False,23,8,55.0,36.0,11,12,3.8000000000000003,8,26,1.7000000000000002,1.7000000000000002,1.0,0.012,0.3,2.018840919999984,1.1978342887941595,0.5662483246990078,3.379204004388253,90.0,43.0,47.0,47.77777777777778,1222.33,1020.4499999999999,201.88,270.7,0.0,2.0,0.9470618814999943,1.4524389661267976,0.9295483900082592,1.2792620524250842,19.0,11.0,8.0,57.89473684210526,304.01,209.31,94.69999999999999,56.96,0.0,1.0,,,,,,,,0.6292517006802721
9,-1.0210642645297832,False,141,19,71.0,42.0,19,7,3.7,13,43,1.9000000000000001,1.9,1.0,0.01,0.45,-6.775810114500036,0.8531727200036407,-0.6107385940582786,10.505974345274382,129.0,44.0,85.0,34.10852713178294,3937.230000000001,4614.8099999999995,-677.5799999999986,552.74,0.0,0.0,-0.22660077450003882,0.9908204477968672,0.0013633974273789165,8.735225234950619,67.0,25.0,42.0,37.3134328358209,2445.8700000000003,2468.5299999999997,-22.6599999999994,289.96,0.0,1.0,,,,,,,,0.12638558717869872
10,-1.1335283355448802,False,92,15,80.0,20.0,15,4,1.7000000000000002,20,13,0.9,2.8,2.5,0.028,0.65,33.17111431849955,1.0935130616922337,0.7448629620466548,46.41964762594436,214.0,66.0,148.0,30.8411214953271,38789.15,35472.05,3317.0999999999985,4410.24,0.0,4.0,-34.360461635000284,0.6821305333271659,-1.6257047937062907,38.752473336413615,101.0,23.0,78.0,22.77227722772277,7373.490000000001,10809.500000000002,-3436.010000000001,1265.42,0.0,1.0,,,,,,,,0.8011700132692815
11,-1.0969398754975457,False,148,18,80.0,45.0,20,4,2.1,13,50,1.9000000000000001,2.3,1.0,0.023000000000000003,0.6000000000000001,-13.182992899000018,0.7310119544348117,-0.9466762826967511,21.314685818126573,93.0,25.0,68.0,26.881720430107528,3582.7700000000004,4901.110000000001,-1318.3400000000001,519.13,0.0,0.0,-8.884472765000027,0.7245586024088914,-1.1761398864072115,14.180175472013392,53.0,16.0,37.0,30.18867924528302,2337.1,3225.5500000000006,-888.4500000000007,296.38,0.0,0.0,,,,,,,,0.5816392529852739
12,-1.142306007275584,False,148,17,68.0,29.0,17,8,2.3,13,41,2.0,2.1,1.5,0.03,0.4,-6.472039739499996,0.745818228947792,-0.7384021531430334,11.351908572631144,58.0,19.0,39.0,32.758620689655174,1898.98,2546.1700000000005,-647.1900000000005,335.22,0.0,0.0,0.6043368864999502,1.0514245826700603,0.16440306161276477,5.806583532305954,26.0,8.0,18.0,30.76923076923077,1235.1399999999999,1174.73,60.409999999999854,151.42,0.0,0.0,,,,,,,,0.8538360436535033
13,-1.0508985548503689,False,117,18,76.0,45.0,21,6,3.0,14,42,1.3,2.7,2.0,0.018000000000000002,0.6000000000000001,-4.32967630050005,0.9758428799758996,-0.012469432038211294,29.64190212020032,191.0,56.0,135.0,29.319371727748692,17492.129999999997,17925.15,-433.0200000000041,2411.49,0.0,2.0,-9.793040372000105,0.8776276295039276,-0.4744669001690019,17.313965164382534,87.0,22.0,65.0,25.28735632183908,7023.18,8002.46,-979.2799999999997,896.16,0.0,1.0,,,,,,,,0.3053913291022134
14,-1.2785183298265292,False,74,15,67.0,20.0,17,10,1.7000000000000002,11,34,0.9,1.8,3.5,0.014000000000000002,0.55,-1.2468478545000834,0.9637356788216712,-0.06702355174845366,9.582567616372245,52.0,21.0,31.0,40.38461538461539,3313.41,3438.09,-124.68000000000029,924.54,0.0,0.0,-6.936573247999914,0.5241175865262581,-1.8026808541646773,12.772990576598806,16.0,5.0,11.0,31.25,763.98,1457.6499999999999,-693.6699999999998,273.98,0.0,0.0,,,,,,,,1.6711099789591761
15,-1.1506888266899435,False,125,20,77.0,30.0,15,6,1.7000000000000002,15,44,1.5,1.1,2.0,0.024,0.4,-10.398459858500027,0.5987582385355085,-1.1867450573787668,11.215608963114978,55.0,20.0,35.0,36.36363636363637,1551.6699999999998,2591.4800000000005,-1039.8100000000006,415.24,0.0,0.0,0.28818590849996323,1.0205585060818916,0.09943082733835726,8.783170207531219,28.0,13.0,15.0,46.42857142857143,1429.68,1400.8799999999999,28.800000000000182,229.06,0.0,1.0,,,,,,,,0.9041329601396615
16,-1.0013397613096078,False,94,16,71.0,41.0,8,4,2.3,20,33,1.9000000000000001,4.0,1.5,0.017,0.5,4.8979532984998695,1.0491824183547958,0.26971989358031934,15.479275322676667,137.0,30.0,107.0,21.8978102189781,10449.07,9959.25,489.8199999999997,1027.86,0.0,3.0,1.687257879499921,1.0415595037494705,0.23794493287967114,17.586307050267575,53.0,10.0,43.0,18.867924528301888,4227.9400000000005,4059.24,168.70000000000073,383.84,0.0,0.0,,,,,,,,0.008038567857647201
17,-1.076204401578775,False,50,13,64.0,25.0,7,4,2.1,20,33,1.1,3.9000000000000004,2.0,0.021,0.65,8.709099617499287,1.0385641701450048,0.3457709848684447,30.234152979583044,192.0,45.0,147.0,23.4375,23453.499999999993,22582.620000000003,870.8799999999901,2842.9,0.0,3.0,-21.153017019000135,0.7920189487532189,-0.9738838712987922,33.34742701065241,105.0,23.0,82.0,21.904761904761905,8055.299999999999,10170.589999999998,-2115.289999999999,1087.76,0.0,5.0,,,,,,,,0.45722640947265003
18,-2.0,False,94,16,77.0,24.0,9,10,1.4,18,29,1.5,3.4000000000000004,3.0,0.016,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
19,-1.1417233560090703,False,80,13,66.0,39.0,10,4,1.0,19,11,0.5,3.0,1.5,0.027,0.65,14.80839351599996,1.371879386939696,0.88973007309177,9.967916053805553,59.0,20.0,39.0,33.898305084745765,5462.81,3981.9900000000007,1480.8199999999997,642.51,0.0,0.0,3.2034106324999083,1.2161835667285308,0.5346836533402468,8.41577142616991,23.0,5.0,18.0,21.73913043478261,1802.0800000000002,1481.7499999999998,320.3300000000004,233.25,0.0,0.0,,,,,,,,0.8503401360544217
20,-1.0389936612430368,False,108,13,72.0,32.0,14,10,2.4000000000000004,16,37,0.8,3.6,1.5,0.03,0.5,-19.278947406500073,0.7721358599039299,-0.9847722844805867,33.110554946454165,162.0,35.0,127.0,21.604938271604937,6532.64,8460.48,-1927.8399999999992,1141.28,0.0,2.0,0.2230197779998889,1.0067688819371188,0.11559076959237902,12.377521630910278,52.0,14.0,38.0,26.923076923076923,3321.25,3298.92,22.329999999999927,381.87,0.0,1.0,,,,,,,,0.233961967458221
21,-1.0383660358756193,False,127,19,70.0,42.0,8,6,3.1,11,46,1.9000000000000001,2.6,1.0,0.006,0.45,-2.8456526880000816,0.9312301390718075,-0.24619132082870004,8.347362342155675,130.0,40.0,90.0,30.76923076923077,3853.57,4138.15,-284.5799999999995,508.27,0.0,3.0,-3.078655428500115,0.8704992092068513,-0.5844066030341465,9.533139227454566,66.0,18.0,48.0,27.272727272727273,2069.49,2377.3599999999997,-307.8699999999999,245.08,0.0,2.0,,,,,,,,0.23019621525371503
22,-1.287411756412291,False,137,21,70.0,42.0,18,7,1.9,17,37,1.8,2.0,2.5,0.01,0.45,3.1457633680000257,1.0988922210276821,0.3136123763938501,7.110131896630506,55.0,22.0,33.0,40.0,3495.7300000000005,3181.14,314.5900000000006,539.98,0.0,0.0,-8.891507312500071,0.3683810470981032,-1.9551033678731689,10.817297847796512,19.0,4.0,15.0,21.05263157894737,518.5699999999999,1407.7,-889.1300000000001,170.62,0.0,1.0,,,,,,,,1.724470538473746
23,-1.0069109178754365,False,56,19,76.0,40.0,13,5,3.6,20,46,2.0,1.4,1.5,0.01,0.55,0.8100751954998304,1.0093138923125036,0.10736207096845636,10.343092287558843,195.0,89.0,106.0,45.64102564102564,8778.77,8697.76,81.01000000000022,1435.63,0.0,3.0,0.27417227949983497,1.0064612173847496,0.09907224802631999,9.89950954461599,92.0,42.0,50.0,45.65217391304348,4272.76,4245.330000000001,27.42999999999938,661.76,0.0,2.0,,,,,,,,0.041465507252619487
24,-1.0931034944977622,False,45,17,76.0,39.0,13,5,2.7,20,47,1.5,1.5,1.5,0.016,0.55,16.503665571499717,1.1237183033552378,0.7928649377888963,9.171715376404379,262.0,118.0,144.0,45.038167938931295,14990.109999999999,13339.739999999998,1650.3700000000008,2263.45,0.0,2.0,-20.253513562500203,0.6761098770703498,-2.169302316706768,25.42920508762062,110.0,42.0,68.0,38.18181818181818,4227.83,6253.170000000001,-2025.340000000001,800.57,0.0,2.0,,,,,,,,0.5586209669865737
25,-1.0400084890568426,False,57,19,79.0,39.0,11,4,3.4000000000000004,18,17,2.0,3.7,2.0,0.023000000000000003,0.6000000000000001,-10.83775479850019,0.9327070734292636,-0.11941239353339389,27.901589754958568,150.0,33.0,117.0,22.0,15020.38,16104.069999999998,-1083.6899999999987,1654.5,0.0,2.0,-3.80759614350005,0.9517227038328939,-0.04384137514806419,30.58447619278436,74.0,18.0,56.0,24.324324324324323,7505.98,7886.7300000000005,-380.7500000000009,837.31,0.0,3.0,,,,,,,,0.24005093434105584
26,-1.064327230150929,False,82,15,74.0,26.0,15,5,1.4,19,38,1.2000000000000002,3.1,3.0,0.008,0.7,-4.709970353000135,0.9139101777910192,-0.2993285021671477,16.39010586332307,80.0,21.0,59.0,26.25,5000.030000000001,5471.030000000001,-471.0,984.48,0.0,1.0,0.8701938619999782,1.0370502816127922,0.18387529607179479,7.744620601283284,36.0,10.0,26.0,27.77777777777778,2436.0000000000005,2348.97,87.03000000000065,390.92,0.0,0.0,,,,,,,,0.38596338090557347
27,-1.0069614576956543,False,36,21,78.0,32.0,13,9,4.0,19,31,1.8,4.0,2.5,0.015,0.55,5.423231003999827,1.0335543477722833,0.275144143441912,19.512832594665575,152.0,36.0,116.0,23.68421052631579,16704.14,16161.84,542.2999999999993,1950.92,0.0,2.0,0.5031883939998625,1.0061428165173782,0.17317054114488045,24.00131612819377,79.0,18.0,61.0,22.78481012658228,8243.64,8193.31,50.32999999999993,954.64,0.0,2.0,,,,,,,,0.04176874617392552
28,-1.0400836623272722,False,56,17,75.0,22.0,9,5,3.0,16,48,2.0,2.3,1.5,0.019,0.5,7.920617032999908,1.0735715625830111,0.4150066319099269,14.544732805675991,167.0,53.0,114.0,31.736526946107784,11558.78,10766.659999999998,792.1200000000026,1318.72,0.0,3.0,-6.940749014500071,0.8703507919904363,-0.5560100323905084,16.832686521625707,83.0,26.0,57.0,31.325301204819276,4659.51,5353.6,-694.0900000000001,589.28,0.0,2.0,,,,,,,,0.24050197396363282
29,-2.0,False,62,20,73.0,34.0,8,7,1.2,18,39,1.6,1.0,3.5,0.005,0.4,,,,,,,,,,,,,,,-0.34253591399998184,0.523703600722925,-0.5374110667606883,0.7165525394819249,2.0,1.0,1.0,50.0,37.67,71.93,-34.260000000000005,21.189999999999998,0.0,0.0,,,,,,,,6.0
30,-1.081588309230525,False,69,18,78.0,40.0,10,5,2.4000000000000004,17,45,1.7000000000000002,1.3,2.0,0.025,0.35,-10.387690120499974,0.874060036422452,-0.5957866307579697,18.22822419686122,195.0,80.0,115.0,41.02564102564103,7208.950000000001,8247.66,-1038.7099999999991,1279.49,0.0,3.0,-10.729775003500109,0.757727035649694,-1.3402572684378768,14.771841131155405,86.0,37.0,49.0,43.02325581395349,3355.9199999999996,4428.93,-1073.0100000000007,573.43,0.0,2.0,,,,,,,,0.4895298553831494
31,0.0031334321260838415,True,38,21,78.0,31.0,13,14,4.0,19,31,1.8,4.0,2.5,0.015,0.55,2.5545833179998043,1.017844570847465,0.19738535680506794,28.307916078658824,139.0,32.0,107.0,23.02158273381295,14573.009999999998,14317.52,255.48999999999796,1751.38,0.0,2.0,6.130296245499776,1.080724828715037,0.4963297321725427,21.13627476451224,73.0,17.0,56.0,23.28767123287671,8207.1,7594.07,613.0300000000007,915.5,0.0,1.0,0.018390888736499328,0.020181207178759264,-0.03506442722578423,0.057936507936507946,0.0025545833179998045,0.0008922285423732523,-0.061757556360271526,
32,-1.021443836820834,False,37,21,75.0,27.0,14,16,3.5,20,28,1.8,3.4000000000000004,3.0,0.012,0.6000000000000001,-12.866302092500373,0.9073932924086335,-0.36565098344270297,24.13707464818945,158.0,38.0,120.0,24.050632911392405,12607.149999999998,13893.810000000001,-1286.6600000000035,2066.97,0.0,2.0,2.712717957499917,1.0511183252347154,0.31487285010237037,14.906369740223852,58.0,16.0,42.0,27.586206896551722,5578.799999999999,5307.49,271.3099999999995,816.86,0.0,1.0,,,,,,,,0.12866302092500373
33,-1.0525766491350979,False,49,20,79.0,31.0,12,17,4.0,19,35,1.6,3.8000000000000003,4.0,0.009000000000000001,0.5,6.816838691499706,1.0524635535079605,0.34623524591073535,14.432950864221866,161.0,41.0,120.0,25.46583850931677,13674.68,12993.02,681.6599999999999,2100.02,0.0,2.0,-9.860728180500118,0.8223047563441349,-0.809648119307665,18.341132403276468,80.0,17.0,63.0,21.25,4563.150000000001,5549.22,-986.0699999999997,752.42,0.0,2.0,,,,,,,,0.315459894810587
34,-1.0593620323280624,False,67,19,75.0,37.0,12,19,3.7,17,31,1.9000000000000001,4.0,2.5,0.012,0.55,-21.01902117950007,0.7760796846702889,-0.7567058916647845,27.421854889486585,112.0,21.0,91.0,18.75,7285.060000000001,9387.0,-2101.9399999999987,1165.58,0.0,3.0,-3.2461741680002163,0.9308037474819606,-0.16155486158775423,15.074047447074118,53.0,10.0,43.0,18.867924528301888,4366.539999999999,4691.15,-324.6100000000006,532.88,0.0,2.0,,,,,,,,0.35617219396837374
35,0.047717368132369375,True,34,21,59.0,44.0,14,14,3.6,18,25,2.0,3.2,2.0,0.021,0.5,0.442147856499887,1.0034189316476607,0.11099582804049288,21.279867621969622,152.0,37.0,115.0,24.342105263157894,12975.15,12930.939999999999,44.210000000000946,1656.17,0.0,1.0,16.176103778999966,1.3655510609929722,1.4173986807446757,14.711016714904638,62.0,20.0,42.0,32.25806451612903,6042.700000000001,4425.099999999999,1617.6000000000013,664.03,0.0,2.0,0.0485283113369999,0.09138776524824305,-0.0,0.049206349206349205,0.000442147856499887,0.00017094658238303584,-0.1420181520981057,
36,-1.0878210780430664,False,30,21,59.0,44.0,16,14,3.2,15,18,1.4,3.3000000000000003,2.0,0.021,0.5,-13.041966768500588,0.9298313576612175,-0.3217207456657702,38.517206444317495,285.0,65.0,220.0,22.80701754385965,17281.920000000002,18586.08,-1304.1599999999999,2978.86,0.0,1.0,-14.960762355000298,0.7907558641254409,-1.1488489295402409,32.281234159573145,125.0,31.0,94.0,24.8,5653.77,7149.83,-1496.0599999999995,1107.31,0.0,3.0,,,,,,,,0.5269264682583986
37,-1.0853944693662083,False,39,20,58.0,43.0,14,14,2.8,18,24,1.8,3.5,2.5,0.016,0.5,-11.571244310999937,0.838771298911385,-0.4340323219872558,21.714775727034144,93.0,24.0,69.0,25.806451612903224,6019.87,7177.01,-1157.1400000000003,1029.51,0.0,2.0,-4.25204796900005,0.8567308405043161,-0.4083689903012776,17.614930159474508,37.0,9.0,28.0,24.324324324324323,2542.7599999999998,2967.9799999999996,-425.2199999999998,453.4,0.0,1.0,,,,,,,,0.5123668161972498
38,-1.245062325912188,False,28,14,68.0,22.0,12,14,3.8000000000000003,15,20,0.7,2.9000000000000004,3.0,0.017,0.7,-48.848109908001234,0.888777471836266,-0.8734559208754531,54.41227050564525,524.0,141.0,383.0,26.908396946564885,39034.28,43919.07000000001,-4884.790000000008,7532.32,0.0,8.0,-33.46297863950015,0.7619237005537369,-1.7098567181742836,48.05166413505858,163.0,41.0,122.0,25.153374233128833,10709.15,14055.41,-3346.26,2565.92,0.0,7.0,,,,,,,,1.4703739554731285
39,-1.1079039512020374,False,22,11,62.0,35.0,10,13,3.9000000000000004,17,25,1.2000000000000002,3.7,2.0,0.019,0.45,-19.027429978500614,0.9086533014565392,-0.4627082750707161,35.3202986186223,347.0,74.0,273.0,21.32564841498559,18927.430000000004,20830.2,-1902.7699999999968,2956.98,0.0,4.0,-14.439762359500019,0.7216106269761703,-1.0899650416348519,24.856944639069837,77.0,12.0,65.0,15.584415584415584,3742.85,5186.8,-1443.9500000000003,630.24,0.0,4.0,,,,,,,,0.6474237072122251
40,-2.0,False,106,20,64.0,23.0,16,18,1.5,18,28,1.6,3.2,2.5,0.022000000000000002,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
41,0.09338818570119437,True,44,21,78.0,37.0,13,11,3.6,19,31,2.0,3.8000000000000003,1.5,0.013000000000000001,0.55,13.634014246999904,1.1431649712850984,0.6116314599267385,21.65209149573877,132.0,35.0,97.0,26.515151515151516,10886.28,9522.929999999998,1363.3500000000022,1175.27,0.0,2.0,7.357849607499975,1.1783033842649249,0.7489217199006805,13.094900227273046,64.0,15.0,49.0,23.4375,4862.209999999999,4126.45,735.7599999999993,502.66,0.0,2.0,0.022073548822499924,0.04457584606623122,-0.0,0.050793650793650794,0.013634014246999905,0.007158248564254921,-0.0448471227924424,
42,-1.0033367873091672,False,42,21,80.0,37.0,13,15,3.4000000000000004,19,31,1.9000000000000001,3.8000000000000003,5.0,0.014000000000000002,0.6000000000000001,-2.0020723855002687,0.9862802736269136,0.07015211912718178,28.41632639128921,115.0,28.0,87.0,24.347826086956523,14390.489999999998,14590.669999999998,-200.1800000000003,2234.12,0.0,2.0,8.820755900499936,1.1531706893557911,0.6862889176944849,19.12488360366959,50.0,13.0,37.0,26.0,6641.110000000001,5759.0,882.1100000000006,911.99,0.0,2.0,,,,,,,,0.020020723855002687
43,-1.0028888531958338,False,34,21,78.0,43.0,14,12,3.6,4,27,1.7000000000000002,4.0,1.0,0.013000000000000001,0.55,-1.7333119175002683,0.9773946889910962,-0.03712679111304083,15.490773023949444,188.0,42.0,146.0,22.340425531914892,7493.04,7666.34,-173.30000000000018,1065.08,0.0,2.0,6.507445790999881,1.186027431720857,0.78047094210004,11.398922247598719,84.0,21.0,63.0,25.0,4148.889999999999,3498.1400000000003,650.7499999999991,472.89,0.0,2.0,,,,,,,,0.017333119175002683
44,-1.0544893490894633,False,49,11,59.0,29.0,11,11,3.8000000000000003,16,22,2.0,3.6,1.5,0.028,0.45,3.0403974554999875,1.07380352400235,0.24547927602817718,8.557537112606234,91.0,24.0,67.0,26.373626373626372,4423.1900000000005,4119.18,304.0100000000002,611.5,0.0,2.0,0.4331252499999937,1.0317171007363812,0.13411516183295005,6.491161026175077,32.0,9.0,23.0,28.125,1409.47,1366.14,43.32999999999993,216.10999999999999,0.0,2.0,,,,,,,,0.32693609453677985
45,-1.011487732854167,False,27,20,79.0,41.0,12,16,3.3000000000000003,19,30,1.9000000000000001,2.5,2.0,0.018000000000000002,0.6000000000000001,-6.892639712500186,0.9464932919639412,-0.18164956436624405,22.391847505055996,163.0,51.0,112.0,31.288343558282207,12193.019999999999,12882.31,-689.2900000000009,1940.29,0.0,3.0,7.325318227499883,1.1644275943496818,0.7312530753616151,12.288588504318293,57.0,21.0,36.0,36.8421052631579,5187.490000000001,4454.969999999999,732.5200000000013,707.55,0.0,2.0,,,,,,,,0.06892639712500186
46,-1.4813161687754761,False,21,18,72.0,34.0,15,13,1.9,18,33,1.8,3.8000000000000003,2.5,0.014000000000000002,0.55,1.5850673604999612,1.2989325185771943,0.3144936001766473,5.512826441186877,7.0,2.0,5.0,28.571428571428573,688.72,530.22,158.5,93.00999999999999,0.0,0.0,-3.0754155510000056,0.0,-1.9707915848831201,3.2885275102938434,3.0,0.0,3.0,0.0,0.0,307.54,-307.54,39.31,0.0,0.0,,,,,,,,2.887897012652857
47,-1.2852791065329081,False,84,20,57.0,38.0,16,20,2.9000000000000004,20,23,2.0,3.0,1.0,0.02,0.45,-4.840933307499963,0.43627873395905625,-1.019583382152354,7.4802813403686566,26.0,4.0,22.0,15.384615384615385,374.65000000000003,858.7400000000001,-484.0900000000001,115.31,0.0,0.0,1.2142435724999996,2.6882647385984426,0.9841372826566329,0.9303569723048556,3.0,1.0,2.0,33.333333333333336,193.34,71.92,121.42,13.629999999999999,0.0,1.0,,,,,,,,1.7116746391974487
48,-1.431750157627035,False,46,10,63.0,45.0,8,15,2.6,14,35,1.9000000000000001,3.2,4.5,0.011,0.5,-19.459487514500136,0.418087864569783,-1.5796690485563765,24.37940450828658,37.0,6.0,31.0,16.216216216216218,1398.0900000000001,3344.01,-1945.92,530.68,0.0,1.0,-7.267234026500045,0.11417601170160897,-1.929135192393521,7.972860079427811,8.0,1.0,7.0,12.5,93.67,820.4,-726.73,98.83,0.0,0.0,,,,,,,,2.590500945762211
49,-1.1724325927552608,False,33,16,77.0,28.0,13,11,2.1,17,26,1.7000000000000002,3.5,1.5,0.026000000000000002,0.4,-4.139827762000059,0.7872067024748787,-0.5544245817695186,8.937932580433536,45.0,9.0,36.0,20.0,1531.5500000000002,1945.55,-413.9999999999998,268.71,0.0,0.0,10.98608717350002,2.573488971641363,2.0259681455443634,4.230132635008319,23.0,9.0,14.0,39.130434782608695,1796.81,698.2,1098.61,148.0,0.0,1.0,,,,,,,,1.0345955565315652
50,-2.0,False,42,19,74.0,43.0,11,13,1.0,8,40,1.0,2.8,2.0,0.017,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
51,0.03914934737986956,True,34,21,78.0,44.0,14,12,3.6,6,27,1.7000000000000002,4.0,1.0,0.013000000000000001,0.55,1.4062869659996977,1.0182946180058787,0.14233219035549563,15.1821824545913,183.0,42.0,141.0,22.950819672131146,7829.26,7688.6,140.65999999999985,1041.52,0.0,1.0,7.310808166499936,1.2088505435170769,0.8596960381440415,10.735161134475122,81.0,21.0,60.0,25.925925925925927,4231.400000000001,3500.3500000000004,731.0500000000002,457.32,0.0,2.0,0.02193242449949981,0.05221263587926922,-0.0,0.0642857142857143,0.0014062869659996978,0.0009147309002939364,-0.1016024451509074,
52,0.1153451541325715,True,51,21,80.0,41.0,14,12,3.6,6,33,1.8,3.9000000000000004,1.0,0.015,0.5,4.592568476999768,1.0739317085419857,0.329510294582889,11.841850352368837,149.0,33.0,116.0,22.14765100671141,6671.79,6212.49,459.3000000000002,804.68,0.0,3.0,8.404625789499987,1.2716015472262707,1.101240251019049,10.644747447160901,73.0,19.0,54.0,26.027397260273972,3935.06,3094.5699999999997,840.4900000000002,377.32,0.0,2.0,0.02521387736849996,0.06790038680656768,-0.0,0.057936507936507946,0.004592568476999768,0.003696585427099286,-0.04399477188310314,
53,-1.0237255710608335,False,63,21,79.0,44.0,14,11,3.6,7,20,1.4,3.9000000000000004,1.0,0.013000000000000001,0.55,-14.2353426365001,0.8585955815154764,-0.6652387112119442,23.856896342753746,242.0,49.0,193.0,20.24793388429752,8643.31,10066.800000000001,-1423.4900000000016,1292.6,0.0,2.0,10.20392846149989,1.2271132795284876,1.1281610693138915,13.714847093651214,107.0,26.0,81.0,24.299065420560748,5513.150000000001,4492.780000000002,1020.369999999999,597.23,0.0,2.0,,,,,,,,0.142353426365001
