stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,0,0.6311496209451388,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.5,0.029,0.65,77.18646372149982,1.3382804416109306,1.5441190132072828,26.945472962401258,125,53,72,42.4,30536.04,22817.37,7718.670000000002,2723.12,0,1,87.23262880139991,1.9380655734531718,3.4606435632483525,11.797653160541884,63,30,33,47.61904761904762,18022.440000000002,9299.19,8723.250000000002,1416.08,0,0,0.2616978864041997,0.23451639336329294,-0.0,0.05,0.07718646372149983,0.016914022080546532,-0.0091651446244002
1c_risk,1,0.38131690083812186,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,3.5,0.009000000000000001,0.3,27.880670314699834,1.3525418199337156,1.5614364275331223,10.627663120428815,125,53,72,42.4,10696.320000000002,7908.3099999999995,2788.010000000002,1076.54,0,1,27.65152482425003,1.8138940725609434,3.0842192201909677,5.140027794899411,63,30,33,47.61904761904762,6162.56,3397.42,2765.1400000000003,560.12,0,0,0.08295457447275008,0.20347351814023584,-0.0,0.05,0.027880670314699835,0.01762709099668578,-0.0006189530862496514
1c_risk,2,0.4273828323769356,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,1.0,0.027,0.55,28.290427681050005,1.3869464538992538,1.4476149646213443,12.115701048410335,125,53,72,42.4,10140.339999999998,7311.27,2829.069999999998,800.32,0,1,27.39013673065001,2.049831544007451,3.5153065904013836,4.189771981766739,63,30,33,47.61904761904762,5347.99,2608.9900000000002,2738.9999999999995,396.67,0,0,0.08217041019195002,0.25,-0.0,0.05,0.028290427681050008,0.019347322694962688,-0.002425328191027153
1c_risk,3,0.272020965730593,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,4.0,0.005,0.75,16.723425462349915,1.3805098918101046,1.6259421745294462,6.100013892391356,125,53,72,42.4,6067.410000000001,4395.05,1672.3600000000006,645.51,0,1,13.280517442299933,1.6545710849549493,2.659272599604788,3.08280321674679,63,30,33,47.61904761904762,3356.8599999999997,2028.8400000000001,1328.0199999999995,351.99,0,0,0.039841552326899794,0.16364277123873733,-0.0,0.05,0.01672342546234992,0.019025494590505232,-0.017212277887899287
1c_risk,4,0.3622059448037646,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,4.5,0.01,0.35,35.23377532564986,1.3700659294029167,1.649697649795659,11.918678767841023,125,53,72,42.4,13044.109999999997,9520.79,3523.319999999996,1361.81,0,1,29.866085592649945,1.724954365387603,2.897105541103856,6.107641803140917,63,30,33,47.61904761904762,7106.259999999999,4119.679999999999,2986.58,688.33,0,0,0.08959825677794983,0.18123859134690073,-0.0,0.05,0.035233775325649856,0.018503296470145838,-0.012367975116881631
1c_risk,5,0.4360689339363091,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,1.5,0.012,0.5,30.94869564949993,1.377121334160319,1.5697453790351092,12.236694927772707,125,53,72,42.4,11301.36,8206.51,3094.8500000000004,1006.49,0,1,32.62723393595001,1.969371141310484,3.413523503699107,5.334856779624878,63,30,33,47.61904761904762,6628.47,3365.7799999999997,3262.6900000000005,523.07,0,0,0.09788170180785004,0.242342785327621,-0.0,0.05,0.03094869564949993,0.018856066708015953,-0.003960315556677837
1c_risk,6,0.42072225335672697,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.5,0.012,0.55,37.92443318619984,1.3425940563827896,1.557116558092069,13.99986378852946,125,53,72,42.4,14862.1,11069.689999999999,3792.4100000000017,1499.7,0,1,38.06690330270003,1.8069945220812702,3.0919422125281613,6.751822203134818,63,30,33,47.61904761904762,8523.810000000001,4717.12,3806.6900000000014,774.16,0,0,0.11420070990810008,0.20174863052031755,-0.0,0.05,0.03792443318619984,0.017129702819139482,-0.0002812230770299632
1c_risk,7,0.43492577508913716,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,1.5,0.012,0.45,28.917039794949922,1.3800186348708634,1.5519743556054701,11.905172718678731,125,53,72,42.4,10501.1,7609.39,2891.71,916.84,0,1,30.879773445949944,1.9971679621275487,3.463588724988485,4.928449110266239,63,30,33,47.61904761904762,6184.6500000000015,3096.71,3087.9400000000014,477.65,0,0,0.09263932033784983,0.24929199053188716,-0.0,0.05,0.028917039794949924,0.01900093174354317,-0.004923507319092925
1c_risk,8,0.5363532878790275,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,3.0,0.025,0.35,52.46385900794985,1.3648077145054454,1.5053209444317766,19.430023233014314,125,53,72,42.4,19627.6,14381.22,5246.379999999999,1653.65,0,1,57.511047986799944,2.021427937128142,3.5435227660087607,7.889115462846726,63,30,33,47.61904761904762,11381.650000000001,5630.5,5751.1500000000015,853.92,0,0,0.17253314396039984,0.25,-0.0,0.05,0.05246385900794986,0.018240385725272267,-0.006884100814594524
1c_risk,9,0.46923323531654304,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,3.0,0.02,0.25,37.130264904799844,1.3808165622093067,1.4894393302043938,14.828283762587727,125,53,72,42.4,13463.500000000002,9750.39,3713.1100000000024,1110.58,0,1,38.76316683495003,2.035815064613016,3.5153406160949734,5.681873533069629,63,30,33,47.61904761904762,7618.589999999999,3742.28,3876.309999999999,567.6,0,0,0.11628950050485007,0.25,-0.0,0.05,0.03713026490479984,0.019040828110465337,-0.003227358203572186
1c_risk,10,0.46589307507527616,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,5.0,0.019,0.75,74.84261339629961,1.3421284688016422,1.6530076701186114,21.692658100109227,125,53,72,42.4,29359.53,21875.35,7484.18,3158.76,0,1,59.4632027609499,1.6509239504643012,2.776917280316641,11.406944015399796,63,30,33,47.61904761904762,15081.57,9135.230000000001,5946.339999999998,1523.25,0,0,0.1783896082828497,0.1627309876160753,-0.0,0.05,0.0748426133962996,0.01710642344008211,-0.017176557660030536
1c_risk,11,0.6395954593506851,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.5,0.03,0.65,78.58817152844978,1.3390744466453557,1.5420442666869214,27.30345199901033,125,53,72,42.4,31036.090000000004,23177.27,7858.820000000003,2751.21,0,1,89.11896421899993,1.9444623429144312,3.4789495368212644,11.81959531420491,63,30,33,47.61904761904762,18347.829999999998,9435.94,8911.889999999998,1433.76,0,0,0.2673568926569998,0.2361155857286078,-0.0,0.05,0.07858817152844978,0.016953722332267784,-0.009418912895640128
1c_risk,12,0.5980167803268189,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.0,0.03,0.65,66.09795166309989,1.3521881348969327,1.5070164562854658,23.491497110960584,125,53,72,42.4,25377.61,18767.809999999998,6609.800000000003,2160.38,0,1,74.38644250559992,2.002749974724497,3.5466640658504884,9.699507427133627,63,30,33,47.61904761904762,14856.899999999998,7418.25,7438.649999999998,1121.96,0,0,0.22315932751679973,0.25,-0.0,0.05,0.0660979516630999,0.017609406744846633,-0.008849905597927313
1c_risk,13,0.6395954593506851,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.5,0.03,0.65,78.58817152844978,1.3390744466453557,1.5420442666869214,27.30345199901033,125,53,72,42.4,31036.090000000004,23177.27,7858.820000000003,2751.21,0,1,89.11896421899993,1.9444623429144312,3.4789495368212644,11.81959531420491,63,30,33,47.61904761904762,18347.829999999998,9435.94,8911.889999999998,1433.76,0,0,0.2673568926569998,0.2361155857286078,-0.0,0.05,0.07858817152844978,0.016953722332267784,-0.009418912895640128
1c_risk,14,0.580586562296431,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,2.5,0.023000000000000003,0.65,69.54096495839974,1.3448439503679952,1.5879403517292443,23.08218455543382,125,53,72,42.4,27120.149999999998,20166.02,6954.129999999997,2512.61,0,1,74.31699926264999,1.9033293991377187,3.354817162012075,10.81693155932421,63,30,33,47.61904761904762,15658.710000000001,8227.009999999998,7431.700000000003,1282.1,0,0,0.22295099778794994,0.22583234978442968,-0.0,0.05,0.06954096495839975,0.01724219751839976,-0.004979947752748126
1c_risk,15,0.6736195420054923,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,3.5,0.03,0.6000000000000001,94.19569990364965,1.3261503122979865,1.5819662933108103,29.204692458208036,125,53,72,42.4,38300.64000000001,28881.07,9419.570000000007,3578.19,0,1,103.49595371925,1.880691850605063,3.357014433869578,14.00544247732931,63,30,33,47.61904761904762,22101.270000000004,11751.670000000002,10349.600000000002,1820.15,0,0,0.3,0.22017296265126574,-0.0,0.05,0.09419569990364966,0.016307515614899327,-0.007056636164322401
1c_risk,16,0.5904606489488795,True,97,18,75.0,44.0,17,6,2.2,11,32,1.8,2.2,3.5,0.023000000000000003,0.55,73.46408255319973,1.3284780376002616,1.568245245224973,24.344142736597256,125,53,72,42.4,29711.770000000004,22365.27,7346.500000000004,2863.99,0,1,80.16973671769992,1.8664420129777495,3.294804538257179,11.504295750797997,63,30,33,47.61904761904762,17269.74,9252.76,8016.980000000001,1467.49,0,0,0.24050921015309976,0.21661050324443737,-0.0,0.05,0.07346408255319974,0.01642390188001308,-0.006547048881870436
