trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
130,0.1817326458317521,True,19,2.2,1.1,2,0.45,0.11,0.5901639344262295,37.85214870324992,1.3380246472584392,1.0906059755368216,20.512580021263226,73.0,29.0,44.0,39.726027397260275,14983.2,11198.0,3785.2000000000007,909.79,147.0,38.34399114545003,1.7895332891317688,2.3361271659330036,11.453440390958795,36.0,16.0,20.0,44.44444444444444,8690.94,4856.54,3834.4000000000005,480.24,75.0
94,0.1718487853776251,True,14,1.9,1.4000000000000001,3,0.05,0.11,0.4918032786885246,32.91557859024997,1.38143511549457,1.038114168345125,15.577816049861934,51.0,21.0,30.0,41.1764705882353,11920.970000000001,8629.410000000002,3291.5599999999995,628.36,229.0,31.604735909050014,1.821486868644861,2.087362988829026,12.791340478978967,30.0,13.0,17.0,43.333333333333336,7007.77,3847.2799999999997,3160.4900000000007,367.43,117.0
148,0.1698621489291975,True,14,2.3,1.6,2,0.45,0.16,0.45901639344262296,24.928590431850026,1.3037503487888955,0.8499610160621843,13.734633179663632,50.0,19.0,31.0,38.0,10699.84,8206.97,2492.870000000001,595.28,227.0,31.05698016864995,1.8516591849550414,2.078373747550884,12.79098844582864,28.0,12.0,16.0,42.857142857142854,6752.39,3646.6699999999996,3105.7200000000007,347.38,113.0
72,0.16528813013173044,True,26,2.2,1.4000000000000001,2,0.1,0.07,0.5409836065573771,31.49597279154992,1.2880899830143067,0.9812869888227974,16.225137872245888,65.0,26.0,39.0,40.0,14082.34,10932.73,3149.6100000000006,857.06,185.0,33.37104612029998,1.8083447382126034,2.1412316679473147,14.075186437534185,33.0,14.0,19.0,42.42424242424242,7465.4800000000005,4128.349999999999,3337.130000000001,411.95,100.0
97,0.16442155919846901,True,13,2.0,1.0,4,0.0,0.14,0.639344262295082,37.98367577979994,1.3153133259838754,1.0872096543610197,16.894816103228578,79.0,31.0,48.0,39.24050632911393,15844.580000000002,12046.240000000002,3798.34,993.16,146.0,39.40803362895004,1.7696043776632937,2.3697064359556697,11.453350204691288,39.0,17.0,22.0,43.58974358974359,9061.33,5120.539999999999,3940.790000000001,521.26,71.0
114,0.1642983369622263,True,12,2.3,1.3,2,0.5,0.15,0.5573770491803278,33.88202438529998,1.3295020349416748,1.031892310741242,15.684776280396552,65.0,26.0,39.0,40.0,13671.070000000002,10282.85,3388.220000000001,799.15,180.0,37.17488862485003,1.798377241869565,2.300211062991737,13.701426987552143,34.0,15.0,19.0,44.11764705882353,8373.73,4656.27,3717.459999999999,452.44,90.0
101,0.16197820217789827,True,10,2.0,0.9,4,0.15000000000000002,0.16,0.6721311475409836,49.746744107900064,1.421764675958897,1.3465032476593053,18.126797900271686,80.0,34.0,46.0,42.5,16769.43,11794.800000000001,4974.629999999999,1017.9,125.0,39.13805289085001,1.7499525750320477,2.3442804511868123,11.290306860112919,41.0,18.0,23.0,43.90243902439025,9132.6,5218.77,3913.83,536.78,63.0
99,0.16030274725999602,True,10,2.0,0.9,4,0.15000000000000002,0.15,0.6721311475409836,48.29987722530013,1.4083610366156791,1.3166866045280268,18.126682746711335,81.0,34.0,47.0,41.97530864197531,16657.7,11827.72,4829.980000000001,1023.69,124.0,39.13805289085001,1.7499525750320477,2.3442804511868123,11.290306860112919,41.0,18.0,23.0,43.90243902439025,9132.6,5218.77,3913.83,536.78,62.0
139,0.1485906582137584,True,16,2.5,1.6,3,0.4,0.09,0.5573770491803278,22.298817035299997,1.2265561818529103,0.7486979242697636,21.299190162247417,62.0,23.0,39.0,37.096774193548384,12072.600000000002,9842.68,2229.920000000002,735.7,191.0,35.283027699850045,1.785111737624082,2.2445288291930288,12.790649115600198,34.0,15.0,19.0,44.11764705882353,8022.31,4494.01,3528.3,446.08,100.0
87,0.14766459046190983,True,13,2.1,1.2000000000000002,4,0.05,0.08,0.5901639344262295,31.46836095419996,1.299659282226302,0.9632268422673149,19.00736389517857,66.0,26.0,40.0,39.39393939393939,13648.19,10501.36,3146.83,820.45,168.0,37.72324740075006,1.7649814348027992,2.3035634629047186,13.701357183057869,36.0,16.0,20.0,44.44444444444444,8703.599999999999,4931.2699999999995,3772.329999999999,478.16,84.0
