trial,score,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_net_pnl,tr_gross_profit,tr_gross_loss,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_fees,tr_blocked,va_return_pct,va_net_pnl,va_gross_profit,va_gross_loss,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_fees,va_blocked
173,0.4791231216884396,109,16,64.0,31.0,12,15,3.7,19,19,1.8,2.4000000000000004,0.022000000000000002,0.7,2.5,43.025141342999795,4302.51413429998,23727.36,19424.83,1.2214964043443366,1.0931295408951383,30.25838293724426,136.0,48.0,88.0,35.294117647058826,2363.39,0.0,33.71367160275017,3371.3671602750164,11087.430000000002,7716.0599999999995,1.436928950785764,1.843336184002766,14.908303943485402,56.0,23.0,33.0,41.07142857142857,981.29,0.0
205,0.47868692288464076,101,16,63.0,32.0,14,16,3.6,17,23,1.6,2.1,0.029,0.6000000000000001,2.5,46.803383431249785,4680.338343124979,22144.44,17464.079999999998,1.2679992304203829,1.177626355159079,28.29330260299891,143.0,57.0,86.0,39.86013986013986,2241.52,0.0,21.79399935530002,2179.399935530002,9110.619999999999,6931.200000000001,1.3144361726685132,1.4052820707648108,11.54526705780416,61.0,25.0,36.0,40.98360655737705,985.9,0.0
289,0.47689586548241214,108,16,78.0,33.0,15,16,3.7,17,28,1.5,1.9,0.029,0.6000000000000001,2.5,47.50243938859974,4750.243938859974,31252.15,26501.83,1.1792449804409733,1.0691482860273303,27.702746307027038,179.0,73.0,106.0,40.78212290502793,3119.27,0.0,24.332292472250046,2433.2292472250047,11772.61,9339.379999999997,1.2605344251973905,1.3931607079697916,20.75323395485859,78.0,33.0,45.0,42.30769230769231,1148.15,0.0
239,0.475458247000846,104,16,62.0,29.0,13,17,3.8000000000000003,17,28,1.5,2.1,0.028,0.55,2.5,49.17992090729971,4917.992090729971,23383.119999999995,18465.12,1.2663399967073052,1.2553388071011247,29.185860208383435,151.0,61.0,90.0,40.397350993377486,2382.66,0.0,14.648374111149987,1464.8374111149988,7542.750000000001,6077.9000000000015,1.241012520771977,1.1106119500072407,13.308459285817046,60.0,23.0,37.0,38.333333333333336,869.62,0.0
292,0.4733447515103222,110,16,62.0,32.0,13,16,3.5,16,25,1.6,2.2,0.03,0.6000000000000001,2.5,45.80802787529979,4580.8027875299795,22351.51,17770.719999999998,1.257771772893839,1.2097882536137916,20.924127825219923,122.0,46.0,76.0,37.704918032786885,2335.08,0.0,22.140655471050067,2214.0655471050068,7595.389999999999,5381.290000000001,1.4114440961182166,1.5361895063774818,9.805282434856215,49.0,20.0,29.0,40.816326530612244,800.2,0.0
248,0.4713186691883995,107,16,62.0,31.0,14,16,3.6,19,30,1.6,2.2,0.03,0.6000000000000001,2.5,41.940880579399725,4194.088057939973,21648.37,17454.34,1.2402857971140702,1.1336756992358887,20.4050634904593,126.0,47.0,79.0,37.301587301587304,2212.78,0.0,32.34004681980001,3234.004681980001,9448.23,6214.25,1.5204135655952045,1.9586145786865203,11.640776308451038,53.0,22.0,31.0,41.509433962264154,919.15,0.0
131,0.46571315946982444,116,17,66.0,27.0,12,12,3.9000000000000004,20,20,2.0,2.5,0.022000000000000002,0.7,2.0,43.876188644499564,4387.618864449956,21942.619999999995,17554.989999999998,1.2499363428859827,1.152954608490581,25.315633194620386,123.0,45.0,78.0,36.58536585365854,1763.94,0.0,25.312824748400054,2531.2824748400053,11476.21,8944.89,1.2829906236968818,1.4517785480888463,14.860963944944624,64.0,24.0,40.0,37.5,970.89,0.0
260,0.464735445651747,100,16,63.0,30.0,15,16,3.7,18,27,1.6,1.8,0.029,0.6000000000000001,2.5,44.61284674714965,4461.284674714965,22669.239999999998,18207.97,1.2450174291807377,1.1655361426065045,31.891580593436814,152.0,64.0,88.0,42.10526315789474,2466.34,0.0,23.222322791100158,2322.232279110016,8923.929999999998,6601.71,1.3517603772355948,1.4973800186932424,14.126686210354244,61.0,28.0,33.0,45.90163934426229,977.99,0.0
178,0.46248475465633554,104,16,63.0,31.0,12,16,3.6,18,21,1.8,2.4000000000000004,0.023000000000000003,0.65,2.5,53.82352547429967,5382.352547429968,23930.5,18548.120000000003,1.2901846656157063,1.3606910196848394,31.054843031766204,125.0,47.0,78.0,37.6,2297.96,0.0,13.37707481170015,1337.707481170015,7638.7699999999995,6301.08,1.2122953525427387,0.9990331049229485,12.287470040887474,51.0,19.0,32.0,37.254901960784316,826.94,0.0
176,0.45697733034253246,110,16,64.0,31.0,12,15,3.7,18,19,1.8,2.4000000000000004,0.024,0.7,2.5,38.935404664099735,3893.5404664099733,24640.26,20746.71,1.1876707198394347,0.9771774947258067,32.12608999162036,140.0,49.0,91.0,35.0,2468.1,0.0,38.93451699120018,3893.451699120018,11958.320000000002,8064.86,1.4827684547530895,2.0361649574880145,15.500920416732553,55.0,23.0,32.0,41.81818181818182,1027.95,0.0
134,0.456848363747901,117,17,66.0,26.0,12,13,3.9000000000000004,20,20,2.0,2.5,0.022000000000000002,0.7,2.0,40.634126339549674,4063.4126339549675,20375.089999999997,16311.640000000001,1.2491135164827079,1.1179379492016488,23.637877090270127,117.0,43.0,74.0,36.75213675213675,1649.92,0.0,30.533743420900027,3053.3743420900028,11529.51,8476.13,1.3602327949193795,1.7166577045725655,14.860838890294978,62.0,24.0,38.0,38.70967741935484,948.01,0.0
135,0.456848363747901,117,17,66.0,26.0,12,13,3.9000000000000004,20,20,2.0,2.5,0.022000000000000002,0.7,2.0,40.634126339549674,4063.4126339549675,20375.089999999997,16311.640000000001,1.2491135164827079,1.1179379492016488,23.637877090270127,117.0,43.0,74.0,36.75213675213675,1649.92,0.0,30.533743420900027,3053.3743420900028,11529.51,8476.13,1.3602327949193795,1.7166577045725655,14.860838890294978,62.0,24.0,38.0,38.70967741935484,948.01,0.0
128,0.4543727697457207,117,17,67.0,26.0,12,12,3.8000000000000003,20,17,2.0,2.5,0.02,0.7,2.0,40.83182601434962,4083.1826014349626,19154.03,15070.850000000002,1.2709322964530863,1.1930837471672893,24.250436807741398,114.0,42.0,72.0,36.8421052631579,1557.79,0.0,27.267523547200074,2726.752354720007,11006.630000000001,8279.88,1.3293224056387294,1.6322565573095749,15.945606065163473,61.0,23.0,38.0,37.704918032786885,879.72,0.0
167,0.45288865976416326,110,16,64.0,30.0,12,15,3.7,19,18,1.9000000000000001,2.6,0.023000000000000003,0.7,2.5,44.65305357044957,4465.305357044957,23493.180000000004,19027.84,1.2346740355184826,1.1066977758863505,30.339335912645865,122.0,41.0,81.0,33.60655737704918,2163.77,0.0,20.504997474950144,2050.499747495014,10291.019999999999,8240.49,1.2488359308730426,1.194662276997869,16.83072316529516,53.0,19.0,34.0,35.84905660377358,934.34,0.0
125,0.45277614295237373,108,17,67.0,27.0,12,12,3.9000000000000004,20,17,2.0,2.5,0.021,0.7,2.5,44.2576228082496,4425.76228082496,21941.71,17515.96,1.252669565356395,1.1475154350047403,28.507588740973173,120.0,43.0,77.0,35.833333333333336,1827.07,0.0,20.110018336249997,2011.0018336249996,11038.589999999998,9027.59,1.2227615565172985,1.1805682690744617,14.807427717053326,62.0,22.0,40.0,35.483870967741936,982.4300000000001,0.0
226,0.44967306913409666,103,16,62.0,29.0,13,16,3.7,18,29,1.7000000000000002,2.2,0.028,0.6000000000000001,2.5,40.285018567499634,4028.501856749963,21586.550000000003,17558.100000000002,1.2294354172718005,1.1192983411653872,21.970689068979855,124.0,48.0,76.0,38.70967741935484,2139.5099999999998,0.0,29.589826792049934,2958.9826792049935,9275.430000000002,6316.47,1.4684515243482517,1.863342965387476,11.529131620554493,55.0,23.0,32.0,41.81818181818182,920.38,0.0
130,0.4461822189200537,114,17,66.0,27.0,12,12,3.9000000000000004,20,20,2.0,2.5,0.022000000000000002,0.7,2.0,40.483973253599686,4048.397325359969,20889.350000000002,16840.98,1.2403880296752328,1.094190803860649,25.339037800493724,121.0,44.0,77.0,36.36363636363637,1697.54,0.0,28.015354328100056,2801.5354328100057,11619.189999999999,8817.6,1.3177270459081833,1.5784777184089336,14.860780493012705,63.0,24.0,39.0,38.095238095238095,967.76,0.0
216,0.4369438287922376,100,16,62.0,29.0,13,17,3.8000000000000003,19,25,1.7000000000000002,2.2,0.03,0.6000000000000001,2.5,38.829056474249754,3882.9056474249755,20894.050000000003,17011.120000000003,1.2282583392510311,1.0398670312547218,24.311794280469936,127.0,49.0,78.0,38.58267716535433,2081.08,0.0,30.10708266155005,3010.708266155005,9589.029999999999,6578.2699999999995,1.4576826430049237,1.875914267144544,14.396723749024545,58.0,25.0,33.0,43.10344827586207,996.11,0.0
229,0.43524832265745256,96,16,62.0,29.0,14,16,3.7,18,28,1.7000000000000002,2.0,0.029,0.6000000000000001,2.5,38.58894369439972,3858.8943694399713,20073.81,16214.980000000001,1.2379793252905646,1.1054448222619555,15.951578668381597,124.0,50.0,74.0,40.32258064516129,2066.1,0.0,28.685181051500113,2868.5181051500113,9559.969999999998,6691.48,1.4286779606305329,1.7797172712076008,14.105363323785328,61.0,27.0,34.0,44.26229508196721,1017.18,0.0
290,0.4305088896379572,114,16,62.0,34.0,13,15,3.6,17,25,1.6,2.1,0.03,0.6000000000000001,2.5,41.52904305174956,4152.904305174956,22269.42,18116.53,1.2292320880433505,1.0903840641195008,17.183088446978605,136.0,52.0,84.0,38.23529411764706,2337.67,0.0,20.787725421800076,2078.772542180008,8833.359999999999,6754.6,1.3077547153051252,1.353623608505354,12.63776880901853,52.0,22.0,30.0,42.30769230769231,885.46,0.0
256,0.4301358264786421,102,16,62.0,29.0,15,16,3.7,19,24,1.5,2.1,0.03,0.6000000000000001,2.5,43.75008193264957,4375.008193264957,27678.160000000003,23303.18,1.1877417588500798,1.0842920307397361,27.180705697853746,159.0,60.0,99.0,37.735849056603776,2903.09,0.0,16.96549184270014,1696.549184270014,8715.24,7018.72,1.2417135888025166,1.1242534043941552,14.138848244471253,62.0,25.0,37.0,40.32258064516129,963.02,0.0
192,0.42776193726038936,105,16,62.0,33.0,12,17,3.7,18,23,1.8,2.3,0.025,0.6000000000000001,2.5,39.688153121449744,3968.815312144974,18968.71,14999.91,1.2645882541961917,1.2152348248264428,19.28552175274614,110.0,42.0,68.0,38.18181818181818,1881.56,0.0,20.908099583099958,2090.8099583099956,7602.67,5511.839999999999,1.379334305785364,1.5151592724247898,10.628847737649325,50.0,20.0,30.0,40.0,812.6,0.0
174,0.42194414258957924,108,15,64.0,29.0,13,15,3.6,18,19,1.8,2.4000000000000004,0.022000000000000002,0.7,2.5,35.58854692689965,3558.8546926899653,21789.71,18230.829999999998,1.1952121762969652,0.9945349943726932,29.136904869446095,128.0,45.0,83.0,35.15625,2214.68,0.0,34.52544891765015,3452.5448917650156,10388.579999999998,6936.05,1.497766019564449,2.0147206177653345,12.915000418981522,51.0,21.0,30.0,41.1764705882353,944.64,0.0
184,0.4218325549213724,107,15,62.0,32.0,12,17,3.7,18,22,1.8,2.3,0.026000000000000002,0.65,2.5,40.64766871654969,4064.766871654969,19325.11,15260.33,1.2663625229598574,1.2100040901727835,17.05149702760174,105.0,40.0,65.0,38.095238095238095,1984.5,0.0,16.720805700299877,1672.080570029988,6399.459999999999,4727.379999999999,1.3537012044726677,1.3155990998323022,9.461975837890353,40.0,16.0,24.0,40.0,700.78,0.0
198,0.42081205987201037,114,16,61.0,30.0,13,16,3.8000000000000003,19,20,1.7000000000000002,2.2,0.027,0.6000000000000001,2.5,37.23559526114941,3723.559526114941,20066.36,16342.789999999999,1.2278417577414873,1.0653069650613076,20.98470145046727,117.0,44.0,73.0,37.60683760683761,2032.78,0.0,28.03778967225013,2803.778967225013,7924.990000000001,5121.23,1.5474778520003987,1.921255431811579,10.899291351963207,44.0,21.0,23.0,47.72727272727273,760.27,0.0
188,0.4091202819705611,103,15,62.0,31.0,12,15,3.7,17,21,1.7000000000000002,2.4000000000000004,0.024,0.65,2.5,45.18920438989969,4518.92043898997,21985.510000000002,17466.56,1.2587200914204058,1.2060944879091084,29.9347621703588,129.0,48.0,81.0,37.2093023255814,2187.5,0.0,12.201716409550007,1220.1716409550008,7535.0599999999995,6314.87,1.1932248803221601,0.9016786709120707,14.744645670715236,49.0,19.0,30.0,38.775510204081634,792.59,0.0
121,0.407121796022032,97,17,68.0,24.0,12,11,3.9000000000000004,19,18,2.0,2.9000000000000004,0.021,0.75,3.0,40.548427232449846,4054.842723244985,24586.55,20531.74,1.1974898376854566,0.9905284078467439,32.909755577857716,117.0,38.0,79.0,32.47863247863248,2004.21,0.0,18.0024670780001,1800.24670780001,11388.830000000002,9588.56,1.1877518626363086,0.9810020205493792,19.91983873896093,64.0,21.0,43.0,32.8125,1043.6299999999999,0.0
274,0.4058833207557391,109,15,63.0,33.0,14,16,3.7,15,25,1.6,1.9,0.03,0.6000000000000001,2.5,55.42408892994963,5542.408892994963,24963.579999999998,19421.16,1.2853804819073629,1.3799680212872527,25.52687262695808,148.0,61.0,87.0,41.21621621621622,2767.86,0.0,10.472909300949922,1047.2909300949923,7054.32,6007.0599999999995,1.174338195390091,0.8225112915800988,16.83157018958994,57.0,23.0,34.0,40.35087719298246,858.18,0.0
137,0.4030132457559326,116,17,66.0,26.0,11,13,3.9000000000000004,20,20,2.0,2.5,0.023000000000000003,0.7,2.0,35.34910738409966,3534.910738409966,20826.380000000005,17291.489999999998,1.2044294621226979,0.9644159557033049,28.309852884438037,122.0,44.0,78.0,36.0655737704918,1704.51,0.0,28.968583356600007,2896.858335660001,11834.48,8937.62,1.3241198439853115,1.5857745089647906,15.201651166811075,63.0,24.0,39.0,38.095238095238095,981.08,0.0
263,0.3997876326088009,104,16,63.0,29.0,14,17,3.7,17,26,1.6,2.2,0.028,0.6000000000000001,2.5,36.712259410399824,3671.225941039982,21496.070000000003,17824.85,1.2059607794736003,0.9930961645458375,31.738427068579405,134.0,51.0,83.0,38.059701492537314,2194.32,0.0,24.183643520450076,2418.3643520450078,9727.3,7308.970000000001,1.3308715181482476,1.536924882784227,13.704503536404792,60.0,24.0,36.0,40.0,1000.05,0.0
129,0.3926083135277475,116,17,66.0,27.0,12,12,3.9000000000000004,20,17,2.0,2.5,0.022000000000000002,0.7,2.0,35.59404358799964,3559.404358799964,20772.350000000002,17212.96,1.2067854686236419,1.001525788164715,28.911369709721658,120.0,43.0,77.0,35.833333333333336,1720.31,0.0,24.231724047050047,2423.1724047050047,10719.87,8296.67,1.2920689867139468,1.4116768431249587,17.37077043752783,59.0,22.0,37.0,37.28813559322034,856.42,0.0
295,0.389227546714096,112,16,61.0,31.0,13,15,3.7,15,24,1.7000000000000002,2.1,0.03,0.6000000000000001,2.5,41.08465363939955,4108.465363939955,20060.240000000005,15951.83,1.257551014523099,1.1192023460769218,18.547386484389435,129.0,51.0,78.0,39.53488372093023,2065.37,0.0,11.70153204924998,1170.1532049249981,7180.500000000001,6010.35,1.1946891611969355,0.8932985957816181,12.969452315573829,48.0,18.0,30.0,37.5,787.08,0.0
293,0.3855699529226978,107,16,62.0,31.0,13,16,3.7,17,26,1.7000000000000002,2.0,0.029,0.6000000000000001,2.5,36.77818331899965,3677.8183318999654,20519.510000000006,16841.680000000004,1.2183766702609242,1.054089920763156,23.42989457929389,134.0,55.0,79.0,41.04477611940298,2192.95,0.0,17.860168875150013,1786.0168875150011,7893.359999999998,6107.32,1.2924425116090197,1.2445510129578707,12.354254312667663,55.0,23.0,32.0,41.81818181818182,873.96,0.0
157,0.3854031075555959,114,16,63.0,28.0,12,14,3.8000000000000003,20,17,1.9000000000000001,2.5,0.021,0.7,2.0,36.95985769599962,3695.9857695999617,19289.7,15593.749999999998,1.2370148296593189,1.1163257159923299,29.966256349937787,114.0,40.0,74.0,35.08771929824562,1789.6100000000001,0.0,15.722111639350079,1572.2111639350078,8828.68,7256.5199999999995,1.2166548152557977,1.0680143996422933,16.234807826347208,56.0,21.0,35.0,37.5,797.25,0.0
223,0.38441661179839126,96,16,61.0,30.0,13,16,3.8000000000000003,19,27,1.5,1.7000000000000002,0.029,0.6000000000000001,2.5,35.66192343259985,3566.192343259985,23738.269999999997,20172.05,1.1767901626260096,0.9696419504598308,26.21703920411344,160.0,67.0,93.0,41.875,2621.96,0.0,22.874011328199924,2287.401132819992,8495.869999999999,6208.51,1.3684233415102816,1.4899423147549844,14.609946507453566,65.0,33.0,32.0,50.76923076923077,1031.42,0.0
133,0.3828404531492996,118,17,66.0,26.0,12,12,3.9000000000000004,20,19,2.0,2.5,0.022000000000000002,0.7,2.0,33.7833014200996,3378.3301420099597,20901.409999999996,17523.14,1.192789077756612,0.9722060922538193,26.596863722178977,118.0,42.0,76.0,35.59322033898305,1701.06,0.0,26.156043606750078,2615.604360675008,11298.07,8682.46,1.3012521796817953,1.494973694214295,16.942349044967873,63.0,24.0,39.0,38.095238095238095,925.39,0.0
191,0.38233125882206187,109,16,63.0,32.0,11,16,3.6,19,25,1.8,2.4000000000000004,0.025,0.6000000000000001,2.5,32.7963550426998,3279.6355042699797,18970.36,15690.720000000001,1.2090178143514128,0.9452101721604329,30.92243104843626,115.0,42.0,73.0,36.52173913043478,1837.67,0.0,28.19816116000013,2819.8161160000127,9213.15,6393.35,1.4410520306255716,1.7681895450335559,10.897091045163723,50.0,20.0,30.0,40.0,830.53,0.0
179,0.38186838785753063,102,16,63.0,32.0,13,16,3.6,18,21,1.8,2.2,0.023000000000000003,0.65,2.5,36.47824228899968,3647.824228899968,20145.780000000002,16497.969999999998,1.2211065967509946,1.0843873976816614,28.082222660525435,121.0,46.0,75.0,38.01652892561984,2090.91,0.0,16.730220758450123,1673.0220758450123,7847.410000000001,6174.389999999999,1.2709611799708151,1.2013392678533674,10.378607169467987,52.0,21.0,31.0,40.38461538461539,868.6899999999999,0.0
132,0.3806274259744385,112,17,66.0,27.0,12,12,3.9000000000000004,20,20,2.0,2.5,0.022000000000000002,0.7,2.0,34.83922760534966,3483.922760534966,20605.87,17121.92,1.2034789322692783,0.9701776492592569,25.337979498385614,124.0,44.0,80.0,35.483870967741936,1702.02,0.0,22.63201901570006,2263.201901570006,11298.23,9035.05,1.250488929225627,1.322414047393695,14.861155134811616,65.0,24.0,41.0,36.92307692307692,966.65,0.0
250,0.3802187561868339,110,15,62.0,30.0,15,17,3.6,19,25,1.4,2.3,0.03,0.6000000000000001,2.5,38.90834965684968,3890.8349656849678,25382.280000000002,21491.42,1.181042481138985,1.0284176296227552,21.827868041133737,137.0,49.0,88.0,35.76642335766423,2641.31,0.0,12.778392997949958,1277.839299794996,6798.83,5520.98,1.2314534738397893,0.9600103598589318,12.093042348955667,50.0,18.0,32.0,36.0,777.37,0.0
209,0.3767266288446966,113,16,64.0,30.0,13,15,3.5,18,20,1.6,2.0,0.026000000000000002,0.55,2.5,30.661392756749716,3066.139275674972,21279.54,18213.389999999996,1.1683459257172886,0.9018532645883927,16.0416002657836,148.0,57.0,91.0,38.513513513513516,2253.78,0.0,33.389874582100035,3338.9874582100038,9285.169999999998,5946.200000000002,1.5615300528068339,2.1555943985532795,10.554289823560783,55.0,25.0,30.0,45.45454545454545,855.58,0.0
194,0.3717550888610566,108,16,63.0,31.0,11,15,3.5,19,19,1.8,2.3,0.026000000000000002,0.55,2.5,32.66724121514981,3266.7241215149807,18178.810000000005,14912.12,1.2190627489585655,0.9716647614860286,30.43309699933989,119.0,43.0,76.0,36.134453781512605,1699.94,0.0,24.19829579495001,2419.829579495001,8296.58,5876.769999999999,1.4117584999923432,1.555659911735956,11.30030648895968,51.0,21.0,30.0,41.1764705882353,737.2,0.0
200,0.37017859528085023,107,16,62.0,29.0,14,17,3.6,19,24,1.7000000000000002,2.3,0.027,0.6000000000000001,2.5,28.384859188699814,2838.485918869981,18324.06,15485.609999999999,1.1832959760706878,0.9136425298336532,18.23893668530725,110.0,39.0,71.0,35.45454545454545,1885.16,0.0,35.82428562040004,3582.428562040004,9041.1,5458.66,1.656285608555946,2.2710637453119897,9.100159759222702,48.0,20.0,28.0,41.666666666666664,867.99,0.0
156,0.3675252167273067,128,16,65.0,28.0,12,13,3.9000000000000004,20,19,2.0,2.5,0.021,0.7,2.0,19.598222063699634,1959.8222063699632,16048.719999999998,14088.920000000002,1.1391022164935278,0.6801814750311325,26.782515281210014,105.0,35.0,70.0,33.333333333333336,1459.8799999999999,0.0,60.80612229349995,6080.612229349996,12989.16,6908.539999999999,1.8801599180145157,3.1244352663940336,10.687663031976854,55.0,25.0,30.0,45.45454545454545,897.97,0.0
207,0.3624626968145011,113,16,63.0,29.0,13,16,3.6,18,23,1.5,2.2,0.028,0.6000000000000001,2.5,34.89004156249965,3489.0041562499646,25305.340000000004,21816.379999999997,1.1599238737132378,0.9200825975675918,23.966305785320703,151.0,55.0,96.0,36.42384105960265,2642.18,0.0,18.745296209100072,1874.529620910007,9590.659999999998,7716.15,1.2429333281494008,1.1965089076277047,12.322403875695988,60.0,23.0,37.0,38.333333333333336,959.22,0.0
159,0.3593226075666256,109,15,64.0,29.0,12,14,3.8000000000000003,19,17,1.9000000000000001,2.6,0.022000000000000002,0.7,2.5,47.82796326209951,4782.796326209951,24329.670000000002,19546.92,1.2446804918626568,1.1933617003352162,32.53886863486182,118.0,41.0,77.0,34.74576271186441,2266.26,0.0,10.05471011090005,1005.471011090005,9475.94,8470.43,1.1187082592028976,0.6945938872422476,16.862265666929094,58.0,20.0,38.0,34.48275862068966,929.35,0.0
232,0.35223044809099335,106,16,62.0,30.0,13,18,3.7,19,28,1.7000000000000002,2.3,0.029,0.6000000000000001,2.5,28.189160218249814,2818.9160218249817,17026.629999999997,14207.779999999999,1.1984018615153105,0.9037340110382736,24.960009255694082,107.0,39.0,68.0,36.44859813084112,1745.22,0.0,29.959813286599985,2995.9813286599983,8915.480000000001,5919.459999999999,1.506130626780146,1.8840985293031896,11.820540370458891,51.0,21.0,30.0,41.1764705882353,886.03,0.0
187,0.3515606341060612,111,16,63.0,33.0,13,15,3.7,19,19,1.8,2.3,0.027,0.65,2.5,30.916691134049724,3091.6691134049724,22191.649999999998,19099.97,1.161868317070655,0.8418013813879502,33.49714434063268,132.0,46.0,86.0,34.84848484848485,2252.88,0.0,25.62229846375005,2562.229846375005,10059.22,7496.98,1.3417696192333446,1.4408470360875054,15.817389355268855,53.0,22.0,31.0,41.509433962264154,889.71,0.0
297,0.3444876102874183,109,16,61.0,32.0,13,17,3.8000000000000003,17,25,1.7000000000000002,2.2,0.03,0.6000000000000001,2.5,31.430043247999713,3143.004324799971,17913.67,14770.669999999998,1.212786556060084,0.926115139795238,24.89820618400808,118.0,45.0,73.0,38.13559322033898,1870.59,0.0,18.964298318550007,1896.4298318550009,6978.599999999999,5082.159999999999,1.3731562957482646,1.433797873829531,11.004283736831155,46.0,19.0,27.0,41.30434782608695,767.2,0.0
219,0.3434299477529956,104,16,62.0,30.0,13,16,3.7,19,27,1.7000000000000002,2.1,0.029,0.6000000000000001,2.5,30.40857376264965,3040.857376264965,20405.59,17364.7,1.1751190633872166,0.8909968314645204,26.281840796136898,134.0,52.0,82.0,38.80597014925373,2132.16,0.0,22.836061167500137,2283.606116750014,8538.189999999999,6254.59,1.3651078647841024,1.4861210741710291,11.820740322670536,55.0,23.0,32.0,41.81818181818182,894.47,0.0
298,0.34210221736775004,97,16,62.0,33.0,13,16,3.4000000000000004,19,29,1.6,2.0,0.029,0.6000000000000001,2.5,29.647443744349804,2964.7443744349803,17042.210000000003,14077.470000000001,1.2106017629588273,0.9592273666653703,20.961585916641432,107.0,42.0,65.0,39.25233644859813,1806.24,0.0,21.84952217605007,2184.952217605007,7349.67,5164.72,1.4230529438188324,1.5021311030037434,11.411270000612248,52.0,24.0,28.0,46.15384615384615,812.0,0.0
1,0.34157560907494466,43,9,62.0,33.0,13,8,2.8,6,21,1.0,2.4000000000000004,0.025,0.35,3.0,33.77280023719965,3377.2800237199644,33446.799999999996,30069.640000000003,1.1123112880633088,0.9543324726113267,20.722219148375302,357.0,122.0,235.0,34.173669467787114,4776.45,0.0,15.406084992549987,1540.6084992549986,10263.389999999998,8722.780000000002,1.176619151233895,1.2563953188335206,10.928603271666319,148.0,53.0,95.0,35.810810810810814,1608.03,0.0
253,0.34124099328959895,99,16,62.0,31.0,14,17,3.7,19,26,1.6,1.6,0.03,0.55,2.5,30.876561857349845,3087.6561857349843,18127.21,15039.54,1.2053034866757892,1.0385806719994155,22.777779780131695,128.0,56.0,72.0,43.75,2069.25,0.0,17.5485593402001,1754.85593402001,7085.830000000002,5330.979999999999,1.3291796255097568,1.3779930098461743,13.7537372393368,61.0,30.0,31.0,49.18032786885246,897.4399999999999,0.0
177,0.34017857110588945,110,15,64.0,31.0,13,15,3.7,18,19,1.8,2.4000000000000004,0.024,0.7,2.5,27.60573535034964,2760.573535034964,22785.73,20025.149999999998,1.1378556465244956,0.7790107585568395,31.75392834770917,135.0,46.0,89.0,34.074074074074076,2379.77,0.0,31.400773691050144,3140.0773691050144,10668.65,7528.56,1.4170903864749698,1.7725098932129995,15.501199730846945,52.0,21.0,31.0,40.38461538461539,940.51,0.0
259,0.3383437569111165,104,16,62.0,29.0,14,17,3.6,19,28,1.6,2.3,0.028,0.55,2.5,27.185620693049824,2718.5620693049823,18442.11,15723.55,1.1728973418852613,0.881079202214833,20.98213892733152,118.0,41.0,77.0,34.74576271186441,1908.32,0.0,28.900239253500004,2890.0239253500004,8302.59,5412.55,1.5339516494073957,1.9491383970612148,9.18617683418321,52.0,21.0,31.0,40.38461538461539,828.13,0.0
136,0.3373124980675493,117,17,66.0,26.0,11,12,4.0,20,20,2.0,2.3,0.024,0.7,2.0,28.492748000899663,2849.2748000899664,20055.579999999994,17206.289999999997,1.1655958373362298,0.8275694943175695,31.55409192692421,122.0,46.0,76.0,37.704918032786885,1685.89,0.0,26.641734537250084,2664.1734537250086,12380.6,9716.420000000002,1.2741935815866337,1.5316654713861289,15.473937110653843,67.0,27.0,40.0,40.298507462686565,1057.03,0.0
141,0.3373124980675493,117,17,66.0,26.0,11,12,4.0,20,20,2.0,2.3,0.024,0.7,2.0,28.492748000899663,2849.2748000899664,20055.579999999994,17206.289999999997,1.1655958373362298,0.8275694943175695,31.55409192692421,122.0,46.0,76.0,37.704918032786885,1685.89,0.0,26.641734537250084,2664.1734537250086,12380.6,9716.420000000002,1.2741935815866337,1.5316654713861289,15.473937110653843,67.0,27.0,40.0,40.298507462686565,1057.03,0.0
225,0.3352954840229523,100,16,62.0,30.0,14,16,3.8000000000000003,18,26,1.7000000000000002,1.8,0.029,0.6000000000000001,2.5,28.461910909299714,2846.1910909299713,19233.75,16387.539999999997,1.1736813457053348,0.8804250472544077,21.110351504133305,134.0,57.0,77.0,42.53731343283582,2132.14,0.0,24.89090690820014,2489.090690820014,8838.12,6349.069999999999,1.392033793925725,1.598303965276852,14.649502635740246,60.0,29.0,31.0,48.333333333333336,964.56,0.0
165,0.3340425759287282,108,15,63.0,28.0,12,13,3.8000000000000003,19,16,1.9000000000000001,2.4000000000000004,0.02,0.7,1.5,35.11807173559984,3511.807173559984,15034.88,11522.99,1.3047724592315015,1.2794856536543824,25.587521136221152,117.0,43.0,74.0,36.75213675213675,1317.64,0.0,9.333156945399951,933.3156945399951,6218.089999999999,5284.74,1.1766122836695845,0.8516846155446876,12.127456830284988,56.0,21.0,35.0,37.5,594.59,0.0
