stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
1b_narrow,381,0.36470688743372714,True,76,13,74.0,29.0,21,17,3.4000000000000004,18,49,1.5,4.0,1.0,0.015,0.5,16.78523725754987,1.2256923341705703,0.8442640408245383,15.114286487872054,114,28,86,24.56140350877193,9115.67,7437.160000000001,1678.5099999999993,658.11,0,0,31.20219812379999,2.3742688770656417,2.8348128522480835,6.224153565858727,48,19,29,39.583333333333336,5390.73,2270.4800000000005,3120.249999999999,270.42,0,0,0.09360659437139997,0.25,-0.0,0.0380952380952381,0.016785237257549872,0.011284616708528518,-0.04506479899898929,
1b_narrow,382,0.40017678454210004,True,78,13,74.0,31.0,21,17,3.4000000000000004,17,39,1.5,4.0,1.0,0.015,0.5,22.843466779649845,1.2975361835592747,1.1174430238387294,12.45722074560872,125,33,92,26.4,9961.86,7677.519999999999,2284.340000000002,730.28,0,0,34.24110765539996,2.477108506498828,3.050769194826141,6.223986825653437,50,20,30,40.0,5742.209999999999,2318.11,3424.099999999999,285.18,0,0,0.10272332296619988,0.25,-0.0,0.03968253968253968,0.022843466779649848,0.014876809177963735,-0.02994935406425309,
1b_narrow,383,0.41661367284138134,True,79,13,74.0,30.0,21,17,3.4000000000000004,18,40,1.5,4.0,1.0,0.015,0.5,27.082102208399846,1.3423150475944905,1.2150349266114866,12.602616134721675,123,33,90,26.829268292682926,10619.9,7911.63,2708.2699999999995,742.89,0,0,30.744322412599995,2.2734461077100225,2.780321262488135,6.224490684729023,50,18,32,36.0,5488.69,2414.26,3074.4299999999994,282.06,0,0,0.09223296723779999,0.25,-0.0,0.03968253968253968,0.027082102208399846,0.017115752379724524,-0.009499688667082668,
1b_narrow,384,0.4406510646519147,True,78,13,74.0,29.0,21,17,3.4000000000000004,18,39,1.5,4.0,1.0,0.015,0.5,33.650739951699904,1.4231369417741255,1.48736500326987,12.603723158505971,124,34,90,27.419354838709676,11317.71,7952.65,3365.0599999999995,777.46,0,0,32.73973902680004,2.380110105974893,2.9305272369978828,6.224081454457023,50,19,31,38.0,5646.24,2372.26,3273.9799999999996,285.59,0,0,0.0982192170804001,0.25,-0.0,0.03968253968253968,0.033650739951699905,0.021156847088706278,-0.002058279151431233,
1b_narrow,385,0.4393724245308978,True,78,13,74.0,32.0,21,17,3.4000000000000004,18,39,1.5,4.0,1.0,0.015,0.5,33.650739951699904,1.4231369417741255,1.48736500326987,12.603723158505971,124,34,90,27.419354838709676,11317.71,7952.65,3365.0599999999995,777.46,0,0,32.349029818450056,2.3437415624389897,2.9001679371861897,6.224081454457023,51,19,32,37.254901960784316,5642.3,2407.3900000000003,3234.91,291.66,0,0,0.09704708945535016,0.25,-0.0,0.04047619047619048,0.033650739951699905,0.021156847088706278,-0.0029584424410490427,
1b_narrow,386,0.4202533832642147,True,79,13,74.0,28.0,21,17,3.4000000000000004,18,39,1.5,3.9,1.0,0.015,0.5,36.607385288849834,1.4557907659514067,1.592583467285869,12.71107944824995,124,36,88,29.032258064516128,11692.3,8031.58,3660.7199999999993,787.31,0,0,29.28280882739997,2.2251294881557033,2.6709198309093813,6.223518167946436,50,18,32,36.0,5318.46,2390.1800000000003,2928.2799999999997,280.35,0,0,0.08784842648219991,0.25,-0.0,0.03968253968253968,0.03660738528884984,0.022789538297570335,-0.016674506486945108,
1b_narrow,387,0.3923500808856827,True,78,13,74.0,30.0,20,17,3.4000000000000004,18,40,1.5,4.0,1.0,0.015,0.5,21.59504739314985,1.2707617890551832,1.004531392296723,12.601457796126594,125,32,93,25.6,10135.380000000001,7975.829999999999,2159.550000000002,736.01,0,0,33.773991751500034,2.449468050864551,3.016551219037608,5.26708526946425,49,19,30,38.775510204081634,5707.53,2330.11,3377.4199999999996,285.71,0,0,0.1013219752545001,0.25,-0.0,0.03888888888888889,0.021595047393149852,0.013538089452759161,-0.032993920103615314,
1b_narrow,388,0.4148016279955324,True,77,13,74.0,29.0,21,17,3.4000000000000004,18,38,1.5,4.0,1.0,0.015,0.5,26.262238048299896,1.3198898863539472,1.2103714277209883,14.227374341000226,124,32,92,25.806451612903224,10835.900000000001,8209.7,2626.2000000000007,764.46,0,0,32.06938613360002,2.3345901270943092,2.8788312634439492,6.224081454457023,52,20,32,38.46153846153846,5609.879999999999,2402.94,3206.939999999999,295.26,0,0,0.09620815840080006,0.25,-0.0,0.04126984126984127,0.0262622380482999,0.015994494317697363,-0.014933104041106215,
1b_narrow,389,0.4406510646519147,True,78,13,74.0,30.0,21,17,3.4000000000000004,18,39,1.5,4.0,1.0,0.015,0.5,33.650739951699904,1.4231369417741255,1.48736500326987,12.603723158505971,124,34,90,27.419354838709676,11317.71,7952.65,3365.0599999999995,777.46,0,0,32.73973902680004,2.380110105974893,2.9305272369978828,6.224081454457023,50,19,31,38.0,5646.24,2372.26,3273.9799999999996,285.59,0,0,0.0982192170804001,0.25,-0.0,0.03968253968253968,0.033650739951699905,0.021156847088706278,-0.002058279151431233,
1b_narrow,390,0.38716269514226626,True,80,13,74.0,31.0,21,17,3.4000000000000004,18,39,1.6,4.0,1.0,0.015,0.5,20.692332420399868,1.2931458022253266,1.025312846913274,11.415716634510103,113,31,82,27.43362831858407,9127.980000000001,7058.74,2069.2400000000016,648.51,0,0,32.875672849650016,2.4449503784249433,2.9631916426663754,6.224490684729023,47,18,29,38.297872340425535,5562.799999999999,2275.22,3287.5799999999995,265.84,0,0,0.09862701854895005,0.25,-0.0,0.0373015873015873,0.02069233242039987,0.014657290111266331,-0.03411553323993728,
1b_narrow,391,0.4406510646519147,True,78,13,74.0,30.0,21,17,3.4000000000000004,18,39,1.5,4.0,1.0,0.015,0.5,33.650739951699904,1.4231369417741255,1.48736500326987,12.603723158505971,124,34,90,27.419354838709676,11317.71,7952.65,3365.0599999999995,777.46,0,0,32.73973902680004,2.380110105974893,2.9305272369978828,6.224081454457023,50,19,31,38.0,5646.24,2372.26,3273.9799999999996,285.59,0,0,0.0982192170804001,0.25,-0.0,0.03968253968253968,0.033650739951699905,0.021156847088706278,-0.002058279151431233,
