trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
157,0.2082387421932416,True,80,15,68.0,43.0,21,19,3.2,5,36,1.4,2.9000000000000004,1.5,0.013000000000000001,0.6000000000000001,11.088683568399883,1.1299433637900906,0.6094997649584272,19.33668267093949,123.0,37.0,86.0,30.08130081300813,9642.269999999999,8533.410000000002,1108.859999999997,1072.94,0.0,0.0,15.246301665399969,1.4966027607861534,1.582833652987118,7.5334440106211416,56.0,22.0,34.0,39.285714285714285,4594.780000000001,3070.14,1524.6400000000008,533.78,0.0,0.0,0.045738904996199904,0.12415069019653835,-0.0,0.044444444444444446,0.011088683568399885,0.006497168189504532,-0.023681149201845515,
158,0.32410136218592145,True,83,16,69.0,44.0,21,18,3.4000000000000004,4,34,1.4,2.7,1.5,0.012,0.6000000000000001,15.483069716699921,1.152190708729218,0.7415558998871901,16.525087588086905,152.0,48.0,104.0,31.57894736842105,11721.720000000001,10173.42,1548.300000000001,1379.12,0.0,0.0,32.26119068505006,1.811877625078957,2.999200970678411,6.034623154109004,68.0,29.0,39.0,42.64705882352941,7199.840000000001,3973.69,3226.150000000001,687.99,0.0,0.0,0.09678357205515019,0.20296940626973925,-0.0,0.05396825396825397,0.015483069716699922,0.007609535436460902,-0.05271247526038281,
159,0.31333115948493967,True,79,17,69.0,44.0,19,18,3.3000000000000003,5,38,1.5,2.9000000000000004,1.5,0.013000000000000001,0.6000000000000001,15.404187406899947,1.1552196335041607,0.7505176776039271,22.128681622291573,134.0,41.0,93.0,30.597014925373134,11464.699999999999,9924.259999999998,1540.4400000000005,1240.51,0.0,0.0,28.349485345399973,1.8106891621389765,2.4068952038115197,9.049890394034438,59.0,23.0,36.0,38.983050847457626,6331.9800000000005,3497.0,2834.9800000000005,568.16,0.0,0.0,0.08504845603619991,0.20267229053474412,-0.0,0.046825396825396826,0.015404187406899948,0.007760981675208035,-0.04438015299350917,
160,0.057772084867870215,True,76,15,68.0,43.0,20,19,3.1,5,36,1.4,2.7,1.0,0.014000000000000002,0.6000000000000001,0.2716514884998651,1.0049198488205398,0.06927385029784407,15.475884236002052,112.0,33.0,79.0,29.464285714285715,5551.740000000001,5524.5599999999995,27.1800000000012,661.36,0.0,0.0,9.786960975549936,1.5172612441202902,1.6478719430847806,4.80357616558525,51.0,21.0,30.0,41.1764705882353,2870.8100000000004,1892.0999999999997,978.7100000000007,324.61,0.0,0.0,0.02936088292664981,0.12931531103007254,-0.0,0.04047619047619048,0.0002716514884998651,0.0002459924410269876,-0.14189794349456947,
161,0.35909413468338547,True,85,16,70.0,44.0,20,17,3.4000000000000004,5,35,1.5,3.0,1.5,0.013000000000000001,0.6000000000000001,12.542499688299905,1.1199564629389813,0.6154607438680267,21.254233197399415,140.0,42.0,98.0,30.0,11709.66,10455.46,1254.2000000000007,1251.03,0.0,0.0,40.320705655649995,2.1247482439843566,2.9149043958580196,7.756982224098147,61.0,27.0,34.0,44.26229508196721,7616.840000000001,3584.8199999999997,4032.0200000000013,597.73,0.0,0.0,0.12096211696694999,0.25,-0.0,0.048412698412698414,0.012542499688299905,0.005997823146949067,-0.07882100353151188,
162,0.40144010525333645,True,85,16,70.0,44.0,20,18,3.4000000000000004,5,35,1.4,2.8,1.5,0.012,0.6000000000000001,19.111388682549823,1.1907796554674108,0.9032377751539811,13.18520099642171,145.0,45.0,100.0,31.03448275862069,11928.789999999999,10017.630000000001,1911.159999999998,1308.05,0.0,0.0,42.929776131900034,2.158596288579664,3.606104672607047,4.896558254091473,65.0,30.0,35.0,46.15384615384615,7998.29,3705.3199999999997,4292.97,667.05,0.0,0.0,0.1287893283957001,0.25,-0.0,0.0515873015873016,0.019111388682549826,0.009538982773370543,-0.05758689618558562,
163,0.3357193292914629,True,86,16,69.0,44.0,20,17,3.4000000000000004,5,35,1.5,2.8,1.5,0.013000000000000001,0.6000000000000001,4.932182568799871,1.048275349084848,0.30044686333221193,23.15803255365953,143.0,43.0,100.0,30.06993006993007,10710.679999999998,10217.43,493.2499999999982,1233.6299999999999,0.0,0.0,51.826208400450035,2.5959966125182854,3.904132757740466,6.329384484475613,59.0,30.0,29.0,50.847457627118644,8429.85,3247.2499999999995,5182.6,622.18,0.0,0.0,0.1554786252013501,0.25,-0.0,0.046825396825396826,0.004932182568799872,0.0024137674542423996,-0.1239306427583263,
164,-1.0054369460364168,False,86,16,69.0,44.0,20,17,3.4000000000000004,4,35,1.5,2.8,1.5,0.013000000000000001,0.6000000000000001,-3.2621676218500943,0.9672851464577796,-0.07955837756452229,26.421891349377336,143.0,41.0,102.0,28.67132867132867,9646.58,9972.839999999997,-326.2599999999966,1197.46,0.0,0.0,51.079711771750105,2.5850788508443654,3.8850830225506687,6.322286210783723,59.0,30.0,29.0,50.847457627118644,8330.52,3222.5399999999995,5107.980000000001,625.88,0.0,0.0,,,,,,,,0.03262167621850094
165,0.21387814612521155,True,81,15,69.0,42.0,19,17,3.3000000000000003,5,33,1.5,2.6,1.5,0.012,0.6000000000000001,0.9292657470999438,1.0101122336043498,0.11755920808110341,22.410250124303264,143.0,45.0,98.0,31.46853146853147,9281.790000000003,9188.87,92.92000000000189,1171.77,0.0,0.0,29.69196529145005,1.8570529639796445,2.945289744472176,6.0430429981133775,63.0,26.0,37.0,41.26984126984127,6433.63,3464.4300000000003,2969.2,610.6,0.0,0.0,0.08907589587435015,0.21426324099491112,-0.0,0.05,0.0009292657470999438,0.0005056116802174881,-0.14089586817136715,
166,0.25890143041780983,True,90,16,68.0,43.0,20,18,3.2,4,35,1.5,2.9000000000000004,1.5,0.013000000000000001,0.6000000000000001,1.7028638218498964,1.0218964960719537,0.15698509375322925,23.182541650323838,112.0,32.0,80.0,28.571428571428573,7946.400000000001,7776.13,170.27000000000044,954.89,0.0,0.0,33.12388853669998,2.0993146706934604,2.990967825661862,5.606004617036745,53.0,25.0,28.0,47.16981132075472,6325.55,3013.1499999999996,3312.4000000000005,541.78,0.0,0.0,0.09937166561009994,0.25,-0.0,0.04206349206349207,0.0017028638218498965,0.0010948248035976826,-0.13533141588122977,
