trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
71,0.1303963935793608,True,16,2.4,0.0,18,0.45,0.07,137.6018806238995,1.4952038688623233,1.864548317339564,24.21014708524025,105.0,32.0,73.0,30.476190476190474,41547.2,27786.98,13760.219999999998,2865.85,56.0,0.0,94.25015388405001,2.153330698322689,3.0352937566431772,12.751807536459564,48.0,17.0,31.0,35.416666666666664,17597.039999999997,8172.009999999999,9425.029999999999,995.7,16.0,0.0,,0.9411764705882353,,0.03440465933657946,0.009582970131464143,0.00897260252147794,0.02575732598036247,0.04478771875519045,0.006891116854286335
41,0.12854352241058803,True,26,2.3,0.30000000000000004,15,0.45,0.03,139.17757732089956,1.471685541616621,1.855716828665232,23.21267783186329,107.0,33.0,74.0,30.8411214953271,43424.259999999995,29506.48,13917.779999999995,3064.46,43.0,0.0,92.29521117249998,2.184716000256723,2.849921894206638,13.562910310874884,46.0,16.0,30.0,34.78260869565217,17020.030000000002,7790.500000000001,9229.530000000002,933.33,16.0,0.0,,0.9019607843137255,,0.044212566190965086,0.005235666127052435,2.2888591718286384e-06,0.0213476396217933,0.047018115723194406,0.010727245888410963
97,0.12484044653822783,True,11,2.4,0.4,18,0.45,0.08,125.59719312409958,1.4548855405846872,1.7614402209236455,24.09678971368125,106.0,32.0,74.0,30.18867924528302,40170.35,27610.66,12559.689999999999,2774.68,49.0,0.0,96.03839280595002,2.175212493361495,3.0690631124680494,12.051260042708577,48.0,17.0,31.0,35.416666666666664,17775.88,8172.0199999999995,9603.86,1000.49,16.0,0.0,,0.9411764705882353,,0.04124272028620632,0.01355958586092178,0.016720240616808924,0.018197639428305712,0.02779318669122864,0.007327073654756451
113,0.12428573598487345,True,12,2.5,0.5,18,0.45,0.09,130.1437138977497,1.4911818931501115,1.8065512385031564,23.030468283736894,102.0,31.0,71.0,30.392156862745097,39510.43,26496.049999999992,13014.380000000008,2661.63,58.0,0.0,90.95174714785004,2.154122978101894,2.963860777658798,12.050861502084073,46.0,16.0,30.0,34.78260869565217,16975.760000000002,7880.59,9095.170000000002,942.79,24.0,0.0,,0.9019607843137255,,0.03465224676758097,0.0022479230782914603,0.01672464823877958,0.025003205534322767,0.0342297137119303,0.011427998653968372
140,0.12221492867540722,True,15,2.5,0.4,19,0.4,0.1,137.34972232664967,1.5078843519907232,1.862723732221604,24.210739947235176,105.0,32.0,73.0,30.476190476190474,40778.380000000005,27043.44,13734.940000000006,2783.38,53.0,0.0,91.9749867855501,2.136894762800046,2.9854788690743432,12.752070917421584,47.0,16.0,31.0,34.04255319148936,17287.5,8090.01,9197.49,968.79,21.0,0.0,,0.9215686274509803,,0.02926842948575356,0.004523197481009645,0.008969689684884945,0.028134916566937465,0.04442985866791499,0.006888836788906615
72,0.11892125023221672,True,15,2.3,0.0,18,0.4,0.06,131.60182754259964,1.4793169296507909,1.8143819961069447,24.210587830835735,107.0,32.0,75.0,29.906542056074766,40616.17,27456.029999999995,13160.140000000003,2838.16,36.0,0.0,94.25015388405001,2.153330698322689,3.0352937566431772,12.751807536459564,48.0,17.0,31.0,35.416666666666664,17597.039999999997,8172.009999999999,9425.029999999999,995.7,10.0,0.0,,0.9411764705882353,,0.03440465933657946,0.009582970131464143,0.00897260252147794,0.022778524878200146,0.036293071556917925,0.006889421807577102
74,0.11056271643637416,True,15,2.0,0.4,18,0.45,0.1,126.62786572939974,1.4670873221647895,1.7751880898591625,24.210815802698114,104.0,31.0,73.0,29.807692307692307,39772.84,27110.07,12662.769999999997,2745.5,67.0,0.0,93.5578546353001,2.1613968402144588,3.0215161151769667,12.75218996309916,46.0,16.0,30.0,34.78260869565217,17411.37,8055.610000000001,9355.759999999998,958.59,25.0,0.0,,0.9019607843137255,,0.036925328677757524,0.008042623592407332,0.008968373110584262,0.020485473474574897,0.029252372521781107,0.006888545059269044
126,0.10962332640158262,True,14,2.4,0.0,18,0.30000000000000004,0.12,150.64382676969961,1.5359898782025554,1.9660938068130314,22.629599561162326,104.0,33.0,71.0,31.73076923076923,43170.04,28105.680000000004,15064.359999999997,2906.39,41.0,0.0,89.94063670900003,2.0432357884456347,2.775766911792333,13.56311727131065,51.0,18.0,33.0,35.294117647058826,17615.410000000003,8621.33,8994.080000000004,1047.96,8.0,0.0,,1.0,,0.0,0.0,0.0,0.033404702731655994,0.06324893925438262,0.012969684415544018
138,0.10451232851861332,True,12,2.5,0.2,19,0.45,0.08,122.05078146064952,1.452489031681146,1.7333299226866923,23.133734961544945,105.0,31.0,74.0,29.523809523809526,39178.189999999995,26973.140000000003,12205.049999999992,2722.84,47.0,0.0,94.25015388405001,2.153330698322689,3.0352937566431772,12.751807536459564,48.0,17.0,31.0,35.416666666666664,17597.039999999997,8172.009999999999,9425.029999999999,995.7,12.0,0.0,,0.9411764705882353,,0.03440465933657946,0.009582970131464143,0.00897260252147794,0.017748294008891746,0.02277295325169482,0.011030849268505212
83,0.10325512106025483,True,16,2.4,0.30000000000000004,18,0.4,0.09,133.55315618429958,1.4899062356364743,1.8309529564937568,24.210587830835735,106.0,32.0,74.0,30.18867924528302,40616.17,27260.889999999996,13355.280000000002,2803.07,51.0,0.0,91.49738414850006,2.1075913128004373,2.951628276018199,12.751603740410955,47.0,16.0,31.0,34.04255319148936,17410.58,8260.89,9149.690000000002,987.05,17.0,0.0,,0.9215686274509803,,0.02011110136087582,0.003460276092718737,0.00897485638441224,0.024764019750515787,0.03905544566415514,0.006889421807577102
