stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,92,0.6670728182700815,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.026000000000000002,0.5,91.54551816739956,1.3435001478381852,1.5446765797144593,35.74931547659426,125,45,80,36.0,35805.299999999996,26650.760000000002,9154.539999999994,3691.25,0,1,95.8652197276499,1.9025592358163086,3.363761890404017,16.072159012727845,64,29,35,45.3125,20208.089999999997,10621.53,9586.559999999996,2031.99,0,0,0.28759565918294966,0.22563980895407715,-0.006126622929873399,0.05470085470085471,0.09154551816739957,0.017175007391909258,-0.0034574071972354498
1c_risk,93,0.6872710752102685,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.028,0.5,100.13388316419957,1.3531741664973702,1.580452197150799,36.489761964366686,125,45,80,36.0,38366.06,28352.64,10013.419999999998,3889.43,0,1,101.04614466404993,1.9084387825281732,3.3638985462889837,17.015650086915795,64,29,35,45.3125,21227.66,11123.050000000001,10104.609999999999,2107.01,0,0,0.3,0.2271096956320433,-0.011518000496661684,0.05470085470085471,0.1,0.017658708324868513,-0.0006801829508363308
1c_risk,94,0.682681728404184,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.029,0.55,104.46279225724942,1.359155036110479,1.6006009715952525,36.64139701955263,125,45,80,36.0,39532.03,29085.739999999998,10446.29,3966.57,0,1,101.65771654285007,1.9045359419433598,3.3495449015990277,17.46216720716898,64,29,35,45.3125,21404.469999999998,11238.679999999998,10165.789999999999,2112.67,0,0,0.3,0.22613398548583996,-0.014069526898108468,0.05470085470085471,0.1,0.017957751805523947,-0.002041336689926216
1c_risk,95,0.6803863398292669,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.027,0.5,95.93014592674943,1.348828194742467,1.5640698428005086,36.13299974895188,125,45,80,36.0,37093.76,27500.73,9593.030000000002,3790.89,0,1,98.78527069845015,1.9079714001307002,3.3676359782676255,16.54617276508764,64,29,35,45.3125,20758.289999999994,10879.770000000002,9878.519999999991,2072.07,0,0,0.29635581209535045,0.22699285003267505,-0.008835272943357942,0.05470085470085471,0.09593014592674944,0.01744140973712335,-0.0021994597201282
1c_risk,96,0.6404089077559749,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.028,0.45,92.73609346354974,1.373129091715999,1.6039984430689707,32.89402842591509,125,45,80,36.0,34127.16,24853.57,9273.590000000004,3312.88,0,1,85.72636069215005,1.9280619154692318,3.3446332039114983,16.572774860493556,64,29,35,45.3125,17809.719999999998,9237.11,8572.609999999997,1701.49,0,0,0.2571790820764501,0.23201547886730794,-0.008987284917106037,0.05470085470085471,0.09273609346354975,0.018656454585799953,-0.00589177102088154
1c_risk,97,0.41276913810271654,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.011,0.5,29.41013184314974,1.2683971859289147,1.2041958553791237,20.43229613819347,125,45,80,36.0,13898.83,10957.789999999999,2941.040000000001,1660.11,0,1,42.18885270715,1.8617727083316313,3.3632795551867947,7.195258958425142,64,29,35,45.3125,9114.42,4895.5599999999995,4218.860000000001,1061.64,0,0,0.12656655812144998,0.21544317708290783,-0.0,0.05470085470085471,0.02941013184314974,0.013419859296445735,-0.02677144294209148
1c_risk,98,0.6765373998050908,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.03,0.55,108.44457808404945,1.3440362344771926,1.5669417927290525,39.202537214028624,125,45,80,36.0,42365.85,31521.36,10844.489999999998,4332.28,0,1,112.42850225969994,1.9020442417595291,3.3657549748970665,18.179881656370263,64,29,35,45.3125,23706.68,12463.789999999999,11242.890000000001,2372.72,0,0,0.3,0.22551106043988228,-0.018170752322115787,0.05470085470085471,0.1,0.01720181172385963,-0.002705574737390058
1c_risk,99,0.663478021261144,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.026000000000000002,0.6000000000000001,89.81615538719959,1.3268237301889094,1.4955942419641037,37.0518899565506,125,45,80,36.0,36463.04,27481.449999999997,8981.590000000004,3838.12,0,1,98.62980148965002,1.8820184828469377,3.346173082612282,16.18276859274621,64,29,35,45.3125,21045.219999999994,11182.259999999998,9862.959999999995,2158.47,0,0,0.29588940446895,0.22050462071173443,-0.00675867767283549,0.05470085470085471,0.08981615538719959,0.016341186509445473,-0.007015522844204768
1c_risk,100,0.6607313596297776,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.028,0.45,98.94592148614967,1.3691734942375284,1.6157761953550143,34.37092059815289,125,45,80,36.0,36696.40999999999,26801.870000000003,9894.539999999986,3628.81,0,1,92.29003913255,1.9086499173957312,3.335234203919949,16.782550855371568,64,29,35,45.3125,19385.890000000003,10156.859999999999,9229.030000000004,1891.65,0,0,0.27687011739765,0.2271624793489328,-0.010186004887837531,0.05470085470085471,0.09894592148614967,0.018458674711876424,-0.005220683127848523
1c_risk,101,0.6872710752102685,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.028,0.5,100.13388316419957,1.3531741664973702,1.580452197150799,36.489761964366686,125,45,80,36.0,38366.06,28352.64,10013.419999999998,3889.43,0,1,101.04614466404993,1.9084387825281732,3.3638985462889837,17.015650086915795,64,29,35,45.3125,21227.66,11123.050000000001,10104.609999999999,2107.01,0,0,0.3,0.2271096956320433,-0.011518000496661684,0.05470085470085471,0.1,0.017658708324868513,-0.0006801829508363308
