trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
109,0.13824272168828142,True,17,2.5,0.30000000000000004,20,0.45,0.05,124.98871617474971,1.4686016274305733,1.9076497906543681,28.866903265149958,107.0,41.0,66.0,38.3177570093458,39171.6,26672.719999999998,12498.880000000001,3681.67,60.0,1.0,107.57321178869992,2.050834427408137,3.5779505956876667,16.992601024244284,59.0,27.0,32.0,45.76271186440678,20994.309999999998,10236.96,10757.349999999999,1942.21,21.0,0.0,,0.921875,,0.044612310468208835,0.014673216211820567,0.0,0.021306349851544684,0.03720650878002316,0.020444336376684174
106,0.1304810599121822,True,16,2.4,0.30000000000000004,20,0.45,0.05,122.20973112339976,1.4494097832562312,1.8621070435572507,28.867209128702758,111.0,42.0,69.0,37.83783783783784,39414.380000000005,27193.400000000005,12220.98,3751.12,53.0,1.0,107.57321178869992,2.050834427408137,3.5779505956876667,16.992601024244284,59.0,27.0,32.0,45.76271186440678,20994.309999999998,10236.96,10757.349999999999,1942.21,20.0,0.0,,0.921875,,0.044612310468208835,0.014673216211820567,0.0,0.017707879068855528,0.033044160730440426,0.020443493432856855
34,0.1119701927789414,True,14,2.3,0.5,20,0.55,0.09,159.5321104930498,1.5868318539799082,2.2158687563583404,28.30906617461998,104.0,42.0,62.0,40.38461538461539,43138.5,27185.3,15953.2,3849.19,87.0,1.0,79.87847396869995,1.9021996329239026,3.034150425537082,16.992601024244284,51.0,23.0,28.0,45.09803921568628,16841.600000000002,8853.75,7987.850000000002,1546.91,43.0,0.0,,0.796875,,-0.0018360628081143943,-0.040594807260376245,0.0,0.04347451732954498,0.08894483952717887,0.021981705990708186
130,0.10900489597898794,True,17,2.2,0.1,18,0.2,0.08,120.38236278784977,1.4217246408239006,1.7992079964343317,34.00507013470383,117.0,44.0,73.0,37.60683760683761,40583.399999999994,28545.19,12038.209999999995,3896.34,26.0,1.0,110.81472773255005,2.0320960357051048,3.6349666143682615,16.992601024244284,61.0,29.0,32.0,47.540983606557376,21818.289999999997,10736.84,11081.449999999997,2052.21,13.0,0.0,,0.953125,,0.03875656306101129,0.021140941941135943,0.0,0.012516914862793549,0.03030665676130674,0.006283819352740421
44,0.1057245688957392,True,20,2.3,0.4,16,0.55,0.07,75.82785496969991,1.3287758186660097,1.4119964867133212,29.39076569398481,101.0,37.0,64.0,36.633663366336634,30646.539999999997,23063.74,7582.799999999996,3036.77,92.0,1.0,95.31747064699996,2.2769164611429575,3.6320316193981332,14.434367093685635,46.0,23.0,23.0,50.0,16996.43,7464.669999999999,9531.760000000002,1446.8,46.0,0.0,,0.71875,,0.11526294601034028,-0.009784605375935196,0.022582480989008166,-0.0049109892918109965,-0.03642586257511403,0.01900059913925098
74,0.10457487490646886,True,17,2.4,0.7000000000000001,20,0.55,0.06,121.88561677689991,1.518472562227095,1.9832431936290587,25.12920187644818,92.0,37.0,55.0,40.21739130434783,35697.24,23508.65,12188.589999999997,3153.26,111.0,1.0,80.07866290739999,2.0706623686219565,3.159555914787626,16.992601024244284,44.0,20.0,24.0,45.45454545454545,15487.250000000002,7479.37,8007.880000000002,1332.15,63.0,0.0,,0.6875,,0.05080854209752746,-0.040195089437611096,0.0,0.030657150125892485,0.03255902775697516,0.030745244363684844
126,0.10260858749570125,True,17,2.4,0.0,19,0.35000000000000003,0.07,125.09641212784959,1.4370408257023362,1.8438562141937935,32.59387636656596,116.0,44.0,72.0,37.93103448275862,41132.97999999999,28623.39,12509.58999999999,3915.9900000000002,35.0,1.0,106.42641403344999,1.995422561887543,3.5433632024884254,16.992601024244284,60.0,28.0,32.0,46.666666666666664,21334.199999999997,10691.57,10642.629999999997,1994.45,16.0,0.0,,0.9375,,0.027296102493023222,0.012383868801555,0.0,0.015388699527500216,0.03736692168974242,0.010172994983880388
103,0.09461739273574256,True,15,2.3,0.2,20,0.55,0.05,134.59399071889973,1.5156836864297192,2.019137813927873,30.799977197043965,106.0,42.0,64.0,39.62264150943396,39559.41999999999,26100.05,13459.369999999992,3669.31,73.0,1.0,93.21519041864998,1.9456840648638123,3.2925320628407513,16.992601024244284,59.0,27.0,32.0,45.76271186440678,19178.530000000002,9856.96,9321.570000000003,1849.73,26.0,0.0,,0.921875,,0.011752822173107386,-0.013979148020319016,0.0,0.030134235913884533,0.051592596142900696,0.01511688652616896
128,0.0932264235464261,True,15,2.3,0.1,18,0.35000000000000003,0.08,135.51397723839975,1.4930587669837807,1.9774128580474597,29.467702151640047,113.0,43.0,70.0,38.05309734513274,41035.689999999995,27484.31,13551.379999999994,3839.94,37.0,1.0,95.89781275614997,1.9215209384161969,3.3182642396478155,16.992601024244284,59.0,27.0,32.0,45.76271186440678,19996.25,10406.47,9589.78,1912.18,14.0,0.0,,0.921875,,0.004201845158227566,-0.008626760739048831,0.0,0.02589206351777107,0.05297070929166684,0.018788566317809452
129,0.08878736227141894,True,17,2.2,0.1,18,0.25,0.08,120.38236278784977,1.4217246408239006,1.7992079964343317,34.00507013470383,117.0,44.0,73.0,37.60683760683761,40583.399999999994,28545.19,12038.209999999995,3896.34,26.0,1.0,106.42641403344999,1.995422561887543,3.5433632024884254,16.992601024244284,60.0,28.0,32.0,46.666666666666664,21334.199999999997,10691.57,10642.629999999997,1994.45,14.0,0.0,,0.9375,,0.027296102493023222,0.012383868801555,0.0,0.012516914862793549,0.03030665676130674,0.006283819352740421
