trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
43,-1.01335850737325,False,43,20,58.0,37.0,13,17,2.9000000000000004,9,14,1.6,2.3,4.5,0.005,0.45,-8.015104423950014,0.8411685908029851,-0.8502810499382106,13.498187333467829,128.0,39.0,89.0,30.46875,4244.89,5046.42,-801.5299999999997,843.9,0.0,0.0,2.227560351850007,1.1160479422442844,0.6005266226527197,7.303370689157014,50.0,19.0,31.0,38.0,2142.6,1919.8100000000002,222.78999999999974,365.15,0.0,0.0,,,,,,,,0.08015104423950013
44,-1.005100498752667,False,26,21,59.0,27.0,17,18,3.2,10,11,1.8,2.6,4.0,0.01,0.5,-3.0602992516001724,0.9705303194434415,-0.08302617829835227,14.477544076700644,135.0,42.0,93.0,31.11111111111111,10079.2,10385.25,-306.0499999999993,1644.82,0.0,0.0,12.567524497850044,1.2713169257340247,1.3985032347968727,9.334107294174471,67.0,25.0,42.0,37.3134328358209,5888.740000000001,4631.999999999999,1256.7400000000016,856.65,0.0,2.0,,,,,,,,0.030602992516001723
45,-1.0309409582950002,False,33,18,56.0,41.0,20,16,2.7,12,19,1.5,3.3000000000000003,5.0,0.008,0.55,-18.564574977000138,0.7333844602803938,-1.1717130897441506,22.72014223233836,104.0,22.0,82.0,21.153846153846153,5106.599999999999,6963.06,-1856.460000000001,1085.14,0.0,0.0,8.685906708900164,1.2620503645957468,1.1435210566907805,7.764698723834779,51.0,16.0,35.0,31.372549019607842,4183.2300000000005,3314.63,868.6000000000004,658.22,0.0,0.0,,,,,,,,0.18564574977000137
46,-1.0076213503536113,False,50,16,62.0,31.0,14,15,3.6,8,17,1.7000000000000002,3.6,4.5,0.011,0.4,9.693436413549806,1.0537564817125584,0.4180380729391843,16.226609022939694,186.0,48.0,138.0,25.806451612903224,19000.809999999998,18031.5,969.3099999999977,2275.92,0.0,1.0,0.14967648274996465,1.0019854927722491,0.13393533175216468,16.300245618821723,86.0,21.0,65.0,24.41860465116279,7554.659999999999,7539.6900000000005,14.969999999998436,1056.13,0.0,4.0,,,,,,,,0.04572810212166754
47,-1.019910722216375,False,38,20,60.0,36.0,12,20,3.2,7,13,1.9000000000000001,2.2,4.0,0.02,0.45,26.512609686899868,1.2224661175665064,1.0127795483660627,11.741371000900743,95.0,36.0,59.0,37.89473684210526,14568.960000000001,11917.679999999998,2651.2800000000025,1822.48,0.0,0.0,1.1640946672501196,1.0322547577291454,0.2075208279449492,17.211672554802057,35.0,13.0,22.0,37.142857142857146,3725.81,3609.39,116.42000000000007,553.84,0.0,0.0,,,,,,,,0.11946433329824978
48,-1.0687915526426457,False,84,19,57.0,42.0,10,11,2.9000000000000004,20,12,0.7,2.5,4.5,0.017,0.65,-6.330773704550448,0.980233700789172,0.03195428583550082,40.81361682045701,266.0,83.0,183.0,31.203007518796994,31391.700000000004,32024.71,-633.0099999999948,4513.29,0.0,2.0,-16.76714432554987,0.8591413576673854,-0.7782079374837801,30.242650686008755,107.0,32.0,75.0,29.906542056074766,10226.54,11903.210000000003,-1676.670000000002,1648.71,0.0,4.0,,,,,,,,0.4127493158558742
49,-1.2579895949461166,False,91,16,59.0,40.0,15,18,2.7,9,39,1.3,3.0,5.0,0.026000000000000002,0.3,1.7376681779499632,1.0990808634865605,0.21307607062514522,6.856254389321717,18.0,5.0,13.0,27.77777777777778,1927.5899999999997,1753.8200000000002,173.76999999999953,281.71,0.0,0.0,0.9575747414500074,1.0876234406889798,0.18698241075129632,8.907966353238027,10.0,4.0,6.0,40.0,1188.3700000000001,1092.63,95.74000000000001,155.47,0.0,0.0,,,,,,,,1.5479375696767002
50,-1.1319546453666263,False,27,13,73.0,34.0,13,17,2.4000000000000004,7,28,1.1,2.8,3.5,0.014000000000000002,0.55,16.954654935499875,1.3565750123033047,0.9655091572067236,12.497987900906784,51.0,20.0,31.0,39.21568627450981,6450.2699999999995,4754.820000000001,1695.449999999999,919.32,0.0,0.0,0.20510029455001133,1.0096974398758727,0.08691180389434351,8.030666105637344,27.0,9.0,18.0,33.333333333333336,2134.46,2113.96,20.5,462.93,0.0,0.0,,,,,,,,0.7917278721997582
51,-1.0036782652100384,False,65,19,63.0,40.0,14,16,3.5,6,20,1.4,3.1,5.0,0.011,0.6000000000000001,17.14229148069986,1.081475936184725,0.6017639109337796,17.972926931136982,225.0,67.0,158.0,29.77777777777778,22753.01,21038.849999999995,1714.1600000000035,3310.39,0.0,2.0,2.1564132386499844,1.0268269291767578,0.27709759491951186,15.044280152475768,91.0,26.0,65.0,28.571428571428573,8254.98,8039.3099999999995,215.67000000000007,1323.57,0.0,1.0,,,,,,,,0.022069591260230732
52,-1.0095848876952422,False,45,21,65.0,37.0,17,13,3.4000000000000004,5,15,1.5,3.0,5.0,0.009000000000000001,0.5,-1.6477629989001434,0.9911651850795036,0.04849462470688666,21.79305083873302,262.0,74.0,188.0,28.244274809160306,18479.699999999997,18644.42,-164.72000000000116,2789.17,0.0,2.0,0.6363963776001219,1.0069167190084258,0.1656144058774832,18.139857435073957,124.0,36.0,88.0,29.032258064516128,9265.989999999998,9202.34,63.64999999999782,1518.75,0.0,6.0,,,,,,,,0.05750932617145306
53,-1.028802576811667,False,52,20,61.0,44.0,14,15,3.8000000000000003,4,22,1.6,2.4000000000000004,5.0,0.012,0.5,-17.281546087000244,0.9044716053887019,-0.49810051808114,35.24443625962356,233.0,74.0,159.0,31.759656652360515,16361.62,18089.7,-1728.08,2645.25,0.0,1.0,11.434416709550115,1.1203612870086568,0.9105758598655979,11.010360796054714,109.0,39.0,70.0,35.77981651376147,10643.970000000001,9500.479999999998,1143.4900000000034,1580.0,0.0,3.0,,,,,,,,0.17281546087000244
54,-1.005940101766167,False,64,18,64.0,38.0,11,7,3.2,8,17,1.4,2.8,4.5,0.014000000000000002,0.55,-3.564061059700234,0.9879051664040849,0.08163173700125655,28.050485340440755,283.0,82.0,201.0,28.975265017667844,29107.460000000003,29463.82,-356.35999999999694,3915.69,0.0,1.0,10.170858016949786,1.085438760809942,0.6973740285703787,15.693514877379721,113.0,37.0,76.0,32.743362831858406,12921.66,11904.550000000003,1017.109999999997,1696.71,0.0,2.0,,,,,,,,0.03564061059700234
55,-1.0017842838273334,False,58,20,62.0,35.0,12,14,3.0,6,26,1.6,2.7,1.5,0.007,0.65,-1.0705702964000192,0.9858777860464135,-0.023006313998126294,14.348576191039065,156.0,47.0,109.0,30.128205128205128,7471.8099999999995,7578.839999999999,-107.02999999999975,1038.94,0.0,0.0,16.208302971400006,1.570862023421678,2.4299460641449078,4.648839630475199,62.0,26.0,36.0,41.935483870967744,4460.07,2839.2500000000005,1620.8199999999993,487.24,0.0,1.0,,,,,,,,0.010705702964000191
56,-1.1971386101820884,False,57,12,62.0,35.0,12,19,3.0,7,33,1.8,2.7,2.0,0.006,0.7,0.20868729169993458,1.0162584525256302,0.060117465778221364,5.310694685739221,28.0,9.0,19.0,32.142857142857146,1304.51,1283.64,20.86999999999989,198.82,0.0,0.0,2.002146275599971,1.235829721070486,0.6466457234343337,7.267398876922399,20.0,7.0,13.0,35.0,1049.17,848.9600000000002,200.20999999999992,148.66,0.0,0.0,,,,,,,,1.1828316610925307
57,-1.021056382712577,False,48,21,58.0,34.0,11,12,2.8,8,30,1.7000000000000002,2.0,2.0,0.023000000000000003,0.75,11.507043494349945,1.0864869049426455,0.49616094350490375,17.369089036677906,120.0,47.0,73.0,39.166666666666664,14455.73,13305.02,1150.7099999999991,1816.18,0.0,0.0,-2.6566722494499664,0.9452398475299899,-0.1382395489906605,17.44057612472945,51.0,20.0,31.0,39.21568627450981,4585.16,4850.79,-265.6300000000001,688.17,0.0,2.0,,,,,,,,0.1263382962754617
58,-1.1217263470966756,False,38,20,59.0,32.0,13,17,2.6,10,23,1.6,2.5,1.5,0.007,0.65,11.964216090300015,1.472461902373722,1.2476469466490716,5.296898998040388,55.0,23.0,32.0,41.81818181818182,3728.73,2532.31,1196.42,426.31,0.0,0.0,0.01865067419999832,1.001560468140442,0.035961616288513146,5.36435843404872,28.0,9.0,19.0,32.142857142857146,1193.81,1191.95,1.8599999999999,219.67,0.0,0.0,,,,,,,,0.7303580825800537
59,-1.032622845750982,False,76,19,61.0,37.0,20,16,3.1,5,26,0.9,2.7,2.5,0.005,0.7,-17.517778696650275,0.8151627062845564,-1.2884708062206751,21.02304517048125,248.0,69.0,179.0,27.822580645161292,7725.459999999999,9477.2,-1751.7400000000016,1787.25,0.0,1.0,1.1168141345500406,1.0284127480836405,0.23268304897553244,8.261430908404966,105.0,34.0,71.0,32.38095238095238,4042.3099999999995,3930.63,111.67999999999938,829.79,0.0,1.0,,,,,,,,0.1957370745058928
60,0.2130675410463387,True,104,17,62.0,31.0,12,9,3.0,9,19,1.9000000000000001,2.4000000000000004,1.5,0.029,0.65,9.589236181799807,1.0953122639333965,0.45515451564261883,23.670923092164884,117.0,41.0,76.0,35.042735042735046,11019.63,10060.719999999998,958.9100000000017,1196.5,0.0,2.0,18.813949318150026,1.603266062576553,1.9202316174199154,9.163712020388935,47.0,18.0,29.0,38.297872340425535,5000.169999999999,3118.7400000000002,1881.429999999999,497.34,0.0,1.0,0.05644184795445007,0.15081651564413823,-0.0,0.040170940170940174,0.009589236181799807,0.004765613196669827,-0.0487166121016594,
61,0.08338929034056948,True,111,21,60.0,29.0,12,9,2.9000000000000004,9,19,1.7000000000000002,2.2,2.0,0.029,0.75,14.722067255249566,1.079250026242622,0.5154425488846491,25.371294090464353,149.0,54.0,95.0,36.241610738255034,20048.85,18576.649999999998,1472.2000000000007,2439.11,0.0,2.0,8.213607466000031,1.1253894806263443,0.6750637311910407,14.360462245937084,60.0,21.0,39.0,35.0,7371.74,6550.39,821.3499999999995,901.39,0.0,2.0,0.02464082239800009,0.03134737015658606,-0.0,0.05128205128205128,0.014722067255249566,0.003962501312131095,-0.04256552206344861,
62,-1.0307297806633335,False,115,20,62.0,30.0,12,9,2.9000000000000004,12,28,1.9000000000000001,2.2,1.5,0.028,0.65,-18.437868398000166,0.7995374895489381,-0.7218053487971701,23.420468217852303,108.0,34.0,74.0,31.48148148148148,7353.849999999999,9197.63,-1843.7799999999997,927.74,0.0,2.0,18.38223700925,1.4358308675695153,1.8280592649048089,10.19009564809999,53.0,21.0,32.0,39.62264150943396,6055.989999999999,4217.76,1838.2299999999987,585.1,0.0,1.0,,,,,,,,0.18437868398000165
63,0.2004810579299451,True,104,21,60.0,29.0,12,9,3.0,9,19,2.0,2.4000000000000004,1.5,0.03,0.6000000000000001,6.732369460999816,1.0771094190249735,0.37389487218598216,23.21765506616665,105.0,38.0,67.0,36.19047619047619,9404.07,8730.84,673.2299999999996,1006.3,0.0,1.0,21.186686911949966,1.6518634295225814,2.0826573180825614,8.575166270490305,48.0,17.0,31.0,35.416666666666664,5368.87,3250.1900000000005,2118.6799999999994,483.65,0.0,1.0,0.0635600607358499,0.16296585738064534,-0.0,0.041025641025641026,0.006732369460999817,0.003855470951248674,-0.07765834162443963,
64,0.2765672737084142,True,105,21,60.0,27.0,13,9,3.2,9,18,2.0,2.4000000000000004,1.0,0.029,0.6000000000000001,11.530688867749904,1.1835047083706662,0.7452010380753709,16.413480853231857,113.0,43.0,70.0,38.05309734513274,7436.539999999999,6283.490000000002,1153.0499999999975,724.07,0.0,1.0,17.750512086349953,1.7532740343402282,2.5023707657231316,5.739044453610249,54.0,21.0,33.0,38.888888888888886,4131.450000000001,2356.42,1775.0300000000007,354.88,0.0,1.0,0.05325153625904986,0.18831850858505705,-0.0,0.046153846153846156,0.011530688867749904,0.009175235418533313,-0.031862541575822065,
65,0.11323044985119879,True,104,21,58.0,24.0,13,8,3.3000000000000003,11,20,1.9000000000000001,2.2,1.0,0.03,0.6000000000000001,13.148665161299885,1.212744441316286,0.8527810082665227,9.426507006567435,115.0,43.0,72.0,37.391304347826086,7495.27,6180.42,1314.8500000000004,740.53,0.0,2.0,6.512632390300077,1.3111970145117287,1.1783401564056528,4.997309088755315,50.0,21.0,29.0,42.0,2744.0600000000004,2092.79,651.2700000000004,308.28,0.0,1.0,0.01953789717090023,0.07779925362793216,-0.0,0.042735042735042736,0.013148665161299887,0.0106372220658143,-0.050627630909790534,
66,-1.0667967298402081,False,127,21,57.0,24.0,13,8,3.3000000000000003,11,16,2.0,2.0,1.0,0.029,0.6000000000000001,1.0780234164499416,1.0298939862714438,0.13633748188027364,11.029804437552801,74.0,24.0,50.0,32.432432432432435,3714.91,3607.0800000000004,107.82999999999947,466.25,0.0,1.0,10.32199518094998,2.055353345329625,2.6176748808898376,5.4738483840120695,31.0,16.0,15.0,51.61290322580645,2010.2999999999997,978.08,1032.2199999999998,198.0,0.0,2.0,,,,,,,,0.40078037904124864
67,-1.0520252694165737,False,104,21,55.0,25.0,15,7,3.5,11,14,1.9000000000000001,2.4000000000000004,1.0,0.03,0.6000000000000001,3.670195847049999,1.1115887657256127,0.39784278632967673,10.749806364429404,68.0,23.0,45.0,33.8235294117647,3656.2599999999998,3289.22,367.03999999999996,426.51,0.0,1.0,3.898438456499953,1.2486906485834763,0.9079015329659588,4.780055411885613,37.0,15.0,22.0,40.54054054054054,1957.4099999999999,1567.57,389.8399999999999,223.44,0.0,0.0,,,,,,,,0.3121516164994427
68,-1.1564169645165077,False,116,14,58.0,23.0,14,8,3.2,10,20,2.0,2.4000000000000004,1.0,0.026000000000000002,0.55,-1.3473916419001035,0.9348366442927055,-0.15473435203078048,6.262049392118469,47.0,15.0,32.0,31.914893617021278,1933.1299999999999,2067.88,-134.75000000000023,262.95,0.0,1.0,10.596464574300043,2.775526959552294,2.9267624015342015,2.87717819689399,22.0,13.0,9.0,59.09090909090909,1656.4900000000002,596.82,1059.67,127.07,0.0,0.0,,,,,,,,0.9385017870990456
69,-1.25168077689509,False,95,7,59.0,27.0,13,9,3.3000000000000003,13,10,1.9000000000000001,2.3,1.5,0.029,0.6000000000000001,-0.2559577758499836,0.9711163241828886,-0.03893581085471382,5.761068795304565,17.0,6.0,11.0,35.294117647058826,861.05,886.66,-25.610000000000014,151.99,0.0,0.0,4.181808513449978,2.008537320631858,1.5012063726169993,3.471679529382579,12.0,5.0,7.0,41.666666666666664,832.8399999999999,414.65,418.18999999999994,111.16,0.0,0.0,,,,,,,,1.51008466137054
70,0.05385082404276447,True,107,17,61.0,28.0,21,10,3.7,13,17,2.0,2.9000000000000004,1.0,0.027,0.55,16.79830876284994,1.3254204716721618,1.0840915329083212,8.703615926789258,96.0,33.0,63.0,34.375,6841.9,5162.06,1679.8399999999992,570.72,0.0,1.0,4.4778128201999605,1.2366670013899828,0.7052266419441977,6.709175108418254,41.0,14.0,27.0,34.146341463414636,2339.9100000000003,1892.1100000000001,447.8000000000002,233.98,0.0,1.0,0.013433438460599882,0.05916675034749569,-0.0,0.03504273504273504,0.01679830876284994,0.01627102358360809,-0.08686143215452417,
71,-1.001895604782667,False,116,21,60.0,29.0,13,9,2.8,9,19,1.8,2.2,1.5,0.029,0.6000000000000001,-1.1373628696002198,0.9869827401709618,0.031780738483422936,14.910658545645319,121.0,44.0,77.0,36.36363636363637,8623.89,8737.63,-113.73999999999978,1074.49,0.0,2.0,6.643239648099988,1.1797028845945767,0.8627967543096552,7.815752714156387,53.0,19.0,34.0,35.84905660377358,4361.219999999999,3696.88,664.3399999999992,504.83,0.0,2.0,,,,,,,,0.011373628696002199
72,0.09325787462207102,True,95,21,58.0,30.0,11,7,3.0,10,22,1.9000000000000001,2.0,2.5,0.028,0.55,25.743054992649704,1.1929838502313803,0.8630880312300298,19.113267103070882,107.0,42.0,65.0,39.25233644859813,15913.819999999998,13339.509999999998,2574.3099999999995,1646.5,0.0,2.0,9.96898694584992,1.1922402738273152,0.8323247368340773,14.02986632705709,54.0,22.0,32.0,40.74074074074074,6182.66,5185.75,996.9099999999999,771.17,0.0,1.0,0.02990696083754976,0.04806006845682881,-0.0,0.046153846153846156,0.025743054992649707,0.009649192511569017,-0.06625524833037243,
73,0.11638179496482712,True,96,21,58.0,31.0,11,7,3.1,10,22,2.0,2.0,2.5,0.027,0.55,35.14795585734976,1.28524428119626,1.1241720460759836,15.816080104515118,98.0,40.0,58.0,40.816326530612244,15836.870000000003,12322.070000000002,3514.800000000001,1537.8,0.0,1.0,11.849322661500064,1.2556198439819128,0.9581512948193304,12.992864887985847,49.0,21.0,28.0,42.857142857142854,5820.25,4635.360000000001,1184.8899999999994,702.71,0.0,1.0,0.03554796798450019,0.06390496099547821,-0.0,0.041880341880341884,0.035147955857349755,0.014262214059813006,-0.07436164581265593,
74,-1.0543423687027396,False,96,21,56.0,30.0,10,7,3.3000000000000003,12,22,2.0,1.7000000000000002,3.0,0.027,0.6000000000000001,-11.953247308600238,0.8721406727501633,-0.40471722260303894,19.10202274449066,73.0,27.0,46.0,36.986301369863014,8153.459999999999,9348.79,-1195.3300000000017,1203.44,0.0,1.0,2.683373170349987,1.0540243445768287,0.31958079682461216,16.12295401180577,47.0,23.0,24.0,48.93617021276596,5235.36,4967.02,268.33999999999924,768.31,0.0,1.0,,,,,,,,0.3260542122164372
75,-1.0531706185692338,False,103,20,58.0,26.0,9,5,3.5,9,25,1.8,2.0,2.5,0.028,0.55,27.533136826999744,1.177945124560036,0.8673280180536749,12.530707639435265,136.0,53.0,83.0,38.970588235294116,18226.18,15472.86,2753.3199999999997,1958.94,0.0,2.0,-11.187720761699946,0.8324961710116763,-0.6518685183447378,21.201483174568107,65.0,24.0,41.0,36.92307692307692,5560.5,6679.31,-1118.8100000000004,817.48,0.0,1.0,,,,,,,,0.31902371141540303
76,-1.006514731422417,False,89,21,59.0,31.0,11,6,3.1,10,22,1.9000000000000001,1.8,1.0,0.03,0.65,-3.908838853450161,0.9484638164227003,-0.13523838062876914,20.550173817805593,132.0,51.0,81.0,38.63636363636363,7193.509999999999,7584.38,-390.8700000000008,828.73,0.0,2.0,12.859850265950062,1.421973644489362,1.7240743082398673,8.68358600927428,68.0,32.0,36.0,47.05882352941177,4333.55,3047.56,1285.9900000000002,468.97,0.0,1.0,,,,,,,,0.03908838853450161
77,-1.0307971014492754,False,94,20,57.0,28.0,11,7,3.2,11,20,2.0,1.9,1.5,0.025,0.6000000000000001,5.145304234899995,1.084516435302679,0.34377126610871306,15.324477020728333,75.0,30.0,45.0,40.0,6602.330000000002,6087.8099999999995,514.5200000000023,714.15,0.0,1.0,6.9813501267000175,1.274580137659784,0.9590510067999812,8.347269699207358,44.0,20.0,24.0,45.45454545454545,3240.620000000001,2542.5,698.1200000000008,404.0,0.0,1.0,,,,,,,,0.18478260869565222
78,-2.0,False,121,19,56.0,22.0,10,11,1.3,10,23,1.9000000000000001,1.9,2.5,0.028,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
79,-1.018832308754754,False,106,21,57.0,26.0,18,5,3.0,8,18,2.0,2.1,1.0,0.026000000000000002,0.65,-1.5167765572001919,0.9684150016766186,-0.06914576973503903,13.06241540197769,83.0,30.0,53.0,36.144578313253014,4649.679999999999,4801.33,-151.65000000000055,562.92,0.0,1.0,5.887107980900001,1.295832328348609,0.934946545447619,6.089555866392433,42.0,17.0,25.0,40.476190476190474,2578.81,1990.08,588.73,274.55,0.0,1.0,,,,,,,,0.11299385252852365
80,-1.0559529769694274,False,99,20,58.0,32.0,9,6,3.4000000000000004,11,15,1.8,2.3,3.0,0.03,0.55,34.36064168424968,1.1648152616085954,0.9493576639376909,23.83261896008177,122.0,46.0,76.0,37.704918032786885,24284.220000000005,20848.129999999997,3436.0900000000074,2525.67,0.0,1.0,-12.86522869550012,0.8325811463953589,-0.6252711946360138,27.092234316911696,64.0,21.0,43.0,32.8125,6397.7699999999995,7684.259999999999,-1286.4899999999998,901.0,0.0,1.0,,,,,,,,0.33571786181656427
81,-1.159661767816481,False,87,9,61.0,29.0,13,8,3.0,9,21,1.9000000000000001,2.6,1.5,0.029,0.5,-7.335522228350038,0.7625235514635902,-0.7180416390713429,13.80190004235152,46.0,13.0,33.0,28.26086956521739,2355.4200000000005,3088.9799999999996,-733.559999999999,344.11,0.0,1.0,9.171747365950033,2.059259002610122,2.1283434153118264,5.383621362434786,24.0,13.0,11.0,54.166666666666664,1783.0300000000002,865.8600000000001,917.1700000000001,184.47,0.0,0.0,,,,,,,,0.9579706068988849
82,-1.0420136859344205,False,112,21,63.0,31.0,12,10,2.7,10,24,2.0,2.4000000000000004,3.0,0.027,0.5,-15.42560286500013,0.8556971451129773,-0.48095563081361026,30.212356257617774,83.0,25.0,58.0,30.120481927710845,9147.179999999998,10689.74,-1542.5600000000013,1194.96,0.0,1.0,12.897991783300021,1.2592768294349876,1.1179242533589187,15.852570416544548,42.0,15.0,27.0,35.714285714285715,6264.599999999999,4974.76,1289.8399999999992,691.38,0.0,1.0,,,,,,,,0.25208211560652305
83,0.16489402589814445,True,92,21,60.0,27.0,14,9,3.1,9,17,1.9000000000000001,2.1,1.0,0.03,0.55,7.4118232379499025,1.1235796946562342,0.5363163055731017,15.579925351609845,126.0,49.0,77.0,38.888888888888886,6739.04,5997.829999999999,741.210000000001,712.57,0.0,2.0,7.977122800549987,1.319562064849014,1.3288471575530254,6.6088825987238105,62.0,23.0,39.0,37.096774193548384,3293.9700000000003,2496.26,797.71,360.37,0.0,1.0,0.023931368401649958,0.07989051621225352,-0.0,0.052991452991453,0.0074118232379499025,0.00617898473281171,-0.005510119677973634,
84,-1.0034787960415001,False,92,21,59.0,25.0,14,9,3.1,19,13,1.9000000000000001,2.1,1.0,0.03,0.6000000000000001,-2.0872776249001253,0.9675713393237335,-0.04466980495757562,17.966381618675932,106.0,38.0,68.0,35.84905660377358,6226.070000000001,6434.74,-208.66999999999916,623.64,0.0,1.0,7.624526241500079,1.2634652531332826,1.180561778439899,7.980850067601067,57.0,24.0,33.0,42.10526315789474,3656.38,2893.93,762.4500000000003,352.39,0.0,1.0,,,,,,,,0.020872776249001253
85,-1.0034547711688333,False,100,20,60.0,27.0,16,8,3.2,9,17,1.8,1.8,1.0,0.029,0.55,-2.0728627013000005,0.9681947035146282,-0.0874957695318398,15.901287044806157,148.0,56.0,92.0,37.83783783783784,6311.700000000001,6519.039999999999,-207.33999999999833,794.96,0.0,2.0,4.696772356550081,1.1849822764868054,0.8697046317638494,6.553044943644101,69.0,28.0,41.0,40.57971014492754,3008.6699999999996,2539.0000000000005,469.66999999999916,384.22,0.0,1.0,,,,,,,,0.020728627013000003
86,-1.0072463768115942,False,103,21,58.0,25.0,19,10,3.3000000000000003,8,20,2.0,2.0,1.5,0.028,0.55,23.0176130306499,1.4107955204568776,1.3447506414158608,10.202917968884881,88.0,38.0,50.0,43.18181818181818,7905.039999999999,5603.25,2301.789999999999,823.96,0.0,1.0,11.52165607695004,1.5748060565242337,1.6869743557916248,5.6642062204350605,42.0,19.0,23.0,45.23809523809524,3156.62,2004.4499999999998,1152.17,366.93,0.0,1.0,,,,,,,,0.04347826086956519
87,-1.0079926803651826,False,82,20,59.0,28.0,15,11,2.9000000000000004,10,18,1.9000000000000001,2.1,1.0,0.027,0.6000000000000001,5.919973755499886,1.1071700107890488,0.4396745803473872,14.366456338289579,107.0,39.0,68.0,36.44859813084112,6116.139999999999,5524.12,592.0199999999995,663.77,0.0,2.0,-0.006131489850049547,0.9997104943427748,0.0403702701261507,6.461901663465959,49.0,19.0,30.0,38.775510204081634,2106.4300000000003,2107.04,-0.6099999999996726,295.03,0.0,2.0,,,,,,,,0.04795608219109595
88,-1.0106014818228335,False,144,19,61.0,24.0,12,7,3.1,11,16,1.8,1.6,2.0,0.025,0.5,-6.3608890937001155,0.9418469332811648,-0.188127139595855,23.392910609009903,134.0,53.0,81.0,39.55223880597015,10302.760000000002,10938.890000000001,-636.1299999999992,1351.03,0.0,1.0,11.550298696899954,1.289581291100587,1.2250921245593567,8.541945463001579,60.0,27.0,33.0,45.0,5143.74,3988.6899999999996,1155.0500000000002,621.84,0.0,1.0,,,,,,,,0.06360889093700116
89,-1.0027099208093335,False,88,21,57.0,27.0,11,8,3.6,12,22,1.9000000000000001,2.5,1.0,0.03,0.65,-1.6259524856001006,0.9761505619526589,-0.04287947438405841,20.496324811824156,104.0,35.0,69.0,33.65384615384615,6655.58,6818.1900000000005,-162.61000000000058,697.72,0.0,2.0,3.7652614002500013,1.1318712108741564,0.5713291130876741,10.891667408199234,52.0,22.0,30.0,42.30769230769231,3231.73,2855.2099999999996,376.52000000000044,339.27,0.0,1.0,,,,,,,,0.016259524856001007
90,0.148838311264038,True,108,18,78.0,29.0,14,9,3.4000000000000004,8,14,2.0,2.2,1.5,0.029,0.6000000000000001,0.6140251969997371,1.0047778546669708,0.12366724681104073,27.447428314215987,140.0,52.0,88.0,37.142857142857146,12908.15,12846.77,61.3799999999992,1305.3700000000001,0.0,1.0,30.573113801449946,1.5792158928151927,2.2405216305208673,9.70292625135258,65.0,26.0,39.0,40.0,8335.67,5278.36,3057.3100000000004,675.4399999999999,0.0,1.0,0.09171934140434984,0.14480397320379818,-0.0,0.05555555555555556,0.0006140251969997371,0.0002388927333485391,-0.14409347683001386,
91,0.20075339886351792,True,98,18,78.0,30.0,14,9,3.4000000000000004,8,12,2.0,2.2,1.5,0.029,0.6000000000000001,11.626566915649692,1.0930169300604977,0.5094155655236129,23.149172056028526,136.0,52.0,84.0,38.23529411764706,13662.340000000002,12499.66,1162.680000000002,1317.28,0.0,1.0,23.11879067935006,1.4230344151186454,1.7599600447781716,9.115417976238549,69.0,28.0,41.0,40.57971014492754,7776.9400000000005,5465.039999999999,2311.9000000000015,696.03,0.0,0.0,0.06935637203805017,0.10575860377966134,-0.0,0.05897435897435898,0.011626566915649693,0.004650846503024886,-0.04961334934722716,
92,0.13891483167478286,True,98,18,79.0,29.0,14,10,3.4000000000000004,8,13,2.0,2.2,1.5,0.029,0.6000000000000001,9.123576623099744,1.0712148105824664,0.42673190297240715,24.97339166624576,140.0,53.0,87.0,37.857142857142854,13723.74,12811.380000000001,912.3599999999988,1349.59,0.0,1.0,10.391561415300075,1.1798917343110829,0.8948673859683803,11.221441989402239,70.0,26.0,44.0,37.142857142857146,6815.679999999999,5776.53,1039.1499999999996,658.75,0.0,0.0,0.03117468424590022,0.04497293357777071,-0.0,0.05982905982905983,0.009123576623099745,0.0035607405291233187,-0.00974616313017098,
93,0.13142015512487332,True,99,17,79.0,28.0,15,10,3.5,8,12,2.0,2.3,1.5,0.029,0.6000000000000001,5.315748971249759,1.0428288987107828,0.29297379649107114,28.611372687901532,135.0,49.0,86.0,36.2962962962963,12943.779999999999,12412.179999999997,531.6000000000022,1263.52,0.0,1.0,20.333067434050044,1.380931326998591,1.5832900767259661,9.858573496214879,65.0,25.0,40.0,38.46153846153846,7371.08,5337.76,2033.3199999999997,649.68,0.0,0.0,0.060999202302150134,0.09523283174964775,-0.0,0.05555555555555556,0.00531574897124976,0.0021414449355391385,-0.08782462838926904,
