stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_gate_shortfall,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1b_narrow,236,0.4093898728346346,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.3000000000000003,1.0,0.015,0.5,22.630633373299823,1.3685351320454215,1.3678874365323266,9.762762281371515,125,51,74,40.8,8403.75,6140.6900000000005,2263.0599999999995,687.84,0,1,25.049518392499976,2.047832179532763,3.5897808219255136,3.5071247862414308,64,29,35,45.3125,4895.65,2390.65,2504.9999999999995,365.83,0,0,,0.07514855517749992,0.25,-0.0,0.050793650793650794,0.022630633373299822,0.01842675660227108,-0.007609723112087011
1b_narrow,237,0.1732604715155661,True,98,18,75.0,43.0,17,6,2.7,10,32,1.8,2.2,1.0,0.015,0.5,7.5375323111998656,1.0941484185978536,0.47081073889512365,15.694317917767082,158,59,99,37.34177215189873,8759.609999999999,8005.87,753.7399999999989,813.5,0,1,14.691695317950051,1.381498177134726,1.9744154439974542,6.3438531740987525,88,35,53,39.77272727272727,5320.26,3851.08,1469.1800000000003,485.24,0,0,,0.04407508595385015,0.09537454428368147,-0.0,0.06984126984126984,0.007537532311199866,0.004707420929892681,-0.04827538180432794
1b_narrow,238,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,239,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,240,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,241,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,242,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,243,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,244,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,245,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
