trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
12,-1.1536281179138321,False,97,16,80.0,41.0,14,15,2.5,13,35,1.4,2.4000000000000004,5.0,0.021,0.6000000000000001,4.483066105200032,1.0521363227197553,0.2626844874780602,20.469728281500426,52.0,18.0,34.0,34.61538461538461,9046.71,8598.42,448.28999999999905,1109.49,0.0,0.0,29.327128946000062,2.0689474182989858,2.411118118758792,10.80487881900764,23.0,12.0,11.0,52.17391304347826,5676.24,2743.54,2932.7,568.87,0.0,0.0,,,,,,,,0.9217687074829931
13,-1.1972789115646258,False,71,21,62.0,45.0,21,10,2.0,8,50,1.8,4.0,3.5,0.03,0.75,29.01831978739996,1.3922823192245821,0.8842090280204544,25.004977237125896,38.0,10.0,28.0,26.31578947368421,10299.130000000001,7397.3,2901.830000000001,911.94,0.0,0.0,4.003998922450083,1.1018368270859509,0.37521272295878694,14.303844520796316,18.0,4.0,14.0,22.22222222222222,4332.18,3931.78,400.4000000000001,448.7,0.0,0.0,,,,,,,,1.183673469387755
14,0.12755010777831546,True,121,15,67.0,30.0,18,4,3.0,4,34,2.0,2.9000000000000004,2.0,0.017,0.6000000000000001,23.593592635449895,1.1668669394336961,0.7974142975584732,16.12971093903433,142.0,46.0,96.0,32.394366197183096,16498.39,14139.05,2359.34,1577.81,0.0,2.0,14.343984156299886,1.1990668200686423,0.9802806099675899,17.412970555162328,67.0,21.0,46.0,31.34328358208955,8639.84,7205.47,1434.37,817.97,0.0,0.0,0.043031952468899654,0.04976670501716057,-0.013788403172356162,0.05317460317460318,0.023593592635449898,0.008343346971684807,-0.03657168931712649,
15,0.14305184626608342,True,123,14,66.0,30.0,18,4,3.0,14,31,2.0,2.8,2.0,0.016,0.6000000000000001,8.957605710949883,1.073071541909878,0.400203925670778,19.488845034181303,121.0,36.0,85.0,29.75206611570248,13153.55,12257.85,895.6999999999989,1230.71,0.0,2.0,19.505357680899923,1.3513150856160991,1.418995466222603,13.891405735944403,50.0,19.0,31.0,38.0,7502.650000000001,5552.110000000001,1950.54,575.97,0.0,0.0,0.05851607304269977,0.08782877140402479,-0.0,0.03968253968253968,0.008957605710949883,0.0036535770954938987,-0.055586720669624605,
16,-1.0284818015590833,False,119,12,76.0,26.0,17,5,1.7000000000000002,14,29,1.5,2.2,2.0,0.025,0.6000000000000001,-17.08908093545004,0.8484513637310939,-0.5202843271278154,29.175654823560627,108.0,35.0,73.0,32.407407407407405,9567.18,11276.05,-1708.869999999999,1101.11,0.0,3.0,11.03568413739993,1.2172387862848772,0.8827222559296688,8.866242677685484,47.0,18.0,29.0,38.297872340425535,6183.5,5079.9400000000005,1103.5599999999995,555.4,0.0,0.0,,,,,,,,0.17089080935450038
17,0.039931259763725954,True,110,13,67.0,21.0,19,9,3.1,11,14,1.1,2.6,1.5,0.015,0.55,14.97576527439989,1.0724811770986138,0.5590913205617518,18.99324354095288,285.0,89.0,196.0,31.228070175438596,22159.96,20662.329999999998,1497.630000000001,2504.26,0.0,4.0,4.129563558949976,1.06845781766463,0.4370729153064505,12.730265623158054,97.0,30.0,67.0,30.927835051546392,6445.599999999999,6032.619999999999,412.9800000000005,789.51,0.0,0.0,0.012388690676849928,0.0171144544161575,-0.0,0.07698412698412699,0.014975765274399892,0.00362405885493069,-0.08515583644273904,
18,0.039368847287612446,True,83,17,77.0,31.0,15,6,2.2,15,31,1.8,2.0,3.0,0.005,0.65,1.0306250676999662,1.0229976846172035,0.14314036772535632,5.965537951422583,128.0,48.0,80.0,37.5,4586.16,4483.0599999999995,103.10000000000036,559.0,0.0,2.0,6.445105104550021,1.2837545126353793,1.4049299127796755,3.6656330755491684,70.0,30.0,40.0,42.857142857142854,2915.92,2271.3999999999996,644.5200000000004,351.62,0.0,0.0,0.019335315313650063,0.07093862815884483,-0.0,0.05555555555555556,0.0010306250676999664,0.0011498842308601766,-0.10864116103899815,
19,-1.252267573696145,False,133,14,59.0,24.0,21,4,1.5,10,40,2.0,3.3000000000000003,2.5,0.023000000000000003,0.65,13.808715914900006,1.4914372348603482,0.8378710762363948,10.942344842083052,22.0,8.0,14.0,36.36363636363637,4190.700000000001,2809.84,1380.8600000000006,364.29,0.0,1.0,1.3247633917500026,1.0937298819268073,0.21832090547448574,13.986081964894542,11.0,3.0,8.0,27.272727272727273,1546.02,1413.53,132.49,159.37,0.0,0.0,,,,,,,,1.5136054421768708
20,-1.0286591943971668,False,108,17,69.0,39.0,18,10,2.8,12,37,1.8,1.5,3.5,0.03,0.4,-17.19551663830014,0.8690492962304943,-0.4875217315942483,30.415138655212843,121.0,51.0,70.0,42.14876033057851,11411.86,13131.43,-1719.5699999999997,1540.27,0.0,1.0,19.00255751254999,1.3673783847530963,1.5429452750771795,9.072555225518807,57.0,27.0,30.0,47.36842105263158,7072.709999999999,5172.459999999999,1900.25,890.37,0.0,0.0,,,,,,,,0.1719551663830014
21,0.14678744537095287,True,126,15,64.0,31.0,18,4,3.0,4,30,2.0,2.9000000000000004,2.0,0.017,0.55,18.24231302654993,1.1751214581311429,0.7300951474472642,18.431433763026497,121.0,37.0,84.0,30.578512396694215,12241.439999999997,10417.17,1824.2699999999968,1227.57,0.0,1.0,12.902328689699862,1.2557742592236496,0.9850025719701927,10.557360639289183,54.0,18.0,36.0,33.333333333333336,6334.590000000001,5044.37,1290.2200000000012,603.72,0.0,0.0,0.038706986069099586,0.0639435648059124,-0.0,0.04285714285714286,0.018242313026549932,0.008756072906557144,-0.025718634294309043,
