trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
123,0.0,True,10,2.0,0.1,15,0.05,0.02,98.40060809584979,1.321379464411106,1.5851463394161047,29.892903673390016,125.0,53.0,72.0,42.4,40458.34,30618.260000000002,9840.079999999994,3846.35,1.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,True,13,2.0,0.0,12,0.0,0.0,98.40060809584979,1.321379464411106,1.5851463394161047,29.892903673390016,125.0,53.0,72.0,42.4,40458.34,30618.260000000002,9840.079999999994,3846.35,0.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,True,10,2.0,0.1,14,0.05,0.02,98.40060809584979,1.321379464411106,1.5851463394161047,29.892903673390016,125.0,53.0,72.0,42.4,40458.34,30618.260000000002,9840.079999999994,3846.35,1.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.0033066998150190563,True,12,2.1,0.30000000000000004,14,0.1,0.03,92.67038088139954,1.3089849652639316,1.5271052449461877,29.892913823842093,124.0,52.0,72.0,41.935483870967744,39258.92,29991.879999999997,9267.04,3733.51,3.0,1.0,109.52664431065008,1.878025552000654,3.360035040151981,14.383288405039348,62.0,30.0,32.0,48.38709677419355,23426.809999999998,12474.17,10952.639999999998,1936.91,4.0,0.0,,0.9841269841269841,,0.004431952018227672,0.003324435005699137,-3.7894577901684053e-06,-0.0023239685900952184,-0.008735294835001248,-3.3956059230606763e-08
136,-0.0033066998150190563,True,12,2.1,0.30000000000000004,16,0.1,0.03,92.67038088139954,1.3089849652639316,1.5271052449461877,29.892913823842093,124.0,52.0,72.0,41.935483870967744,39258.92,29991.879999999997,9267.04,3733.51,3.0,1.0,109.52664431065008,1.878025552000654,3.360035040151981,14.383288405039348,62.0,30.0,32.0,48.38709677419355,23426.809999999998,12474.17,10952.639999999998,1936.91,4.0,0.0,,0.9841269841269841,,0.004431952018227672,0.003324435005699137,-3.7894577901684053e-06,-0.0023239685900952184,-0.008735294835001248,-3.3956059230606763e-08
70,-0.0042868952485351774,True,12,2.2,0.30000000000000004,18,0.25,0.07,81.09756985344949,1.275702203883815,1.4040935438132167,29.892355849942405,121.0,50.0,71.0,41.32231404958678,37524.64,29414.890000000003,8109.749999999996,3574.05,8.0,1.0,114.30640296065002,1.922896813318036,3.4595151974012297,14.382896869749498,61.0,30.0,31.0,49.18032786885246,23816.249999999996,12385.609999999999,11430.639999999998,1939.01,5.0,0.0,,0.9682539682539683,,0.018454221179909566,0.01219801068541875,2.938766692459595e-07,-0.00856448634886707,-0.026376767262054766,1.8326203890964474e-06
122,-0.008885307050462206,True,13,2.1,0.1,14,0.0,0.05,101.6849251013997,1.3311028599878156,1.6197322119973672,29.89253276045229,124.0,53.0,71.0,42.74193548387097,40879.46,30710.969999999994,10168.490000000005,3851.44,5.0,1.0,105.12589191949999,1.863128250811805,3.2795003342415243,15.403919678588936,61.0,29.0,32.0,47.540983606557376,22692.25,12179.65,10512.6,1881.01,5.0,0.0,,0.9682539682539683,,-0.00022345460328761224,-0.004844452530082859,-0.010647986692820847,0.0018231366706330382,0.005006209299111556,1.2408059845179866e-06
125,-0.011059297381155696,True,12,1.9,0.2,15,0.0,0.04,92.67038088139954,1.3089849652639316,1.5271052449461877,29.892913823842093,124.0,52.0,72.0,41.935483870967744,39258.92,29991.879999999997,9267.04,3733.51,3.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,1.0,0.0,,1.0,,0.0,0.0,0.0,-0.0023239685900952184,-0.008735294835001248,-3.3956059230606763e-08
137,-0.011178013202429761,True,13,2.2,0.4,17,0.2,0.0,98.40060809584979,1.321379464411106,1.5851463394161047,29.892903673390016,125.0,53.0,72.0,42.4,40458.34,30618.260000000002,9840.079999999994,3846.35,1.0,1.0,102.61871181749997,1.8584753894430215,3.229100296576307,14.383090871271742,59.0,28.0,31.0,47.45762711864407,22215.489999999998,11953.61,10261.879999999997,1779.69,7.0,0.0,,0.9365079365079365,,-0.0016774737810324597,-0.009498810049788566,-1.7293716087350567e-06,0.0,0.0,0.0
71,-0.012278961817234204,True,12,2.2,0.2,18,0.25,0.07,81.09756985344949,1.275702203883815,1.4040935438132167,29.892355849942405,121.0,50.0,71.0,41.32231404958678,37524.64,29414.890000000003,8109.749999999996,3574.05,8.0,1.0,112.47408715404997,1.9082210176203307,3.4210943334553217,14.383301443164918,62.0,30.0,32.0,48.38709677419355,23631.39,12383.99,11247.4,1949.16,3.0,0.0,,0.9841269841269841,,0.013868035024376668,0.008796349581753888,-3.925432832019935e-06,-0.00856448634886707,-0.026376767262054766,1.8326203890964474e-06
