trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked
20,-10.0,False,97,21,76.0,25.0,13,9,2.5,15,29,1.1,2.9000000000000004,0.018000000000000002,0.45,3.0,-8.76161468290018,0.9510232921094821,-0.1668098007012062,35.262529238943756,200.0,56.0,144.0,28.0,17013.16,17889.32,-876.1599999999999,2666.86,0.0,-6.75583884455009,0.8908256791783282,-0.40315924608921405,19.296054853587762,68.0,19.0,49.0,27.941176470588236,5512.75,6188.360000000001,-675.6100000000006,831.87,0.0
21,-10.0,False,109,7,70.0,20.0,7,20,4.0,18,22,0.7,3.4000000000000004,0.012,0.3,3.0,-14.07979873149996,0.892841649910728,-0.5151887419426741,31.34693265825781,230.0,60.0,170.0,26.08695652173913,11731.599999999999,13139.619999999999,-1408.0200000000004,2009.66,0.0,-18.458520696549957,0.6395089503677401,-1.75375353110002,21.334478728316846,88.0,19.0,69.0,21.59090909090909,3274.5799999999995,5120.460000000001,-1845.8800000000015,694.6899999999999,0.0
22,-10.0,False,69,7,72.0,22.0,7,17,3.1,18,19,0.5,3.7,0.012,0.3,3.5,-23.392857157149948,0.8132234453584921,-0.8976181858014729,33.729049740053014,212.0,43.0,169.0,20.28301886792453,10185.030000000002,12524.27,-2339.239999999998,1910.57,0.0,-3.8109703581499526,0.9296808118081179,-0.27560510341893496,15.716086961583883,94.0,24.0,70.0,25.53191489361702,5038.87,5420.000000000001,-381.130000000001,877.46,0.0
23,-10.0,False,89,9,69.0,24.0,8,18,4.0,17,15,0.8,3.0,0.015,0.3,2.5,-6.1033936421000545,0.9605276261994592,-0.15140894446755587,24.49866606428763,279.0,73.0,206.0,26.164874551971327,14852.85,15463.22,-610.369999999999,2165.16,0.0,-10.308172720700004,0.8303005658348985,-0.9025463160328673,21.26311578571164,117.0,32.0,85.0,27.35042735042735,5043.42,6074.210000000001,-1030.7900000000009,813.48,0.0
24,-10.0,False,114,10,74.0,28.0,10,14,3.6,15,25,0.7,4.0,0.01,0.35,3.5,-38.180192292500024,0.7061315973187009,-1.5393448915969778,38.19351362850003,218.0,42.0,176.0,19.26605504587156,9174.21,12992.210000000001,-3818.000000000002,1764.87,0.0,-14.438865068300183,0.7948398060735582,-1.0857180586730804,20.048735371380122,106.0,20.0,86.0,18.867924528301888,5593.8600000000015,7037.719999999999,-1443.8599999999979,989.98,0.0
25,-10.0,False,65,7,77.0,31.0,11,19,2.9000000000000004,19,10,1.1,3.3000000000000003,0.03,0.35,4.5,-27.80525920905,0.7700596980119131,-0.8376828822039477,41.58660175539239,119.0,22.0,97.0,18.48739495798319,9311.97,12092.53,-2780.5600000000013,1790.19,0.0,-18.91766827304985,0.6132314637247966,-1.785080385161166,26.059079889134157,48.0,15.0,33.0,31.25,2999.45,4891.22,-1891.7700000000004,689.44,0.0
26,-10.0,False,44,14,67.0,34.0,8,11,1.0,15,45,1.9000000000000001,2.8,0.023000000000000003,0.55,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-10.0,False,101,8,64.0,27.0,8,20,1.6,9,36,0.9,2.4000000000000004,0.005,0.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-10.0,False,149,12,78.0,23.0,14,6,2.4000000000000004,14,22,1.4,1.7000000000000002,0.018000000000000002,0.45,2.5,-0.8079998189499383,0.9934716647456964,0.04809762712133353,20.774775539035264,175.0,73.0,102.0,41.714285714285715,12291.45,12372.220000000001,-80.77000000000044,1977.46,0.0,-24.26347099430005,0.5437119419882127,-2.676616993424953,28.939137865743582,68.0,20.0,48.0,29.41176470588235,2891.21,5317.539999999999,-2426.329999999999,595.27,0.0
29,-10.0,False,90,10,62.0,38.0,10,13,3.3000000000000003,7,29,1.8,3.8000000000000003,0.026000000000000002,0.6000000000000001,4.5,-29.518080958750186,0.7075708807250196,-0.9026807702209031,32.3756939996557,77.0,15.0,62.0,19.48051948051948,7142.269999999999,10094.07,-2951.800000000001,1656.91,0.0,-17.553664955249914,0.47208505007368196,-1.3440427731733426,24.600347266275907,19.0,2.0,17.0,10.526315789473685,1569.73,3325.1000000000004,-1755.3700000000003,410.65,0.0
30,-10.0,False,32,17,58.0,45.0,17,16,2.7,17,50,0.6,3.2,0.028,0.45,2.0,-13.752649598549906,0.8696075512769704,-0.5105163890402983,27.842667586174585,222.0,54.0,168.0,24.324324324324323,9172.289999999999,10547.62,-1375.3300000000017,1910.1200000000001,0.0,-0.79547357369991,0.9838249325106445,-0.010245213838137547,15.921657597743955,105.0,33.0,72.0,31.428571428571427,4836.079999999999,4915.59,-79.51000000000113,893.59,0.0
31,-10.0,False,21,20,58.0,37.0,12,9,2.6,4,40,1.6,3.9000000000000004,0.028,0.7,5.0,-72.85306582925024,0.6421800528873922,-1.8280121223903014,79.68726345844632,187.0,34.0,153.0,18.181818181818183,13074.94,20360.24,-7285.300000000001,3248.06,0.0,-36.787716516399676,0.7043027433706565,-1.2848937322195604,63.18434592268437,76.0,14.0,62.0,18.42105263157895,8762.16,12440.9,-3678.74,1974.71,0.0
32,-10.0,False,31,21,61.0,41.0,11,8,3.5,6,46,1.7000000000000002,3.6,0.025,0.55,4.5,-56.83558478135028,0.80234888511071,-1.1008735902643678,67.55133368413227,237.0,49.0,188.0,20.675105485232066,23072.16,28755.769999999997,-5683.609999999997,3792.95,0.0,-29.27661705184995,0.7983975815670235,-0.9167122506887054,46.72146943316339,97.0,21.0,76.0,21.649484536082475,11594.17,14521.8,-2927.629999999999,1847.99,0.0
33,-10.0,False,53,20,63.0,29.0,12,8,2.2,10,20,1.4,3.5,0.029,0.25,4.5,-18.313667910550045,0.8391728694723604,-0.6345514349492456,30.14802014632384,163.0,35.0,128.0,21.47239263803681,9555.929999999998,11387.32,-1831.3900000000012,1736.86,0.0,20.90779955704993,1.436748523157393,1.5324994043399374,16.453469594851615,71.0,24.0,47.0,33.80281690140845,6878.0599999999995,4787.240000000001,2090.819999999999,852.19,0.0
34,-10.0,False,36,8,73.0,35.0,11,12,3.1,6,24,1.7000000000000002,2.8,0.022000000000000002,0.55,1.0,-9.34084172859988,0.8770105014798976,-0.6287191094088652,18.164313741450513,205.0,51.0,154.0,24.878048780487806,6660.999999999999,7595.119999999999,-934.1199999999999,1118.73,0.0,-0.619108217499961,0.976774522445797,-0.038747739335699256,10.02158490991478,82.0,25.0,57.0,30.48780487804878,2605.7999999999997,2667.76,-61.96000000000049,444.77,0.0
35,-10.0,False,24,19,60.0,37.0,12,5,1.8,8,42,2.0,3.2,0.026000000000000002,0.4,3.5,-20.893962604750012,0.745278682968636,-0.8428525733242473,23.528882627406457,87.0,20.0,67.0,22.988505747126435,6113.290000000001,8202.69,-2089.3999999999996,1081.75,0.0,-18.950357278200052,0.6366172768012088,-1.4411020559976202,30.18466416692335,53.0,14.0,39.0,26.41509433962264,3319.94,5214.97,-1895.0300000000002,658.76,0.0
36,-10.0,False,55,9,72.0,42.0,9,7,1.4,5,27,1.8,1.4,0.016,0.7,1.5,0.6941450336000162,1.8415565523093709,0.4219740501387795,0.8125749893913021,3.0,2.0,1.0,66.66666666666667,151.91,82.49,69.42,31.65,0.0,-1.0815705985999922,0.32277252520192845,-1.2700850919026705,1.5888744294615165,3.0,1.0,2.0,33.333333333333336,51.55,159.71,-108.16000000000001,31.32,0.0
37,-10.0,False,131,20,57.0,39.0,21,11,3.8000000000000003,8,31,1.2000000000000002,2.2,0.021,0.35,2.5,-27.5985917612999,0.6427082659071783,-2.01569436287827,29.84958848625874,183.0,52.0,131.0,28.415300546448087,4964.599999999999,7724.5,-2759.9000000000005,1383.3,0.0,-3.0428418522999894,0.8982587879719962,-0.34297382185957276,12.09993003125897,63.0,21.0,42.0,33.333333333333336,2686.71,2991.02,-304.30999999999995,539.16,0.0
38,-10.0,False,39,17,69.0,33.0,14,17,1.2,11,17,1.5,4.0,0.029,0.6000000000000001,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-10.0,False,20,18,66.0,36.0,8,5,3.4000000000000004,19,13,0.6,1.9,0.019,0.3,4.0,-40.68333951745008,0.9089210696283794,-0.8430654982031338,46.70906518626212,722.0,255.0,467.0,35.3185595567867,40599.55,44667.85,-4068.2999999999956,7037.64,0.0,-38.24366600530003,0.7798062395784392,-2.17725124195748,49.11824380803013,251.0,83.0,168.0,33.06772908366534,13543.55,17367.84,-3824.290000000001,2492.13,0.0
40,-10.0,False,28,15,56.0,31.0,10,7,3.8000000000000003,5,23,1.8,1.1,0.024,0.75,1.0,3.086809359450017,1.0450482665211032,0.2825321219658051,8.9837691363505,213.0,111.0,102.0,52.11267605633803,7160.1900000000005,6851.540000000001,308.64999999999964,1642.79,0.0,-1.3754056521999882,0.9503696034113908,-0.1962094141652912,4.480963422788391,84.0,44.0,40.0,52.38095238095238,2634.32,2771.8900000000003,-137.57000000000016,619.27,0.0
41,-10.0,False,46,10,57.0,22.0,12,8,3.6,7,21,1.3,1.6,0.027,0.25,5.0,-23.2546834871,0.7339777615081906,-1.5445817410662133,26.725698784567008,198.0,73.0,125.0,36.86868686868687,6416.139999999999,8741.6,-2325.460000000001,2198.98,0.0,-12.482891126750092,0.6637802634662155,-1.6357544477294266,17.258291221728793,73.0,32.0,41.0,43.83561643835616,2464.49,3712.81,-1248.3200000000002,846.5,0.0
42,-10.0,False,62,9,55.0,27.0,14,10,3.0,9,34,1.4,1.0,0.025,0.3,4.5,-4.293501073549979,0.8479357343231985,-0.4570669686483333,9.488335914665438,79.0,39.0,40.0,49.36708860759494,2393.96,2823.28,-429.32000000000016,1051.98,0.0,-3.397449920050021,0.6277867245100294,-1.0431257365242312,6.280734037523791,23.0,11.0,12.0,47.82608695652174,573.05,912.8100000000001,-339.7600000000001,305.32,0.0
43,-10.0,False,77,11,60.0,35.0,7,11,3.8000000000000003,7,26,1.6,1.3,0.009000000000000001,0.4,5.0,-28.683348273499952,0.6308909484455951,-2.1695674728558103,29.029142937849954,155.0,62.0,93.0,40.0,4902.539999999999,7770.82,-2868.2800000000007,1817.05,0.0,-8.335686896850056,0.7055989771880444,-1.3660766455980664,13.412870318514166,53.0,23.0,30.0,43.39622641509434,1997.8400000000001,2831.409999999999,-833.5699999999988,608.04,0.0
44,-10.0,False,26,8,63.0,29.0,16,4,3.3000000000000003,5,14,1.0,1.7000000000000002,0.03,0.35,4.0,-56.817789808050314,0.8041309399584465,-1.9340903686836455,59.37021623914902,682.0,265.0,417.0,38.856304985337246,23326.559999999998,29008.409999999996,-5681.8499999999985,6597.51,0.0,-52.43997333335002,0.6161574609495087,-3.770876727180736,53.39936433243435,271.0,92.0,179.0,33.94833948339483,8417.82,13661.800000000001,-5243.980000000001,2690.72,0.0
45,-10.0,False,49,7,65.0,32.0,11,7,1.9,10,44,1.1,1.2,0.023000000000000003,0.25,2.0,-4.11849306405009,0.7443826501477268,-0.8448811154683036,5.8682948502266425,79.0,35.0,44.0,44.30379746835443,1199.26,1611.0800000000004,-411.8200000000004,387.16,0.0,-0.8504367463499874,0.8498967543813204,-0.4382909983264,2.785828616664535,34.0,19.0,15.0,55.88235294117647,481.55999999999995,566.61,-85.05000000000007,166.79,0.0
46,-10.0,False,39,13,59.0,25.0,13,6,3.9000000000000004,20,48,1.2000000000000002,2.4000000000000004,0.026000000000000002,0.3,5.0,-30.466880401599994,0.8757136382568439,-0.596549993236653,39.77023493138038,292.0,86.0,206.0,29.45205479452055,21466.779999999995,24513.47,-3046.690000000006,3525.15,0.0,-6.254675768399958,0.9488768535880037,-0.13024243913976297,29.819771747340713,122.0,40.0,82.0,32.78688524590164,11608.92,12234.38,-625.4599999999991,1764.89,0.0
47,-10.0,False,123,8,79.0,41.0,9,13,3.6,12,32,0.9,2.0,0.029,0.4,4.5,-3.155445914049578,0.990423289336496,0.1141830174417448,30.427693946566897,294.0,105.0,189.0,35.714285714285715,32630.04,32945.55,-315.51000000000204,5372.33,0.0,-22.59643646994984,0.8051023030917768,-1.0092611071907045,39.93837398083469,109.0,37.0,72.0,33.944954128440365,9334.339999999998,11593.98,-2259.6400000000012,1708.9,0.0
48,-10.0,False,32,18,71.0,34.0,9,9,2.8,16,40,1.3,1.2,0.027,0.65,3.0,-59.867144139300045,0.7353391449350516,-2.0539607465435537,64.55165673332654,351.0,154.0,197.0,43.87464387464387,16633.57,22620.27,-5986.700000000001,4236.93,0.0,-24.79222227015014,0.798888681586995,-1.3676331986808643,32.741378609409054,142.0,66.0,76.0,46.478873239436616,9848.46,12327.7,-2479.2400000000016,2284.3,0.0
