trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked
57,-0.03236434660460191,True,74,17,61.0,35.0,15,13,3.1,11,20,1.9000000000000001,2.8,0.015,0.35,3.5,7.560306503999873,1.0587314966226844,0.39119540041830214,25.548268996729373,125.0,38.0,87.0,30.4,13628.679999999998,12872.650000000001,756.029999999997,1605.31,0.0,10.712254314149977,1.2995620829861132,0.9848343392613814,13.308505258012952,47.0,17.0,30.0,36.170212765957444,4647.26,3576.0199999999995,1071.2400000000007,532.86,0.0
58,-10.0,False,76,17,63.0,34.0,15,15,3.7,11,21,1.9000000000000001,2.6,0.008,0.35,3.5,-0.9661073375500564,0.9896420251308942,0.005284161164714994,12.90594883599808,156.0,49.0,107.0,31.41025641025641,9235.279999999999,9331.940000000002,-96.66000000000349,1190.89,0.0,14.460644335399975,1.3875947175293435,1.8441258949205697,7.384815589333137,67.0,26.0,41.0,38.80597014925373,5176.88,3730.83,1446.0500000000002,591.41,0.0
59,-0.4846290472067473,True,82,19,61.0,33.0,14,13,3.3000000000000003,12,27,1.8,2.1,0.022000000000000002,0.35,3.0,1.650345588799719,1.0124221264138469,0.160573573127425,27.284962623989912,155.0,56.0,99.0,36.12903225806452,13446.119999999999,13281.14,164.97999999999956,1488.19,0.0,32.71375926809997,1.6929121683304418,2.5790501929981926,8.744853735465487,64.0,28.0,36.0,43.75,7992.5599999999995,4721.1900000000005,3271.369999999999,787.17,0.0
60,-10.0,False,28,20,61.0,36.0,15,14,3.0,12,19,1.3,2.8,0.013000000000000001,0.65,2.5,-18.24765156035023,0.931830221880172,-0.369620137064779,32.56428263498424,308.0,87.0,221.0,28.246753246753247,24942.02,26766.7,-1824.6800000000003,3709.69,0.0,11.18153803209998,1.10502842833083,0.7733306803332581,17.261899081186556,123.0,41.0,82.0,33.333333333333336,11764.21,10646.07,1118.1399999999994,1740.3,0.0
61,0.10624862195869925,True,47,15,59.0,37.0,17,13,3.1,9,14,1.9000000000000001,2.5,0.015,0.3,4.0,13.71097133834981,1.098499047761359,0.6288579188650427,17.64783692856699,144.0,47.0,97.0,32.638888888888886,15290.919999999996,13919.83,1371.0899999999965,1904.31,0.0,11.794036369450023,1.334445893829401,1.270661072485993,13.760056213213781,49.0,18.0,31.0,36.734693877551024,4705.790000000001,3526.4000000000005,1179.3900000000003,571.79,0.0
62,0.057255943846156815,True,34,16,62.0,37.0,17,13,3.1,11,16,1.9000000000000001,2.5,0.014000000000000002,0.25,4.0,10.414993004600074,1.0684716641773775,0.4816381077905796,23.931151828157564,187.0,60.0,127.0,32.0855614973262,16253.419999999998,15211.84,1041.579999999998,1934.82,0.0,9.125753762100066,1.1705469237640673,0.8934796149543651,12.835356655846553,77.0,27.0,50.0,35.064935064935064,6263.62,5351.02,912.5999999999995,747.73,0.0
63,-10.0,False,37,15,65.0,37.0,17,14,2.9000000000000004,9,16,2.0,1.8,0.013000000000000001,0.25,4.0,-15.853616172200184,0.8173671526523391,-0.8310581533973956,22.22291468584406,135.0,46.0,89.0,34.074074074074076,7095.27,8680.64,-1585.369999999999,1144.89,0.0,-7.704935076550045,0.7724793669073245,-1.0800213425821876,16.557975785595435,58.0,21.0,37.0,36.206896551724135,2616.04,3386.55,-770.5100000000002,515.77,0.0
64,-10.0,False,34,13,59.0,40.0,17,16,3.1,9,16,1.9000000000000001,2.5,0.012,0.25,4.0,7.163315248149921,1.0978910229782026,0.48609548313067014,13.658491848048588,116.0,38.0,78.0,32.758620689655174,8034.63,7318.239999999999,716.3900000000012,1136.75,0.0,1.6987384995500725,1.0714426889936461,0.32297460607424694,8.284024844030021,41.0,15.0,26.0,36.58536585365854,2547.88,2377.99,169.89000000000033,383.99,0.0
65,-0.5262452735759449,True,46,21,62.0,32.0,19,12,3.4000000000000004,10,14,1.8,2.3,0.014000000000000002,0.3,4.0,4.887638288299859,1.0246010725312604,0.26669309563779775,26.924381283291915,221.0,76.0,145.0,34.38914027149321,20355.77,19867.019999999997,488.75000000000364,2402.49,0.0,12.64728536164992,1.1760944903377977,1.0018660770533576,19.2284265966613,94.0,33.0,61.0,35.1063829787234,8446.84,7182.110000000001,1264.7299999999996,1001.2,0.0
66,-10.0,False,41,16,66.0,37.0,13,5,3.6,7,23,2.0,2.3,0.024,0.3,3.5,-11.293182855300019,0.944639617581562,-0.1807021908267097,24.211242351452967,203.0,63.0,140.0,31.03448275862069,19271.3,20400.690000000002,-1129.390000000003,1937.39,0.0,22.878900152250008,1.2713156415504698,1.336860940705456,15.923865038016324,91.0,35.0,56.0,38.46153846153846,10720.419999999998,8432.539999999999,2287.879999999999,1013.5,0.0
67,0.22294042509681308,True,62,20,58.0,39.0,17,13,3.2,7,18,1.9000000000000001,2.4000000000000004,0.017,0.25,3.0,13.872372280349882,1.1509619580653971,0.7980109457119324,14.927576234583299,139.0,50.0,89.0,35.97122302158273,10576.269999999999,9189.07,1387.199999999999,1167.34,0.0,14.543220911199949,1.631956997844678,2.044880189599824,5.1045510662935465,56.0,23.0,33.0,41.07142857142857,3755.59,2301.2799999999997,1454.3100000000004,428.69,0.0
68,-10.0,False,62,10,63.0,38.0,17,17,3.3000000000000003,7,18,2.0,2.1,0.017,0.25,3.0,-6.748078932500011,0.8010946807475898,-0.7084748777459092,14.55874769545073,63.0,20.0,43.0,31.746031746031747,2717.9300000000003,3392.77,-674.8399999999997,465.09,0.0,10.096715859399955,2.628326291004096,2.3065443705481528,4.167518640881968,23.0,13.0,10.0,56.52173913043478,1629.7199999999998,620.0600000000001,1009.6599999999997,178.46,0.0
69,-10.0,False,21,11,60.0,34.0,17,15,3.2,5,25,1.9000000000000001,2.4000000000000004,0.011,0.3,3.0,2.962956608299901,1.0453462812498084,0.25468271640527496,11.705911086264008,113.0,38.0,75.0,33.6283185840708,6829.08,6532.840000000001,296.2399999999989,1039.93,0.0,-4.8563373531999785,0.7895799571897776,-0.7111523238082548,14.918721787485334,44.0,12.0,32.0,27.272727272727273,1822.2399999999998,2307.8599999999997,-485.6199999999999,351.90999999999997,0.0
70,-10.0,False,32,21,58.0,36.0,19,14,3.1,6,21,1.0,2.6,0.015,0.25,2.5,-26.922218548700368,0.8345188642015986,-1.1614023886672007,35.04837877057488,409.0,111.0,298.0,27.139364303178485,13576.270000000002,16268.38,-2692.109999999997,2208.18,0.0,1.6994867766501012,1.026902392520286,0.25491527425969635,10.454166651813617,173.0,59.0,114.0,34.104046242774565,6484.56,6314.680000000001,169.8799999999992,1048.72,0.0
71,-0.13390191448358119,True,55,20,59.0,39.0,16,13,3.0,8,17,1.8,2.5,0.019,0.25,3.5,11.692564478449967,1.1020797119606356,0.5496346440314092,17.496581806946015,149.0,50.0,99.0,33.557046979865774,12623.21,11453.989999999998,1169.2200000000012,1362.1,0.0,23.959969285300083,1.6311829741498534,2.276359632540485,7.211627642694488,68.0,27.0,41.0,39.705882352941174,6192.15,3796.1099999999997,2396.04,617.37,0.0
72,-10.0,False,46,19,58.0,40.0,18,13,2.9000000000000004,9,14,2.0,2.3,0.016,0.3,4.5,2.624950912899949,1.019297620141505,0.19290808479385418,30.141754195976635,131.0,44.0,87.0,33.587786259541986,13866.269999999999,13603.750000000002,262.5199999999968,1775.96,0.0,0.2290647791999072,1.0056234748807495,0.10058519293371831,19.46035749535643,50.0,17.0,33.0,34.0,4100.4800000000005,4077.55,22.93000000000029,599.05,0.0
73,0.11770069195133513,True,38,20,62.0,30.0,18,10,2.8,7,12,1.9000000000000001,2.4000000000000004,0.018000000000000002,0.3,4.0,12.220543732499737,1.0649324909536282,0.4847284406757804,22.961423766085954,192.0,66.0,126.0,34.375,20041.71,18819.7,1222.0099999999984,2480.1,0.0,12.63183690554999,1.1843193846001199,0.979723924766386,12.886167408791739,90.0,31.0,59.0,34.44444444444444,8116.650000000001,6853.43,1263.2200000000003,1032.43,0.0
74,-10.0,False,39,8,64.0,29.0,18,9,2.8,5,12,1.9000000000000001,2.0,0.02,0.25,4.0,-6.2113753796001765,0.9237412580543768,-0.29450087198732633,19.54339020152154,116.0,37.0,79.0,31.896551724137932,7523.539999999999,8144.639999999999,-621.1000000000004,1242.78,0.0,22.295167964750036,2.315352892937421,2.7746009933840945,6.364662172319409,41.0,21.0,20.0,51.21951219512195,3924.4999999999995,1694.99,2229.5099999999993,431.46,0.0
75,-10.0,False,28,13,62.0,30.0,20,10,3.4000000000000004,6,10,2.0,2.4000000000000004,0.027,0.3,3.5,1.683349353499907,1.0089146276601377,0.16382264995945703,27.288693802239827,185.0,60.0,125.0,32.432432432432435,19045.119999999995,18876.84,168.2799999999952,2321.27,0.0,2.4837094514999993,1.0397572064337415,0.30662450445878703,13.837378365854903,85.0,27.0,58.0,31.764705882352942,6497.37,6248.929999999999,248.4400000000005,916.05,0.0
76,-10.0,False,33,20,62.0,31.0,19,12,3.2,7,18,1.9000000000000001,1.6,0.018000000000000002,0.3,4.0,-22.053591811600345,0.8551629430026224,-0.8710996574074897,28.41172385869059,213.0,81.0,132.0,38.028169014084504,13021.13,15226.49,-2205.3600000000006,2173.95,0.0,2.369212027099893,1.0374229437044826,0.29469040251392425,11.799947513666412,92.0,40.0,52.0,43.47826086956522,6568.349999999999,6331.410000000001,236.9399999999987,1054.04,0.0
77,-10.0,False,127,21,60.0,35.0,18,7,3.3000000000000003,6,20,1.7000000000000002,2.2,0.026000000000000002,0.35,3.0,-14.566534851900142,0.8865859298720431,-0.4420395397975857,34.26173600190738,179.0,59.0,120.0,32.960893854748605,11386.76,12843.38,-1456.619999999999,1557.74,0.0,33.677841930499994,1.6040763101913136,2.415123106172175,8.06750442101778,71.0,29.0,42.0,40.84507042253521,8942.95,5575.14,3367.8100000000004,895.14,0.0
78,-10.0,False,37,20,61.0,28.0,16,6,3.5,4,12,1.8,2.7,0.015,0.75,3.5,-18.5471309787501,0.9369674930754983,-0.29586931571512626,31.27503178521292,274.0,81.0,193.0,29.562043795620436,27569.8,29424.5,-1854.7000000000007,4211.8,0.0,27.6475534103499,1.1968438289843721,1.3606928057213892,22.75420088597258,126.0,44.0,82.0,34.92063492063492,16810.27,14045.500000000002,2764.7699999999986,2324.35,0.0
79,-10.0,False,43,19,59.0,36.0,17,12,2.9000000000000004,5,16,2.0,2.1,0.022000000000000002,0.7,4.5,-23.300614357700233,0.8898715121953527,-0.5239465529781722,40.029548815201494,139.0,47.0,92.0,33.81294964028777,18827.59,21157.649999999998,-2330.0599999999977,3155.05,0.0,-19.72192895600005,0.7361437401332511,-1.2224025221211192,29.11604183112231,57.0,17.0,40.0,29.82456140350877,5502.379999999999,7474.6,-1972.2200000000012,1268.12,0.0
80,0.11579843244338169,True,59,14,63.0,33.0,17,8,3.1,8,22,1.2000000000000002,2.5,0.029,0.25,3.0,15.117785684899864,1.0662581854740103,0.5400350628515623,17.053929377079243,343.0,110.0,233.0,32.06997084548105,24329.730000000003,22817.86,1511.8700000000026,2740.8,0.0,14.01127643365002,1.1935546705015934,1.178713674343905,8.512424859813342,135.0,46.0,89.0,34.074074074074076,8639.82,7238.7300000000005,1401.0899999999992,1042.34,0.0
81,-10.0,False,61,14,63.0,32.0,17,8,3.1,8,24,0.9,2.6,0.029,0.25,3.0,-27.870351448450236,0.872763761651129,-0.7436211999935387,32.55668538833145,405.0,111.0,294.0,27.40740740740741,19117.480000000003,21904.53,-2787.0499999999956,2481.91,0.0,11.221978444949963,1.122048194605458,0.9142975019373571,12.081156839506143,160.0,55.0,105.0,34.375,10317.479999999998,9195.22,1122.2599999999984,1255.37,0.0
82,-10.0,False,54,15,64.0,37.0,18,10,2.8,7,22,0.9,2.4000000000000004,0.013000000000000001,0.25,3.0,-12.26650650905005,0.933073329997812,-0.3675934843306689,26.097354582908245,400.0,122.0,278.0,30.5,17101.34,18327.97,-1226.630000000001,2495.67,0.0,-4.888223299950041,0.9400815403926491,-0.38380525755423983,13.099789622420428,180.0,60.0,120.0,33.333333333333336,7669.11,8157.919999999999,-488.8099999999995,1258.23,0.0
83,-10.0,False,71,14,66.0,31.0,17,8,3.0,9,22,1.3,2.5,0.029,0.3,2.5,-15.072649089550213,0.9187980683240919,-0.3569812453285371,29.29785748545336,290.0,83.0,207.0,28.620689655172413,17054.839999999997,18562.120000000003,-1507.280000000006,2013.42,0.0,10.34869033635001,1.1543880693211115,0.9409196215951362,11.474564699080627,121.0,42.0,79.0,34.710743801652896,7737.539999999999,6702.719999999999,1034.8199999999997,896.1800000000001,0.0
84,-10.0,False,47,16,62.0,38.0,19,9,3.2,8,19,1.0,2.7,0.026000000000000002,0.25,4.0,-13.394456298600163,0.9627503179247254,-0.13109190285640498,34.14688889181036,446.0,122.0,324.0,27.3542600896861,34620.280000000006,35959.770000000004,-1339.489999999998,4266.6,0.0,8.71590987564985,1.070163250849259,0.6143658624815299,18.111568788743686,183.0,58.0,125.0,31.693989071038253,13294.210000000001,12422.599999999999,871.6100000000024,1722.08,0.0
85,-10.0,False,59,12,61.0,26.0,16,7,2.9000000000000004,7,26,0.8,2.3,0.017,0.3,3.5,-17.19071003445002,0.9465337763838875,-0.33344239875097664,37.64534707788174,442.0,142.0,300.0,32.126696832579185,30430.899999999994,32149.829999999998,-1718.930000000004,4634.2,0.0,0.13628820780011663,1.0013895740331347,0.1277776835889063,17.52286632741913,162.0,56.0,106.0,34.5679012345679,9865.63,9851.939999999999,13.69000000000051,1624.67,0.0
86,-10.0,False,40,20,63.0,34.0,18,14,2.6,10,14,1.2000000000000002,2.2,0.024,0.25,2.5,10.485618792699917,1.0931286563990705,0.5821944643157453,14.267771094414861,239.0,86.0,153.0,35.98326359832636,12307.94,11259.369999999999,1048.5700000000015,1660.66,0.0,-6.635576484599932,0.8283232821850186,-0.9517010777860772,12.916203041303193,93.0,31.0,62.0,33.333333333333336,3201.66,3865.2300000000005,-663.5700000000006,562.32,0.0
87,-10.0,False,67,15,60.0,29.0,10,9,3.1,6,11,1.9000000000000001,1.9,0.021,0.6000000000000001,3.0,-24.30841031795023,0.8431751541094232,-0.7952664965107388,35.684389016326506,138.0,48.0,90.0,34.78260869565217,13069.509999999998,15500.35,-2430.840000000002,2250.24,0.0,42.66104306289988,1.8623313935037609,2.8797331380809075,6.468347042124228,60.0,29.0,31.0,48.333333333333336,9213.27,4947.17,4266.1,1199.17,0.0
88,-10.0,False,25,21,65.0,33.0,12,11,3.0,11,17,1.5,3.0,0.014000000000000002,0.3,4.5,-10.379418145750515,0.9561532892530429,-0.14007493868378096,27.88012510347812,273.0,75.0,198.0,27.47252747252747,22636.910000000003,23674.98,-1038.069999999996,2872.11,0.0,-5.709918113800013,0.9432733457043744,-0.16245240200161723,27.733804120974746,129.0,35.0,94.0,27.131782945736433,9495.479999999998,10066.519999999999,-571.0400000000009,1306.46,0.0
89,-10.0,False,29,20,61.0,32.0,17,12,3.2,9,21,1.1,2.6,0.015,0.35,3.5,-31.613506454200596,0.9070649203895289,-0.7068828004748864,43.400548255945296,422.0,120.0,302.0,28.436018957345972,30856.09,34017.509999999995,-3161.4199999999946,4642.26,0.0,-8.139957634000021,0.9393998050918816,-0.29947580368970783,21.695353390367973,188.0,61.0,127.0,32.4468085106383,12617.99,13431.97,-813.9799999999996,1912.16,0.0
90,-10.0,False,35,8,62.0,35.0,20,6,3.3000000000000003,8,20,1.9000000000000001,2.5,0.016,0.25,4.0,-23.90486358795012,0.7087698950302627,-1.4419127716977405,31.004440058190376,114.0,30.0,84.0,26.31578947368421,5817.6399999999985,8208.08,-2390.4400000000014,1034.35,0.0,11.161264958200046,1.5111958926256877,1.4615061308921484,12.632831848766003,39.0,16.0,23.0,41.02564102564103,3299.5299999999997,2183.39,1116.1399999999999,403.07,0.0
91,-0.6392310087901472,True,47,18,57.0,39.0,12,11,2.7,8,15,1.8,2.4000000000000004,0.018000000000000002,0.6000000000000001,4.5,6.1869377863498265,1.0312921557172448,0.2984291273238404,30.70274480530938,142.0,49.0,93.0,34.50704225352113,20389.11,19770.45,618.6599999999999,3179.25,0.0,18.73527806440008,1.3121178701016565,1.3268399418175252,18.31959452281624,49.0,20.0,29.0,40.816326530612244,7876.04,6002.540000000002,1873.4999999999982,1116.18,0.0
92,-10.0,False,64,19,55.0,40.0,18,13,2.8,7,18,1.8,3.3000000000000003,0.019,0.55,4.0,-17.946841625650066,0.8052635176852155,-0.6386578195778735,31.98532981894862,66.0,15.0,51.0,22.727272727272727,7421.22,9215.89,-1794.6699999999992,1376.09,0.0,-4.376243189249963,0.862566653477286,-0.3202212446800108,14.210533449742602,29.0,8.0,21.0,27.586206896551722,2746.74,3184.3799999999997,-437.6399999999999,579.32,0.0
93,0.07795688921310738,True,53,18,56.0,42.0,13,10,2.7,8,15,1.7000000000000002,3.6,0.017,0.55,4.5,11.942293704299882,1.0702620781516035,0.43264800704592,22.855229306117188,115.0,30.0,85.0,26.08695652173913,18191.479999999996,16997.219999999998,1194.2599999999984,2429.74,0.0,13.984965897700114,1.222590071879238,0.9310752589286663,16.123229014951008,48.0,14.0,34.0,29.166666666666668,7681.240000000001,6282.759999999999,1398.4800000000014,1038.06,0.0
94,-10.0,False,53,16,56.0,38.0,13,10,2.5,10,16,1.7000000000000002,3.8000000000000003,0.016,0.55,4.5,1.743772513350068,1.0157500936968016,0.16530342389040714,20.955367249994993,79.0,19.0,60.0,24.050632911392405,11247.349999999999,11072.949999999999,174.39999999999964,1646.54,0.0,9.860099457000052,1.238169889803037,0.759840205375401,13.30457402959311,35.0,10.0,25.0,28.571428571428573,5125.85,4139.86,985.9900000000007,707.96,0.0
95,-10.0,False,57,17,59.0,41.0,12,9,2.4000000000000004,7,13,1.6,1.3,0.017,0.55,4.5,-17.7546659207003,0.8823022488855008,-0.6097396941520319,29.326303327834374,175.0,80.0,95.0,45.714285714285715,13309.75,15085.249999999998,-1775.4999999999982,2983.82,0.0,-15.550374122049998,0.7190004391013419,-1.481801271850685,23.650511401323033,64.0,27.0,37.0,42.1875,3978.9699999999993,5534.03,-1555.0600000000004,1176.16,0.0
96,-10.0,False,43,19,58.0,44.0,13,8,2.6,14,24,1.7000000000000002,3.7,0.014000000000000002,0.65,4.0,18.45234766659991,1.0946597372164524,0.5904955168619445,17.854783828988385,159.0,41.0,118.0,25.78616352201258,21338.87,19493.609999999993,1845.2600000000057,2354.92,0.0,-22.28650292500006,0.6676166869496746,-1.3730901710794772,36.475645756007744,66.0,12.0,54.0,18.181818181818183,4476.450000000001,6705.119999999998,-2228.6699999999973,794.37,0.0
97,-0.5126776766455632,True,48,20,56.0,42.0,16,7,2.9000000000000004,6,11,1.8,4.0,0.012,0.6000000000000001,3.0,7.782336732250042,1.041306698186964,0.3401270463071392,20.534067337426006,180.0,43.0,137.0,23.88888888888889,19619.020000000004,18840.769999999997,778.2500000000073,2397.32,0.0,31.912834731599926,1.4799877870678286,1.9846233925079226,14.178635774398673,73.0,22.0,51.0,30.136986301369863,9839.98,6648.689999999999,3191.290000000001,1110.19,0.0
98,-10.0,False,37,15,60.0,37.0,18,14,3.1,9,22,2.0,2.8,0.02,0.25,3.5,19.634279313249863,1.1969389525757315,0.8874880059326162,10.910747037102313,120.0,37.0,83.0,30.833333333333332,11933.230000000001,9969.789999999999,1963.4400000000023,1213.44,0.0,-0.22648987325001144,0.991813602015113,0.06086726999885813,13.497899933592702,46.0,16.0,30.0,34.78260869565217,2740.5,2763.120000000001,-22.6200000000008,379.07,0.0
99,-10.0,False,53,19,64.0,42.0,17,8,2.9000000000000004,8,19,0.7,2.3,0.029,0.3,1.0,1.9469765191997612,1.0160278183310814,0.17454998151798515,8.768532318782343,503.0,157.0,346.0,31.21272365805169,12339.16,12144.509999999998,194.65000000000146,1517.1,0.0,-5.925772254900003,0.8803224093047115,-0.9942575828772314,10.514184193341226,227.0,73.0,154.0,32.158590308370044,4358.89,4951.47,-592.5799999999999,656.43,0.0
100,-10.0,False,42,21,61.0,36.0,17,13,3.0,12,15,1.9000000000000001,3.6,0.015,0.7,4.5,39.06288307404988,1.1858342792497496,0.9590820531302167,21.91773024360578,157.0,44.0,113.0,28.02547770700637,24926.45,21020.18,3906.2700000000004,2752.63,0.0,-2.1929461828001147,0.9708569127966229,-0.0028712048661282776,25.548371115684184,63.0,15.0,48.0,23.80952380952381,7306.64,7525.97,-219.32999999999993,1002.5600000000001,0.0
101,0.07762420634621028,True,50,18,57.0,39.0,14,12,2.8,8,13,1.8,3.4000000000000004,0.017,0.55,5.0,38.367659688999794,1.163028435775293,0.9478540183116053,28.219668636305624,128.0,38.0,90.0,29.6875,27371.630000000005,23534.79,3836.840000000004,3509.37,0.0,21.594673630899997,1.3476202510861675,1.306657101402427,16.85587312225806,49.0,16.0,33.0,32.6530612244898,8371.7,6212.21,2159.4900000000007,1074.5,0.0
102,-10.0,False,49,18,59.0,40.0,14,12,2.7,8,13,1.8,3.4000000000000004,0.017,0.55,5.0,59.45173438339998,1.2181659120716368,1.2671655419307775,25.14507844446157,137.0,42.0,95.0,30.656934306569344,33196.020000000004,27250.82,5945.200000000004,3811.82,0.0,-2.769968508900056,0.9585828455229849,-0.035810509298693276,27.123384066700424,54.0,14.0,40.0,25.925925925925927,6411.049999999999,6688.05,-277.0000000000009,981.8,0.0
103,-10.0,False,44,17,56.0,39.0,13,13,2.8,7,17,1.7000000000000002,3.4000000000000004,0.018000000000000002,0.55,4.5,20.21268506829976,1.1109181333434308,0.6294383585381126,29.204927872656107,115.0,31.0,84.0,26.956521739130434,20244.450000000004,18223.17,2021.280000000006,2736.82,0.0,1.4195426391000001,1.0282850060575144,0.21915308548111978,19.08805730037903,40.0,11.0,29.0,27.5,5160.51,5018.56,141.94999999999982,813.06,0.0
104,-10.0,False,39,20,57.0,38.0,14,14,3.0,9,14,1.1,3.6,0.016,0.6000000000000001,4.0,-39.07959246465017,0.870995342892266,-0.6667443449683577,43.5510402884869,304.0,68.0,236.0,22.36842105263158,26385.48,30293.479999999996,-3907.9999999999964,4263.19,0.0,-18.811399370200053,0.8701390149729142,-0.649277632329259,41.64531383925944,127.0,30.0,97.0,23.62204724409449,12604.39,14485.49,-1881.1000000000004,2209.19,0.0
105,-10.0,False,62,19,58.0,41.0,15,15,1.3,8,23,1.6,2.5,0.014000000000000002,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,-10.0,False,33,16,55.0,41.0,11,13,3.1,10,16,1.9000000000000001,3.5,0.027,0.65,3.0,41.385719119199834,1.237757625721352,1.0144988294652448,20.27224468654211,109.0,29.0,80.0,26.605504587155963,21545.09,17406.55,4138.540000000001,2421.64,0.0,-11.504979220049899,0.7613935680834913,-0.5762286912112741,24.490798041432917,37.0,10.0,27.0,27.027027027027028,3671.12,4821.58,-1150.46,630.91,0.0
107,-10.0,False,59,9,63.0,30.0,12,12,3.2,7,20,1.9000000000000001,2.6,0.013000000000000001,0.25,4.0,-7.1137520065001265,0.8950253007087741,-0.4342751404182353,23.367315320853514,94.0,28.0,66.0,29.78723404255319,6065.13,6776.49,-711.3599999999997,958.12,0.0,14.359858361600017,2.5219981133875295,2.57993725507882,4.419544687997538,24.0,12.0,12.0,50.0,2379.48,943.4899999999999,1435.9900000000002,250.18,0.0
108,0.12362334575517459,True,52,18,60.0,39.0,13,10,3.3000000000000003,6,10,2.0,3.9000000000000004,0.021,0.6000000000000001,4.5,31.492345582399707,1.0967450487901687,0.6941726793014922,27.897427139904607,152.0,38.0,114.0,25.0,35700.850000000006,32551.64,3149.2100000000064,3917.77,0.0,60.476149655649934,1.554607715107407,2.252711331134068,18.354673278146507,67.0,21.0,46.0,31.34328358208955,16951.94,10904.32,6047.619999999999,1699.24,0.0
109,-10.0,False,52,18,60.0,37.0,13,10,3.4000000000000004,9,10,1.8,3.9000000000000004,0.017,0.6000000000000001,3.5,23.976587285449988,1.0747796992045036,0.6048880964274261,21.102886326474213,188.0,46.0,142.0,24.46808510638298,34460.64000000001,32062.979999999996,2397.6600000000108,3558.57,0.0,10.090040138550101,1.095444394100916,0.6361025807640729,18.67768906353024,84.0,21.0,63.0,25.0,11580.830000000002,10571.809999999998,1009.0200000000041,1376.36,0.0
110,0.28326180838690984,True,57,17,58.0,39.0,19,11,2.7,6,11,2.0,3.8000000000000003,0.015,0.6000000000000001,4.5,28.591876868249926,1.2107213081891532,0.8521925770906833,21.687521629275718,101.0,28.0,73.0,27.722772277227723,16427.89,13568.68,2859.209999999999,2089.87,0.0,43.66049999394996,1.9498948073789304,2.710061168386053,10.797927176044698,42.0,15.0,27.0,35.714285714285715,8962.359999999999,4596.33,4366.029999999999,928.89,0.0
111,0.37845678701805446,True,57,17,58.0,39.0,19,11,2.7,5,11,2.0,3.9000000000000004,0.015,0.6000000000000001,4.5,33.58954399844992,1.2467582270251207,0.9521326027094051,21.53047885914063,100.0,28.0,72.0,28.0,16971.059999999998,13612.15,3358.909999999998,2122.06,0.0,46.18724789620002,1.9969306746903694,2.8013631580448966,10.798186882476173,42.0,15.0,27.0,35.714285714285715,9251.660000000002,4632.9400000000005,4618.720000000001,950.1899999999999,0.0
112,-10.0,False,57,17,58.0,39.0,19,11,2.6,5,11,2.0,3.8000000000000003,0.015,0.65,4.5,24.425616140749934,1.1980027626369565,0.7804524087901725,19.97755092273398,93.0,26.0,67.0,27.956989247311828,14778.61,12336.039999999999,2442.5700000000015,2001.67,0.0,28.24201359544999,1.740032963606397,2.0668602662454236,10.774590138060447,36.0,12.0,24.0,33.333333333333336,6640.540000000001,3816.33,2824.210000000001,798.27,0.0
113,-10.0,False,56,18,59.0,40.0,19,10,2.7,6,12,2.0,3.9000000000000004,0.018000000000000002,0.6000000000000001,4.5,-4.059292492950062,0.979504283783422,0.06612446903404606,38.32214015967819,124.0,28.0,96.0,22.580645161290324,19400.149999999998,19806.09,-405.9400000000023,2555.89,0.0,20.722877249250068,1.3010096549800787,1.2287027207603762,21.763244620799203,55.0,15.0,40.0,27.272727272727273,8956.84,6884.53,2072.3100000000004,1147.14,0.0
114,-10.0,False,49,17,57.0,38.0,18,11,2.4000000000000004,5,11,2.0,3.7,0.016,0.6000000000000001,4.5,20.119207360149975,1.19206378451343,0.7011702561460544,23.652142810050286,76.0,21.0,55.0,27.63157894736842,12487.19,10475.27,2011.92,1696.26,0.0,15.167542896799896,1.4541654439726677,1.3536769954799466,13.495985987759902,27.0,9.0,18.0,33.333333333333336,4856.36,3339.6199999999994,1516.7400000000002,658.5,0.0
115,-0.00029768313691624915,True,63,18,58.0,39.0,19,10,2.5,4,10,1.9000000000000001,3.8000000000000003,0.016,0.6000000000000001,5.0,5.269399112499868,1.0332856671850148,0.2707061566746218,34.679376515544284,110.0,28.0,82.0,25.454545454545453,16359.329999999998,15832.34,526.989999999998,2480.19,0.0,5.750883939899941,1.112137123426292,0.5159928706984747,12.588482450650043,45.0,12.0,33.0,26.666666666666668,5703.9400000000005,5128.8099999999995,575.130000000001,1009.96,0.0
116,-10.0,False,65,18,59.0,38.0,19,12,2.8,6,12,1.2000000000000002,4.0,0.021,0.65,4.5,-56.43605769905011,0.8150544442336171,-0.9589854658499801,63.574393560919674,254.0,47.0,207.0,18.503937007874015,24871.149999999998,30514.710000000003,-5643.560000000005,4376.51,0.0,-5.275082179549809,0.9645272371617755,0.033001588231894925,29.591145832296395,109.0,26.0,83.0,23.853211009174313,14343.88,14871.41,-527.5300000000007,2411.01,0.0
