trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
124,0.2981483923914839,True,33,2.4,0.5,12,0.7000000000000001,0.04,0.6355140186915887,29.10694221960004,1.121790239659037,0.7663673139366973,19.847601022044955,146.0,47.0,99.0,32.19178082191781,26810.08,23899.370000000003,2910.709999999999,2702.06,289.0,60.012999806999865,1.8253218417835282,2.775145698714123,15.763751984053936,68.0,29.0,39.0,42.64705882352941,13272.7,7271.43,6001.27,1174.87,137.0
64,0.29564692723266045,True,46,2.6,0.0,14,0.35000000000000003,0.08,0.5981308411214953,23.163826213199844,1.1051846483514538,0.6714427201529395,27.222769945439286,135.0,44.0,91.0,32.592592592592595,24338.520000000004,22022.13,2316.390000000003,2559.11,325.0,58.24920241114992,1.8043894948200478,2.9981721796072245,11.03541900021427,64.0,27.0,37.0,42.1875,13066.269999999997,7241.379999999999,5824.889999999998,1261.47,139.0
107,0.295189394900406,True,17,2.4,0.1,11,0.75,0.07,0.6074766355140186,31.59912706109964,1.115203727468938,0.8064327375396304,27.40559060872126,134.0,45.0,89.0,33.582089552238806,30588.700000000004,27428.8,3159.900000000005,2942.11,321.0,56.96118950104982,1.819767918796044,2.763589073104643,15.728972315153644,65.0,27.0,38.0,41.53846153846154,12644.529999999997,6948.43,5696.099999999997,1130.89,138.0
141,0.29430388441972,True,50,2.4,1.2000000000000002,11,0.65,0.05,0.4953271028037383,11.202594472549881,1.0637127211591617,0.421451187007615,20.756295757602857,123.0,39.0,84.0,31.70731707317073,18702.579999999998,17582.36,1120.2199999999975,2020.28,370.0,49.677538575749914,1.8714981676177982,2.734748887186669,11.086832481248736,53.0,23.0,30.0,43.39622641509434,10667.970000000001,5700.23,4967.740000000002,958.37,170.0
71,0.28109781783194254,True,47,2.6,0.0,14,0.35000000000000003,0.08,0.6261682242990654,10.32452407844985,1.0498133849499882,0.3923452838836411,27.22293761147626,133.0,43.0,90.0,32.330827067669176,21759.65,20727.160000000003,1032.489999999998,2402.29,335.0,59.2416379258999,1.7919260595058426,3.0070599684653168,10.441062621327097,67.0,29.0,38.0,43.28358208955224,13404.7,7480.61,5924.090000000001,1297.81,139.0
32,0.2807110247024066,True,50,2.5,1.0,15,0.6000000000000001,0.07,0.4672897196261682,-8.398871606650209,0.940603658782372,-0.1453261756536223,23.244143361420072,107.0,32.0,75.0,29.906542056074766,13300.86,14140.769999999999,-839.909999999998,1638.34,411.0,46.00365880730005,1.900579655104234,2.7730275611786235,13.056046325556709,50.0,22.0,28.0,44.0,9708.560000000001,5108.210000000001,4600.35,897.4399999999999,183.0
51,0.2807110247024066,True,50,2.5,1.0,15,0.6000000000000001,0.07,0.4672897196261682,-8.398871606650209,0.940603658782372,-0.1453261756536223,23.244143361420072,107.0,32.0,75.0,29.906542056074766,13300.86,14140.769999999999,-839.909999999998,1638.34,411.0,46.00365880730005,1.900579655104234,2.7730275611786235,13.056046325556709,50.0,22.0,28.0,44.0,9708.560000000001,5108.210000000001,4600.35,897.4399999999999,183.0
61,0.2807110247024066,True,50,2.5,1.0,15,0.6000000000000001,0.07,0.4672897196261682,-8.398871606650209,0.940603658782372,-0.1453261756536223,23.244143361420072,107.0,32.0,75.0,29.906542056074766,13300.86,14140.769999999999,-839.909999999998,1638.34,411.0,46.00365880730005,1.900579655104234,2.7730275611786235,13.056046325556709,50.0,22.0,28.0,44.0,9708.560000000001,5108.210000000001,4600.35,897.4399999999999,183.0
100,0.27478315405864656,True,49,2.1,1.4000000000000001,10,0.75,0.03,0.514018691588785,0.5686698452498604,1.002850412249706,0.15382858027492058,27.93461290721221,123.0,37.0,86.0,30.08130081300813,20008.370000000006,19951.499999999996,56.870000000009895,2029.1200000000001,401.0,58.63057898604996,1.8738430583501005,2.794930712753805,16.727751149566522,55.0,23.0,32.0,41.81818181818182,12572.55,6709.5,5863.049999999999,1050.37,172.0
146,0.26763798896482915,True,47,3.0,0.1,4,0.35000000000000003,0.08,0.5981308411214953,18.307146738949996,1.0938033191746641,0.58319038384541,26.770247177431685,118.0,38.0,80.0,32.20338983050848,21347.65,19516.899999999998,1830.7500000000036,2213.03,361.0,53.53387366750001,1.7654483035713011,2.8260496868445646,11.03529870055691,64.0,26.0,38.0,40.625,12347.210000000001,6993.8099999999995,5353.4000000000015,1215.27,146.0
31,0.2651395313892247,True,47,2.6,0.6000000000000001,10,0.4,0.08,0.6355140186915887,10.32452407844985,1.0498133849499882,0.3923452838836411,27.22293761147626,133.0,43.0,90.0,32.330827067669176,21759.65,20727.160000000003,1032.489999999998,2402.29,332.0,57.872255181199904,1.7703830609734674,2.9516263751756266,10.441319298505853,68.0,29.0,39.0,42.64705882352941,13299.330000000002,7512.119999999999,5787.210000000003,1304.43,143.0
24,0.26283655798813577,True,47,2.6,0.8,10,0.4,0.1,0.514018691588785,13.78634827474998,1.084054547904398,0.49254918761139616,23.63533584031983,107.0,34.0,73.0,31.77570093457944,17780.37,16401.73,1378.6399999999994,1881.39,392.0,46.79255170630002,1.802104314049502,2.706919960360761,9.449528727677201,55.0,23.0,32.0,41.81818181818182,10512.990000000002,5833.73,4679.260000000002,995.4,176.0
81,0.2594874050728391,True,46,2.6,0.0,15,0.15000000000000002,0.08,0.616822429906542,36.26797473189976,1.1399357267511065,0.9034480148278066,29.506342327522862,141.0,47.0,94.0,33.333333333333336,29544.249999999996,25917.469999999998,3626.779999999999,2995.55,310.0,54.806899143299944,1.7481163084012643,2.8565448257766892,11.03548480205547,66.0,27.0,39.0,40.90909090909091,12806.77,7326.040000000001,5480.73,1269.76,132.0
139,0.25608766157047036,True,46,2.2,0.4,13,0.7000000000000001,0.09,0.4392523364485981,-2.638940104900048,0.9817098446314172,0.03420556280336165,24.479968136815955,94.0,29.0,65.0,30.851063829787233,14162.480000000001,14426.340000000002,-263.8600000000006,1580.08,456.0,41.30309035939996,1.8452782462057338,2.6499602548582155,6.777281585605086,47.0,19.0,28.0,40.42553191489362,9016.62,4886.32,4130.300000000001,856.03,184.0
113,0.24898186354672103,True,48,2.5,1.4000000000000001,11,0.55,0.06,0.5046728971962616,0.8984435431498241,1.0045173016624593,0.15981660919428675,27.415476976124847,125.0,38.0,87.0,30.4,19984.489999999994,19894.62,89.86999999999534,2176.5,379.0,50.15964146684988,1.8306156345372677,2.700983025680062,14.910108830624372,54.0,24.0,30.0,44.44444444444444,11054.739999999998,6038.81,5015.929999999998,986.33,177.0
44,0.2386564232502995,True,24,2.2,0.6000000000000001,14,0.55,0.14,0.6074766355140186,20.191371233499737,1.0793736961666955,0.5859631022464211,30.959130434159178,137.0,45.0,92.0,32.846715328467155,27458.629999999997,25439.41,2019.2199999999975,2686.86,320.0,57.37106005744983,1.7665552760025494,2.586356903668549,18.83080376991403,65.0,26.0,39.0,40.0,13221.2,7484.17,5737.030000000001,1128.53,144.0
121,0.2284808082755842,True,50,2.3,0.5,10,0.8,0.04,0.6074766355140186,10.275656680049924,1.059652624300973,0.39864332084271636,22.477526391003327,118.0,38.0,80.0,32.20338983050848,18253.289999999997,17225.73,1027.5599999999977,1938.4,398.0,50.924764254349995,1.7171500955497878,2.6228058904816005,11.097921199282895,65.0,28.0,37.0,43.07692307692308,12193.499999999998,7101.009999999999,5092.489999999999,1277.3,141.0
