trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
82,0.2539477594977239,True,11,2.1,0.1,8,0.9500000000000001,0.39,0.6,9.532275529499893,1.177670377025103,0.6283790394283219,12.086410956340803,110.0,26.0,84.0,23.636363636363637,6318.39,5365.159999999999,953.2300000000014,597.67,727.0,12.728238882049956,1.437381449817192,1.5811286104572968,7.985729648449108,66.0,20.0,46.0,30.303030303030305,4183.009999999999,2910.16,1272.8499999999995,347.23,261.0
72,0.20763030403195143,True,14,2.0,0.4,15,1.05,0.39,0.44545454545454544,15.985207480950011,1.4403537043923809,1.1407631881646187,8.735667624935035,76.0,20.0,56.0,26.31578947368421,5228.700000000001,3630.1499999999996,1598.550000000001,432.21,915.0,8.707876740000028,1.4152468420525586,1.3718984366642606,6.3146866052148045,49.0,14.0,35.0,28.571428571428573,2967.9,2097.09,870.81,250.74,336.0
93,0.1865360788434578,True,10,2.0,0.5,10,0.9500000000000001,0.18,0.6636363636363637,18.53626658069996,1.289892539713074,1.0285794484797663,11.392563604257324,129.0,34.0,95.0,26.356589147286822,8247.56,6393.990000000001,1853.5699999999988,740.96,620.0,12.935741204999923,1.372939748546256,1.5202407062226384,10.255602952688015,73.0,21.0,52.0,28.767123287671232,4762.22,3468.63,1293.5900000000001,380.11,224.0
9,0.1689832412887191,True,34,2.9000000000000004,0.5,5,0.05,0.14,0.7363636363636363,12.01039287459991,1.1872774108239934,0.7395661826931482,10.385819702048677,150.0,36.0,114.0,24.0,7614.2,6413.159999999999,1201.0400000000009,823.78,537.0,12.08369476550004,1.3652043301922718,1.5129184644474327,10.357665265028485,81.0,24.0,57.0,29.62962962962963,4517.27,3308.86,1208.4100000000003,417.74,193.0
14,0.15130553013885045,True,31,2.7,0.8,11,0.8,0.11,0.5545454545454546,12.787957008700051,1.2403366366778366,0.869721112170389,12.732735756587482,120.0,30.0,90.0,25.0,6599.67,5320.87,1278.8000000000002,682.59,731.0,9.550789020999947,1.3475862068965516,1.3156334321038838,9.768700399617027,61.0,17.0,44.0,27.868852459016395,3702.83,2747.75,955.0799999999999,305.87,283.0
4,0.14573814595496906,True,28,2.7,1.2000000000000002,11,0.9500000000000001,0.02,0.41818181818181815,12.794083870499945,1.2680371983499987,0.9037987370364097,11.966109546331927,101.0,24.0,77.0,23.762376237623762,6052.76,4773.330000000001,1279.4299999999994,576.6,841.0,8.744561109099958,1.3993132137850415,1.3550374062008432,9.391058101862109,46.0,14.0,32.0,30.434782608695652,3064.37,2189.91,874.46,228.87,331.0
28,0.13789169306455326,True,16,2.5,0.5,17,0.4,0.11,0.8636363636363636,5.004928643499916,1.0610057587563817,0.337974310296628,16.660403459502284,187.0,42.0,145.0,22.459893048128343,8703.6,8203.16,500.4400000000005,1022.18,318.0,15.154901079849969,1.3721599559934385,1.688822242183532,11.93335285906116,95.0,27.0,68.0,28.42105263157895,5587.6,4072.1199999999994,1515.480000000001,494.59,113.0
92,0.1335235234307545,True,14,1.9,0.0,13,1.1,0.12,0.5727272727272728,7.503662578649874,1.133203385738429,0.5519504373262984,13.827911867293741,130.0,33.0,97.0,25.384615384615383,6383.379999999999,5633.04,750.3399999999992,725.52,728.0,8.63336297674996,1.3276818145588283,1.2845811382103245,9.281934146124852,63.0,16.0,47.0,25.396825396825395,3498.0299999999997,2634.6900000000005,863.3399999999992,316.54,279.0
40,0.12580051938968193,True,13,2.8,1.1,19,0.55,0.25,0.43636363636363634,11.135252816900012,1.2176049057982763,0.7125311269558398,11.867786602289609,85.0,22.0,63.0,25.88235294117647,6230.739999999999,5117.210000000001,1113.529999999998,470.25,861.0,10.156833896600055,1.384952414883093,1.3297822728971231,9.838914009439469,48.0,14.0,34.0,29.166666666666668,3654.0999999999995,2638.4300000000003,1015.6699999999992,243.23,325.0
41,0.12060450518137092,True,17,2.9000000000000004,0.30000000000000004,12,0.6000000000000001,0.21,0.7363636363636363,17.23771848504997,1.274823667461704,1.0344648048348328,10.476612814083001,141.0,37.0,104.0,26.24113475177305,7995.999999999998,6272.24,1723.7599999999984,816.62,567.0,11.13758271545008,1.3170678243541385,1.373504646099857,11.78483293826059,81.0,21.0,60.0,25.925925925925927,4626.53,3512.75,1113.7799999999997,414.79,194.0
