stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
1b_narrow,218,0.14631356885259977,True,127,20,73.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,5.452344434999795,1.0554101802461884,0.3534437451275183,12.02259251335634,220,70,150,31.818181818181817,10385.69,9840.43,545.2600000000002,1176.87,0,3,14.792135103499913,1.394524384226599,1.5262030039991004,9.996611277885481,81,30,51,37.03703703703704,5228.5599999999995,3749.35,1479.2099999999996,427.89,0,8,0.04437640531049974,0.09863109605664977,-0.0,0.0642857142857143,0.005452344434999795,0.002770509012309419,-0.06920250024757325,
1b_narrow,219,0.18957194453863063,True,128,20,75.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,9.141584405999692,1.091936716754169,0.5370085936918073,11.988184714277127,215,70,145,32.55813953488372,10856.69,9942.6,914.0900000000001,1179.14,0,1,15.60532003699991,1.4283420346184883,1.6085598923310762,9.023970425593477,77,30,47,38.96103896103896,5203.65,3643.14,1560.5099999999998,405.8,0,8,0.04681596011099973,0.10708550865462207,-0.0,0.061111111111111116,0.009141584405999692,0.0045968358377084465,-0.03917905558181042,
1b_narrow,220,0.19207446957531896,True,128,20,74.0,28.0,9,4,3.6,17,35,0.8,2.5,1.0,0.015,0.5,8.126788589999725,1.0813203638656217,0.48654394780132315,11.988184714277127,216,70,146,32.407407407407405,10805.31,9992.7,812.6099999999988,1177.89,0,1,17.083522229999947,1.4832482829631468,1.7518888961171455,9.023970425593477,77,30,47,38.96103896103896,5243.5199999999995,3535.1600000000008,1708.3599999999988,410.97,0,9,0.05125056668999984,0.1208120707407867,-0.0,0.061111111111111116,0.008126788589999726,0.004066018193281085,-0.053292085749859504,
1b_narrow,221,0.2014865890106609,True,128,20,74.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,9.141584405999692,1.091936716754169,0.5370085936918073,11.988184714277127,215,70,145,32.55813953488372,10856.69,9942.6,914.0900000000001,1179.14,0,1,17.083522229999947,1.4832482829631468,1.7518888961171455,9.023970425593477,77,30,47,38.96103896103896,5243.5199999999995,3535.1600000000008,1708.3599999999988,410.97,0,8,0.05125056668999984,0.1208120707407867,-0.0,0.061111111111111116,0.009141584405999692,0.0045968358377084465,-0.04542557977494489,
1b_narrow,222,0.2014865890106609,True,128,20,74.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,9.141584405999692,1.091936716754169,0.5370085936918073,11.988184714277127,215,70,145,32.55813953488372,10856.69,9942.6,914.0900000000001,1179.14,0,1,17.083522229999947,1.4832482829631468,1.7518888961171455,9.023970425593477,77,30,47,38.96103896103896,5243.5199999999995,3535.1600000000008,1708.3599999999988,410.97,0,8,0.05125056668999984,0.1208120707407867,-0.0,0.061111111111111116,0.009141584405999692,0.0045968358377084465,-0.04542557977494489,
1b_narrow,223,0.2014865890106609,True,128,20,74.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,9.141584405999692,1.091936716754169,0.5370085936918073,11.988184714277127,215,70,145,32.55813953488372,10856.69,9942.6,914.0900000000001,1179.14,0,1,17.083522229999947,1.4832482829631468,1.7518888961171455,9.023970425593477,77,30,47,38.96103896103896,5243.5199999999995,3535.1600000000008,1708.3599999999988,410.97,0,8,0.05125056668999984,0.1208120707407867,-0.0,0.061111111111111116,0.009141584405999692,0.0045968358377084465,-0.04542557977494489,
1b_narrow,224,0.03363272262042091,True,129,20,73.0,28.0,9,4,3.6,17,34,1.1,2.5,1.0,0.015,0.5,0.3404444585000965,1.0032861620470526,0.0857310106023643,12.170723626429211,230,73,157,31.73913043478261,10374.310000000001,10340.330000000002,33.97999999999956,1182.86,0,2,11.751134122999847,1.3037434150325955,1.3174623472243174,12.937890494039452,80,28,52,35.0,5043.740000000001,3868.66,1175.0800000000008,406.46999999999997,0,5,0.03525340236899954,0.07593585375814887,-0.0,0.06349206349206349,0.00034044445850009653,0.00016430810235262827,-0.14155334955964372,
1b_narrow,225,0.14631356885259977,True,127,20,74.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,5.452344434999795,1.0554101802461884,0.3534437451275183,12.02259251335634,220,70,150,31.818181818181817,10385.69,9840.43,545.2600000000002,1176.87,0,3,14.792135103499913,1.394524384226599,1.5262030039991004,9.996611277885481,81,30,51,37.03703703703704,5228.5599999999995,3749.35,1479.2099999999996,427.89,0,8,0.04437640531049974,0.09863109605664977,-0.0,0.0642857142857143,0.005452344434999795,0.002770509012309419,-0.06920250024757325,
1b_narrow,226,0.17993694816256825,True,128,20,75.0,28.0,9,4,3.6,17,35,0.8,2.5,1.0,0.015,0.5,8.126788589999725,1.0813203638656217,0.48654394780132315,11.988184714277127,216,70,146,32.407407407407405,10805.31,9992.7,812.6099999999988,1177.89,0,1,15.60532003699991,1.4283420346184883,1.6085598923310762,9.023970425593477,77,30,47,38.96103896103896,5203.65,3643.14,1560.5099999999998,405.8,0,9,0.04681596011099973,0.10708550865462207,-0.0,0.061111111111111116,0.008126788589999726,0.004066018193281085,-0.04726843849744549,
1b_narrow,227,0.14631356885259977,True,127,20,74.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,5.452344434999795,1.0554101802461884,0.3534437451275183,12.02259251335634,220,70,150,31.818181818181817,10385.69,9840.43,545.2600000000002,1176.87,0,3,14.792135103499913,1.394524384226599,1.5262030039991004,9.996611277885481,81,30,51,37.03703703703704,5228.5599999999995,3749.35,1479.2099999999996,427.89,0,8,0.04437640531049974,0.09863109605664977,-0.0,0.0642857142857143,0.005452344434999795,0.002770509012309419,-0.06920250024757325,
1b_narrow,228,0.2014865890106609,True,128,20,73.0,28.0,9,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,9.141584405999692,1.091936716754169,0.5370085936918073,11.988184714277127,215,70,145,32.55813953488372,10856.69,9942.6,914.0900000000001,1179.14,0,1,17.083522229999947,1.4832482829631468,1.7518888961171455,9.023970425593477,77,30,47,38.96103896103896,5243.5199999999995,3535.1600000000008,1708.3599999999988,410.97,0,8,0.05125056668999984,0.1208120707407867,-0.0,0.061111111111111116,0.009141584405999692,0.0045968358377084465,-0.04542557977494489,
1b_narrow,229,0.2074368906111888,True,129,20,74.0,28.0,7,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,230,0.17798502122257165,True,129,20,73.0,28.0,7,4,3.6,17,34,0.7,2.5,1.0,0.015,0.5,7.202683906499788,1.070493502476762,0.4394492648480785,12.844231784512472,224,72,152,32.142857142857146,10937.2,10216.97,720.2300000000014,1213.25,0,2,16.334956401499838,1.4518344563569774,1.6785674745315227,9.157645617640764,80,30,50,37.5,5248.73,3615.2400000000002,1633.4899999999993,425.71,0,9,0.04900486920449951,0.11295861408924435,-0.0,0.06349206349206349,0.007202683906499788,0.003524675123838095,-0.058197884593573564,
1b_narrow,231,0.2074368906111888,True,129,20,74.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,232,0.2074368906111888,True,129,20,74.0,28.0,7,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,233,0.2074368906111888,True,129,20,74.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,234,0.2074368906111888,True,129,20,74.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,235,-1.0063181624608335,False,129,20,74.0,28.0,7,4,3.6,8,34,0.8,2.5,1.0,0.015,0.5,-3.79089747650014,0.9675045852688595,-0.13110677453212172,18.209250182791394,308,94,214,30.51948051948052,11288.649999999998,11667.8,-379.15000000000146,1574.14,0,2,6.161830622499838,1.1479228579247307,0.7532291446114157,13.134053506986291,102,32,70,31.372549019607842,4782.04,4165.819999999999,616.2200000000012,509.69,0,8,,,,,,,,0.0379089747650014
1b_narrow,236,0.2074368906111888,True,129,20,73.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,237,0.2074368906111888,True,129,20,73.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,238,0.2074368906111888,True,129,20,73.0,28.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,239,0.19838837560573022,True,129,20,73.0,28.0,8,4,3.6,17,35,0.8,2.5,1.0,0.015,0.5,9.500257823999709,1.095804536437633,0.5546350527467026,12.95992713583499,215,71,144,33.02325581395349,10865.680000000002,9915.710000000001,949.9700000000012,1168.13,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,9,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.009500257823999709,0.004790226821881649,-0.03901959307492975,
1b_narrow,240,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,241,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,242,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,243,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,244,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,245,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,246,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,247,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,248,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,249,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.6,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,250,0.19838837560573022,True,129,20,73.0,27.0,8,4,3.6,17,35,0.8,2.5,1.0,0.015,0.5,9.500257823999709,1.095804536437633,0.5546350527467026,12.95992713583499,215,71,144,33.02325581395349,10865.680000000002,9915.710000000001,949.9700000000012,1168.13,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,9,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.009500257823999709,0.004790226821881649,-0.03901959307492975,
1b_narrow,251,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,252,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,253,0.08466689699474117,True,129,20,73.0,27.0,8,4,3.5,17,34,0.9,2.5,1.0,0.015,0.5,2.675184799499893,1.0286043636892466,0.21062799686447253,12.098446506367523,211,67,144,31.753554502369667,9619.22,9351.72,267.5,1101.23,0,2,11.248018581499801,1.2805129573607934,1.2560986696201157,13.122118064879931,87,30,57,34.48275862068966,5134.46,4009.69,1124.77,441.38,0,7,0.0337440557444994,0.07012823934019835,-0.0,0.06904761904761905,0.0026751847994998935,0.0014302181844623287,-0.09235842012153786,
1b_narrow,254,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,255,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,256,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,257,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,258,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,259,0.19109886031763593,True,129,20,73.0,27.0,8,4,3.5,17,44,0.7,2.5,1.0,0.015,0.5,8.730343203999729,1.0883668530164679,0.5111179751730165,12.883651694010709,214,70,144,32.71028037383178,10752.27,9879.27,873.0,1156.41,0,2,15.952597436999858,1.4387872986532877,1.6409195438612552,9.480390937124463,81,30,51,37.03703703703704,5230.74,3635.5199999999995,1595.2200000000003,429.27,0,9,0.04785779231099957,0.10969682466332192,-0.0,0.0642857142857143,0.008730343203999728,0.004418342650823393,-0.04389015679722298,
1b_narrow,260,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,261,0.09904968638225892,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,3.1,1.0,0.015,0.5,16.10133830449984,1.1641161229561166,0.8252473164170613,13.69775913230672,180,52,128,28.88888888888889,11421.119999999999,9810.98,1610.1399999999994,1058.42,0,2,7.396290736999872,1.2356682418244216,0.7873333692041166,9.652490707234724,62,19,43,30.64516129032258,3877.91,3138.3099999999995,739.6000000000004,312.72,0,8,0.022188872210999615,0.0589170604561054,-0.0,0.049206349206349205,0.016101338304499842,0.008205806147805828,-0.05556973994350097,
1b_narrow,262,0.15876963161091212,True,129,20,72.0,27.0,8,4,3.5,12,35,0.8,2.5,1.0,0.015,0.5,7.939676024499931,1.080855401919338,0.4780124638084121,12.890359111562939,225,75,150,33.333333333333336,10612.93,9819.010000000002,793.9199999999983,1233.63,0,2,10.011283003499866,1.2346682606096835,1.137723163931114,11.688900672882388,95,32,63,33.68421052631579,5267.280000000001,4266.15,1001.130000000001,489.39,0,9,0.030033849010499596,0.05866706515242087,-0.0,0.0753968253968254,0.007939676024499931,0.004042770095966897,-0.017310554069300595,
1b_narrow,263,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,264,0.2074368906111888,True,129,20,73.0,27.0,8,4,3.5,17,34,0.8,2.5,1.0,0.015,0.5,10.55278769899969,1.1068853295896879,0.6058799341128536,12.95992713583499,214,71,143,33.177570093457945,10927.979999999998,9872.73,1055.2499999999982,1169.55,0,2,16.180647717499852,1.4538577190846718,1.6688675837007594,9.157645617640764,77,29,48,37.66233766233766,5183.09,3565.0600000000004,1618.0299999999997,408.93,0,8,0.04854194315249955,0.11346442977116794,-0.0,0.061111111111111116,0.010552787698999692,0.005344266479484394,-0.0315776476020739,
1b_narrow,265,0.08466689699474117,True,129,20,72.0,27.0,8,4,3.5,17,34,0.9,2.5,1.0,0.015,0.5,2.675184799499893,1.0286043636892466,0.21062799686447253,12.098446506367523,211,67,144,31.753554502369667,9619.22,9351.72,267.5,1101.23,0,2,11.248018581499801,1.2805129573607934,1.2560986696201157,13.122118064879931,87,30,57,34.48275862068966,5134.46,4009.69,1124.77,441.38,0,7,0.0337440557444994,0.07012823934019835,-0.0,0.06904761904761905,0.0026751847994998935,0.0014302181844623287,-0.09235842012153786,
